image,amusement_Mean,amusement_Std,anger_Mean,anger_Std,attachment love_Mean,attachment love_Std,awe_Mean,awe_Std,craving_Mean,craving_Std,disgust_Mean,disgust_Std,excitement_Mean,excitement_Std,fear_Mean,fear_Std,joy_Mean,joy_Std,neutral_Mean,neutral_Std,nurturant love_Mean,nurturant love_Std,sadness_Mean,sadness_Std,positive_Mean,positive_Std,negative_Mean,negative_Std,calm_Mean,calm_Std,aroused_Mean,aroused_Std,motivated to approach_Mean,motivated to approach_Std,motivated to avoid_Mean,motivated to avoid_Std
amusement_new_16.jpg,6.6,0.4949,1.0,0.0,5.96,0.402,2.06,0.2399,6.26,0.4431,1.0,0.0,5.84,0.4677,1.0,0.0,6.92,0.274,4.8,1.2454,6.24,0.5555,1.0,0.0,6.96,0.1979,1.0,0.0,5.62,0.6667,3.12,1.0812,6.14,0.3505,1.2,0.4041
amusement_new_16_midj_af.jpg,6.76,0.4314,1.0,0.0,5.54,0.6455,3.96,1.1241,6.96,0.1979,1.0,0.0,5.88,0.4352,1.0,0.0,6.86,0.3505,3.82,0.9409,5.92,0.4445,1.0,0.0,6.96,0.1979,1.08,0.274,4.02,0.9998,4.26,1.1395,6.36,0.4849,1.28,0.4536
amusement_new_16_midj_as.jpg,6.86,0.3505,1.0,0.0,5.58,0.6417,4.7,1.233,6.5,0.5051,1.0,0.0,5.64,0.6627,1.0,0.0,6.8,0.4041,4.28,0.9485,6.04,0.4499,1.0,0.0,6.96,0.1979,1.1,0.303,4.7,0.8144,3.82,1.024,6.24,0.5555,1.48,0.5047
amusement_new_16_midj_euna.jpg,6.5,0.5051,1.0,0.0,5.96,0.402,2.1,0.303,6.2,0.4041,1.0,0.0,5.84,0.4677,1.0,0.0,6.94,0.2399,4.66,1.2875,6.18,0.5226,1.0,0.0,6.96,0.1979,1.0,0.0,5.62,0.6667,3.12,1.0812,6.14,0.3505,1.2,0.4041
amusement_new_16_midj_sa.jpg,6.92,0.274,1.0,0.0,5.9,0.544,2.38,0.7253,6.76,0.4314,1.0,0.0,6.12,0.5206,1.0,0.0,6.96,0.1979,4.54,1.2651,6.08,0.4882,1.0,0.0,7.0,0.0,1.0,0.0,2.94,0.7117,4.44,1.2149,6.42,0.4986,1.26,0.4431
amusement_new_17.jpg,6.92,0.274,1.0,0.0,6.04,0.4499,2.9,0.8391,2.0,0.0,1.0,0.0,5.98,0.3774,1.0,0.0,6.7,0.4629,4.32,0.9134,5.92,0.4445,1.2,0.4041,6.8,0.4041,1.06,0.2399,4.02,0.9998,5.18,0.8497,6.04,0.4499,2.0,0.0
amusement_new_19.jpg,6.76,0.4314,1.0,0.0,5.92,0.4445,4.62,1.4553,5.94,0.3731,1.34,0.4785,5.54,0.8134,1.0,0.0,6.14,0.4522,5.04,0.9249,5.9,0.4629,1.54,0.5035,6.5,0.5051,1.06,0.2399,4.54,1.1287,4.24,1.2382,5.64,0.6312,1.8,0.4041
amusement_new_21.jpg,6.44,0.5014,1.2,0.4041,5.98,0.3774,3.34,0.8478,2.0,0.0,1.06,0.2399,3.48,0.8628,1.72,0.4536,5.96,0.3476,4.34,0.8234,5.74,0.5272,1.86,0.3505,6.04,0.4499,1.08,0.274,4.7,0.789,3.62,0.8781,5.42,0.6728,1.86,0.3505
amusement_new_22.jpg,6.08,0.6652,1.2,0.4041,4.82,1.1551,2.62,0.8053,1.34,0.4785,1.34,0.4785,2.5,0.6468,1.1,0.303,4.76,1.135,4.18,1.0631,5.3,1.1294,2.0,0.0,5.28,1.0698,1.8,0.4041,5.54,0.7343,3.2,0.8081,4.84,1.0947,2.0,0.0
amusement_new_24.jpg,6.86,0.3505,1.86,0.3505,4.94,0.8901,3.66,1.0616,2.0,0.0,2.0,0.0,5.92,0.4445,1.04,0.1979,6.42,0.4986,4.22,0.7083,4.0,1.0302,1.1,0.303,6.76,0.4314,1.76,0.4314,4.48,0.9528,2.88,0.6893,5.9,0.544,1.94,0.2399
amusement_new_25.jpg,6.86,0.3505,1.0,0.0,5.58,0.7025,4.94,1.3463,3.96,1.4978,5.08,1.2591,5.68,0.6528,2.0,0.0,6.42,0.4986,4.28,1.1073,5.92,0.5284,1.42,0.4986,6.3,0.5803,1.26,0.4431,5.68,0.6833,4.16,1.2513,5.96,0.402,2.22,0.4647
amusement_new_26.jpg,6.02,0.5529,1.1,0.303,5.2,0.7559,6.06,0.5115,2.3,0.4629,1.08,0.274,4.98,0.7951,1.22,0.4185,6.04,0.4499,4.74,0.7775,5.48,0.7068,1.96,0.1979,6.42,0.4986,1.34,0.4785,6.16,0.5095,3.44,0.8369,5.74,0.5272,1.96,0.1979
amusement_new_27.jpg,7.0,0.0,1.0,0.0,6.44,0.5014,2.26,0.6642,2.0,0.0,1.0,0.0,6.92,0.274,1.0,0.0,7.0,0.0,2.02,0.1414,6.3,0.5803,1.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,5.62,0.6667,6.58,0.4986,1.2,0.4041
amusement_new_30.jpg,6.3,0.5803,1.0,0.0,5.12,0.799,3.04,0.6047,2.22,0.4185,2.0,0.0,5.14,0.7827,1.0,0.0,6.42,0.4986,4.34,0.8478,5.68,0.5511,1.04,0.1979,6.24,0.5555,1.04,0.1979,6.06,0.5859,3.34,0.7722,5.8,0.4949,1.38,0.4903
amusement_new_31.jpg,5.88,0.4352,1.04,0.1979,5.6,0.6389,5.54,0.6455,2.04,0.1979,1.0,0.0,6.42,0.4986,1.2,0.4041,6.96,0.1979,3.44,0.951,5.78,0.5455,1.04,0.1979,6.96,0.1979,1.0,0.0,3.8,0.8806,5.8,0.4949,6.58,0.4986,1.84,0.3703
amusement_new_31_midj_af.jpg,4.98,1.02,1.0,0.0,5.96,0.402,6.6,0.4949,2.02,0.1414,1.0,0.0,6.44,0.5014,1.84,0.3703,6.96,0.1979,3.34,0.7722,6.36,0.4849,1.04,0.1979,6.96,0.1979,1.0,0.0,4.56,0.8369,5.92,0.3959,6.76,0.4314,1.84,0.3703
amusement_new_31_midj_as.jpg,5.88,0.4352,1.04,0.1979,5.9,0.4629,5.88,0.4352,2.0,0.0,1.0,0.0,6.3,0.4629,1.24,0.4314,6.6,0.4949,3.62,0.8303,6.04,0.4499,1.1,0.303,6.92,0.274,1.04,0.1979,3.48,0.7068,5.56,0.6115,6.58,0.4986,1.72,0.4536
amusement_new_31_midj_euna.jpg,5.86,0.4522,1.0,0.0,5.58,0.6417,5.54,0.6131,2.04,0.1979,1.0,0.0,6.42,0.4986,1.2,0.4041,6.96,0.1979,3.44,0.951,5.78,0.5455,1.04,0.1979,6.96,0.1979,1.0,0.0,3.8,0.8806,5.84,0.4677,6.58,0.4986,1.86,0.3505
amusement_new_31_midj_sa.jpg,6.42,0.4986,1.0,0.0,5.7,0.544,6.44,0.5014,2.1,0.303,1.0,0.0,6.58,0.4986,1.0,0.0,6.96,0.1979,4.62,1.1229,5.62,0.6667,1.0,0.0,6.96,0.1979,1.0,0.0,3.98,0.8204,5.94,0.3731,6.6,0.4949,1.28,0.4536
animals_173_h_midj.jpg,5.78,0.6158,1.0,0.0,4.9,1.165,5.84,0.4677,2.0,0.0,1.0,0.0,3.14,0.7001,1.0,0.0,6.14,0.3505,4.1,1.0926,5.26,0.8762,1.28,0.4536,6.5,0.5051,1.0,0.0,6.94,0.2399,2.7,0.6145,5.98,0.3188,1.84,0.3703
poshighnonsoc_11_midj.jpg,6.86,0.3505,1.0,0.0,6.12,0.4798,2.18,0.3881,2.0,0.0,1.0,0.0,6.44,0.5014,1.0,0.0,6.96,0.1979,4.7,1.1995,6.08,0.4882,1.0,0.0,6.98,0.1414,1.0,0.0,3.18,0.9409,5.1,1.0738,6.26,0.4431,1.08,0.274
poshighnonsoc_11_midj_af.jpg,5.46,0.6764,1.0,0.0,5.88,0.4352,2.94,0.5115,2.0,0.0,1.0,0.0,4.84,1.1132,1.0,0.0,6.5,0.5051,4.0,1.1066,5.56,0.7329,1.0,0.0,6.7,0.4629,1.0,0.0,5.9,0.4629,3.62,0.8781,5.98,0.3188,1.28,0.4536
poshighnonsoc_11_midj_as.jpg,5.98,0.3774,1.0,0.0,6.36,0.4849,2.48,0.5436,2.78,0.975,1.0,0.0,5.88,0.4352,1.0,0.0,6.96,0.1979,3.94,1.2683,6.42,0.4986,1.0,0.0,6.96,0.1979,1.0,0.0,5.54,0.7343,4.32,1.3005,6.44,0.5014,1.24,0.4314
poshighnonsoc_11_midj_euna.jpg,6.8,0.4041,1.0,0.0,6.12,0.4798,2.18,0.3881,2.0,0.0,1.0,0.0,6.44,0.5014,1.0,0.0,6.96,0.1979,4.7,1.1995,6.08,0.4882,1.0,0.0,6.98,0.1414,1.0,0.0,3.18,0.9409,5.04,1.0872,6.2,0.4041,1.08,0.274
poshighnonsoc_11_midj_sa.jpg,6.42,0.4986,1.0,0.0,5.82,0.5226,2.0,0.0,2.0,0.0,1.0,0.0,6.44,0.5014,1.0,0.0,6.92,0.274,3.18,1.0821,5.6,0.6701,1.0,0.0,6.92,0.274,1.0,0.0,2.0,0.0,5.62,0.6667,6.36,0.4849,1.24,0.4314
poshighnonsoc_19_midj.jpg,6.86,0.3505,1.0,0.0,6.04,0.4499,5.02,1.1692,2.18,0.3881,1.0,0.0,5.68,0.6528,1.0,0.0,6.86,0.3505,4.72,1.1959,6.04,0.4499,1.0,0.0,6.94,0.2399,1.0,0.0,3.84,0.9337,4.44,1.2149,5.98,0.3774,1.24,0.4314
poshighnonsoc_19_midj_af.jpg,5.0,0.8806,1.0,0.0,5.98,0.3774,3.24,0.7969,5.04,0.8797,1.0,0.0,2.14,0.3505,1.0,0.0,6.02,0.3188,4.74,0.8526,6.14,0.4522,1.42,0.4986,6.44,0.5014,1.0,0.0,6.3,0.5803,2.74,0.487,5.66,0.5194,1.38,0.4903
poshighnonsoc_19_midj_as.jpg,6.32,0.5869,1.0,0.0,5.64,0.6627,5.14,1.1068,2.0,0.0,1.0,0.0,2.92,0.7516,1.0,0.0,5.98,0.3774,4.74,0.7775,5.74,0.5272,1.88,0.3283,6.44,0.5014,1.04,0.1979,6.24,0.5555,3.2,0.833,5.58,0.6417,1.84,0.3703
poshighnonsoc_19_midj_euna.jpg,6.58,0.4986,1.08,0.274,5.8,0.7825,4.48,1.111,2.06,0.2399,1.6,0.4949,2.6,0.7284,1.04,0.1979,5.64,0.6627,5.18,0.8003,5.88,0.6893,2.18,0.3881,6.3,0.5803,1.28,0.4536,5.88,0.6893,2.6,0.7284,5.28,0.834,1.96,0.1979
poshighnonsoc_19_midj_sa.jpg,6.5,0.5051,1.0,0.0,5.92,0.4445,4.68,1.0962,3.24,0.7969,1.02,0.1414,4.88,0.9179,1.04,0.1979,6.0,0.3499,4.6,0.8081,5.88,0.4798,2.0,0.0,6.44,0.5014,1.22,0.4185,5.4,0.6999,3.6,0.8806,5.8,0.4949,1.8,0.4041
9340_midj.jpg,1.72,0.4536,3.1,0.6145,1.04,0.1979,1.22,0.4185,3.2,0.9476,6.42,0.4986,1.38,0.4903,2.02,0.1414,1.08,0.274,3.12,0.5938,1.0,0.0,5.66,0.7174,1.22,0.4185,5.8,0.6389,2.0,0.0,2.48,0.5047,2.0,0.0,6.3,0.5803
anger_new_1.jpg,5.4,0.6999,1.84,0.3703,2.68,0.5127,5.06,0.7931,4.62,0.7796,2.06,0.2399,5.32,0.6528,2.02,0.1414,4.62,0.7796,3.6,0.6701,2.36,0.4849,3.08,0.5284,4.58,0.7309,2.34,0.5194,4.3,0.789,4.62,0.8053,4.98,0.6848,2.52,0.5436
anger_new_10.jpg,2.0,0.0,2.0,0.0,2.26,0.487,3.04,0.7814,5.24,0.6565,1.22,0.4185,3.8,0.6999,2.14,0.3505,3.42,0.6417,4.02,0.5529,1.88,0.3283,3.46,0.6764,4.22,0.5817,2.5,0.5803,4.28,0.6713,3.92,0.7239,3.88,0.799,3.26,0.9216
anger_new_11.jpg,1.04,0.1979,4.5,1.2495,1.28,0.4536,1.92,0.274,1.34,0.4785,6.96,0.1979,1.92,0.274,2.9,0.544,1.0,0.0,3.18,0.5226,1.0,0.0,6.76,0.4314,1.22,0.4185,6.92,0.274,2.02,0.1414,3.78,1.0934,2.14,0.3505,6.92,0.274
anger_new_11_midj_af.jpg,1.24,0.4314,2.82,0.7197,1.88,0.3283,2.3,0.4629,1.84,0.3703,6.5,0.5051,2.0,0.0,2.1,0.303,1.86,0.3505,3.56,0.644,1.34,0.4785,6.5,0.5051,2.0,0.0,6.32,0.5869,3.18,0.6289,3.3,0.7354,2.88,0.3854,6.7,0.4629
anger_new_11_midj_as.jpg,2.0,0.0,3.08,0.8533,1.84,0.3703,2.0,0.0,3.2,1.4142,6.44,0.5014,2.0,0.0,2.0,0.0,1.86,0.3505,3.64,0.7217,1.1,0.303,5.96,0.6376,2.0,0.0,6.02,0.6224,2.4,0.4949,3.34,0.7722,2.96,0.3476,6.04,0.6688
anger_new_11_midj_euna.jpg,1.04,0.1979,4.5,1.2495,1.28,0.4536,1.92,0.274,1.36,0.4849,6.96,0.1979,1.92,0.274,2.9,0.544,1.0,0.0,3.18,0.5226,1.0,0.0,6.76,0.4314,1.22,0.4185,6.92,0.274,2.02,0.1414,3.78,1.0934,2.14,0.3505,6.92,0.274
anger_new_11_midj_sa.jpg,1.26,0.4431,3.2,0.7284,1.86,0.3505,2.3,0.4629,1.96,0.1979,6.74,0.4431,2.0,0.0,2.02,0.1414,1.48,0.5047,3.3,0.5051,1.26,0.4431,6.5,0.5051,1.8,0.4041,6.7,0.4629,2.66,0.5194,3.32,0.7939,2.88,0.3854,6.76,0.4314
anger_new_13.jpg,6.5,0.5051,1.08,0.274,6.12,0.4798,4.18,1.1373,2.0,0.0,1.0,0.0,6.5,0.5051,1.08,0.274,6.92,0.274,3.4,0.8806,6.04,0.4499,1.06,0.2399,6.94,0.2399,1.0,0.0,2.14,0.3505,5.8,0.4949,6.44,0.5014,1.48,0.5047
anger_new_14.jpg,6.1,0.5803,3.68,1.2526,2.14,0.3505,2.0,0.0,1.84,0.3703,3.48,1.1993,5.62,0.6667,3.4,0.9476,3.96,1.1421,2.72,0.536,2.14,0.3505,2.1,0.303,2.8,0.8571,3.84,1.3456,2.0,0.0,5.38,0.8781,4.3,1.1473,5.24,1.1877
anger_new_14_midj_af.jpg,6.8,0.4041,4.96,1.2115,2.04,0.1979,3.2,1.1066,2.0,0.0,3.7,1.3286,6.8,0.4041,4.04,1.3845,5.84,0.6809,2.14,0.3505,1.94,0.2399,1.06,0.2399,4.96,1.1058,2.74,0.9649,1.22,0.4185,5.94,0.7398,4.92,1.2095,4.0,1.4286
anger_new_14_midj_as.jpg,6.58,0.4986,6.92,0.274,1.2,0.4041,4.98,1.4213,1.26,0.4431,5.14,1.2456,6.7,0.4629,6.58,0.4986,1.84,0.3703,1.88,0.3283,1.0,0.0,1.08,0.274,1.38,0.4903,6.6,0.4949,1.0,0.0,6.7,0.4629,3.74,1.6011,6.94,0.2399
anger_new_14_midj_euna.jpg,6.08,0.5657,3.68,1.2526,2.14,0.3505,2.0,0.0,1.84,0.3703,3.6,1.2936,5.54,0.706,3.3,0.953,3.96,1.1421,2.72,0.536,2.14,0.3505,2.1,0.303,2.86,0.8332,3.72,1.2623,2.0,0.0,5.38,0.8781,4.3,1.1473,5.26,1.192
anger_new_14_midj_sa.jpg,6.7,0.4629,2.0,0.0,2.84,0.7918,3.64,1.3056,2.0,0.0,1.94,0.2399,6.44,0.5014,1.96,0.1979,6.3,0.5803,2.96,0.8797,2.86,0.9691,1.04,0.1979,6.12,0.5584,1.6,0.4949,2.0,0.0,5.72,0.6713,6.02,0.5529,2.02,0.1414
anger_new_15.jpg,5.34,0.6263,1.96,0.1979,5.4,0.6999,2.4,0.4949,2.0,0.0,1.22,0.4185,6.42,0.4986,2.04,0.1979,5.98,0.3774,3.3,0.7354,4.74,0.7775,2.0,0.0,5.92,0.4445,2.06,0.2399,2.0,0.0,5.86,0.4953,6.76,0.4314,2.02,0.1414
anger_new_2.jpg,1.08,0.274,1.72,0.4536,1.96,0.1979,2.0,0.0,1.1,0.303,5.62,0.8303,2.0,0.0,5.76,0.6565,1.26,0.4431,3.06,0.55,1.6,0.4949,3.48,1.0736,1.96,0.1979,4.62,1.0669,2.5,0.5803,2.14,0.3505,2.04,0.1979,5.78,0.8154
anger_new_3.jpg,1.0,0.0,4.24,1.1528,1.84,0.3703,2.22,0.4185,1.0,0.0,6.44,0.5014,2.0,0.0,6.92,0.274,1.0,0.0,2.22,0.4185,1.08,0.274,7.0,0.0,1.0,0.0,7.0,0.0,1.6,0.4949,5.68,0.7407,2.0,0.0,6.76,0.4314
anger_new_3_midj_af.jpg,1.0,0.0,5.14,1.1068,1.88,0.3283,2.0,0.0,1.0,0.0,4.32,1.1507,2.04,0.1979,6.86,0.3505,1.0,0.0,2.4,0.4949,1.22,0.4185,6.92,0.274,1.26,0.4431,6.96,0.1979,2.0,0.0,5.36,0.9848,2.0,0.0,6.6,0.4949
anger_new_3_midj_as.jpg,1.0,0.0,5.04,0.9467,1.84,0.3703,2.02,0.1414,1.0,0.0,4.18,1.0631,4.66,0.8478,6.44,0.5014,1.0,0.0,2.84,0.4219,1.0,0.0,6.3,0.6145,1.48,0.5047,6.8,0.4041,2.0,0.0,5.86,0.4953,3.26,0.7775,6.3,0.5803
anger_new_3_midj_euna.jpg,1.0,0.0,4.24,1.1528,1.84,0.3703,2.18,0.3881,1.0,0.0,6.44,0.5014,2.0,0.0,6.94,0.2399,1.0,0.0,2.22,0.4185,1.08,0.274,7.0,0.0,1.0,0.0,7.0,0.0,1.6,0.4949,5.62,0.8303,2.0,0.0,6.76,0.4314
anger_new_3_midj_sa.jpg,1.0,0.0,5.98,0.6543,1.6,0.4949,2.7,0.7071,1.0,0.0,4.94,0.9775,5.52,0.7887,6.32,0.5869,1.0,0.0,2.22,0.4185,1.0,0.0,6.2,0.6701,1.2,0.4041,6.96,0.1979,1.28,0.4536,6.5,0.5051,3.5,0.9091,6.3,0.5803
anger_new_4.jpg,5.78,0.5455,2.66,0.8478,2.8,0.5345,5.74,0.5272,2.0,0.0,3.32,1.0962,6.04,0.4499,2.18,0.3881,5.66,0.5194,3.58,0.7848,2.18,0.3881,2.3,0.4629,5.54,0.6455,2.78,0.864,2.06,0.2399,5.56,0.5014,5.74,0.5272,2.66,0.7982
anger_new_5.jpg,1.0,0.0,5.04,0.9467,1.22,0.4185,2.0,0.0,1.26,0.4431,6.86,0.3505,2.0,0.0,3.48,0.7624,1.08,0.274,3.14,0.5349,1.0,0.0,6.5,0.5051,1.24,0.4314,6.76,0.4314,2.0,0.0,4.56,0.951,2.06,0.2399,6.86,0.3505
anger_new_5_midj_af.jpg,1.2,0.4041,4.22,1.1119,1.88,0.3283,2.06,0.2399,2.0,0.0,6.58,0.4986,2.04,0.1979,2.62,0.5303,1.84,0.3703,3.3,0.5803,1.18,0.3881,6.24,0.5555,2.0,0.0,6.42,0.4986,2.88,0.3854,4.84,0.9553,2.52,0.5436,6.44,0.5014
anger_new_5_midj_as.jpg,1.08,0.274,5.1,0.9742,1.94,0.2399,3.72,0.9267,2.86,0.9478,6.6,0.4949,2.48,0.5436,5.06,0.843,1.24,0.4314,3.5,0.6468,1.2,0.4041,6.6,0.4949,1.8,0.4041,6.76,0.4314,2.88,0.3854,5.48,0.7068,2.88,0.3854,6.6,0.4949
anger_new_5_midj_euna.jpg,1.0,0.0,5.04,0.9467,1.22,0.4185,2.0,0.0,1.26,0.4431,6.8,0.4041,2.0,0.0,3.48,0.7624,1.08,0.274,3.14,0.5349,1.0,0.0,6.5,0.5051,1.24,0.4314,6.76,0.4314,2.0,0.0,4.56,0.951,2.1,0.303,6.8,0.4041
anger_new_5_midj_sa.jpg,1.0,0.0,4.24,1.0797,1.72,0.4536,2.4,0.4949,2.02,0.1414,6.76,0.4314,2.0,0.0,4.22,0.8873,1.2,0.4041,3.56,0.644,1.0,0.0,6.42,0.4986,1.6,0.4949,6.58,0.4986,2.82,0.3881,4.96,0.8797,2.48,0.5047,6.58,0.4986
anger_new_6.jpg,2.3,0.4629,1.94,0.2399,2.02,0.1414,2.02,0.1414,1.94,0.2399,1.3,0.4629,3.08,0.4882,1.84,0.3703,3.04,0.533,3.48,0.7068,1.66,0.4785,2.02,0.1414,3.84,0.9337,2.0,0.0,4.24,0.9596,2.84,0.4219,4.48,0.8862,2.18,0.3881
anger_new_8.jpg,4.22,1.1657,5.34,1.0422,1.24,0.4314,2.0,0.0,1.0,0.0,5.94,0.8901,5.04,0.9467,3.16,0.6503,1.72,0.4536,3.04,0.402,1.0,0.0,2.72,0.5729,1.8,0.4041,6.1,0.8391,1.8,0.4041,4.56,0.9723,3.16,0.7918,5.72,0.757
garbagedump2_midj.jpg,1.0,0.0,5.1,0.9313,1.0,0.0,1.8,0.4041,1.08,0.274,6.96,0.1979,1.22,0.4185,2.18,0.3881,1.0,0.0,3.0,0.6389,1.0,0.0,6.6,0.4949,1.04,0.1979,6.86,0.3505,2.0,0.0,3.3,0.7626,1.86,0.3505,6.92,0.274
garbagedump4_midj.jpg,1.2,0.4041,6.32,0.5869,1.0,0.0,1.38,0.4903,1.88,0.3283,7.0,0.0,1.26,0.4431,5.08,1.0467,1.0,0.0,3.88,0.799,1.0,0.0,6.92,0.274,1.0,0.0,7.0,0.0,2.0,0.0,4.08,0.9442,2.0,0.0,6.96,0.1979
h038_midj.jpg,1.0,0.0,1.96,0.1979,1.94,0.2399,2.22,0.4185,1.92,0.274,5.78,0.6158,1.8,0.4041,3.16,0.6503,1.28,0.4536,3.4,0.6389,2.06,0.2399,6.04,0.533,1.86,0.3505,5.76,0.716,3.24,0.6565,2.0,0.0,2.0,0.0,5.58,0.7848
landscapes_026_h_midj.jpg,1.0,0.0,5.04,1.1058,1.04,0.1979,1.54,0.5035,1.6,0.4949,6.96,0.1979,1.42,0.4986,3.76,1.2545,1.0,0.0,2.26,0.7775,1.0,0.0,6.6,0.4949,1.0,0.0,6.86,0.3505,1.72,0.4536,3.3,0.8864,1.92,0.274,6.96,0.1979
landscapes_139_h_midj.jpg,2.0,0.0,2.88,0.3854,1.1,0.303,1.76,0.4314,5.9,0.4165,6.94,0.2399,1.88,0.3283,2.0,0.0,1.04,0.1979,3.1,0.5051,1.0,0.0,5.02,1.1156,1.1,0.303,6.22,0.6481,2.0,0.0,2.82,0.3881,2.0,0.0,6.7,0.4629
landscapes_139_h_midj_af.jpg,1.8,0.4041,3.24,0.716,1.08,0.274,2.0,0.0,2.18,0.3881,6.58,0.4986,1.96,0.1979,2.14,0.3505,1.0,0.0,3.28,0.6074,1.0,0.0,6.12,0.5206,1.24,0.4314,5.84,0.6809,2.0,0.0,3.14,0.6064,2.0,0.0,6.18,0.5226
landscapes_139_h_midj_as.jpg,1.48,0.5047,3.9,1.1112,1.84,0.3703,2.44,0.5406,5.36,0.6627,6.44,0.5014,1.86,0.3505,2.52,0.5436,1.2,0.4041,3.78,0.79,1.1,0.303,6.42,0.4986,1.34,0.4785,5.94,0.5115,2.74,0.6943,3.12,0.5938,2.0,0.0,6.3,0.5803
landscapes_139_h_midj_euna.jpg,2.0,0.0,2.86,0.4522,1.1,0.303,1.76,0.4314,5.94,0.3731,6.92,0.274,1.88,0.3283,2.0,0.0,1.04,0.1979,3.1,0.5051,1.0,0.0,5.2,1.0302,1.1,0.303,6.22,0.6481,2.0,0.0,2.74,0.4431,2.0,0.0,6.6,0.4949
landscapes_139_h_midj_sa.jpg,1.0,0.0,5.52,0.7068,1.0,0.0,1.96,0.1979,1.88,0.3283,6.96,0.1979,1.22,0.4185,3.14,0.6064,1.0,0.0,3.08,0.4882,1.0,0.0,6.6,0.4949,1.04,0.1979,6.92,0.274,2.0,0.0,3.32,0.6833,1.94,0.2399,6.86,0.3505
