"image","amusement_Mean","amusement_Std","anger_Mean","anger_Std","attachment love_Mean","attachment love_Std","awe_Mean","awe_Std","craving_Mean","craving_Std","disgust_Mean","disgust_Std","excitement_Mean","excitement_Std","fear_Mean","fear_Std","joy_Mean","joy_Std","neutral_Mean","neutral_Std","nurturant love_Mean","nurturant love_Std","sadness_Mean","sadness_Std","positive_Mean","positive_Std","negative_Mean","negative_Std","calm_Mean","calm_Std","aroused_Mean","aroused_Std","motivated to approach_Mean","motivated to approach_Std","motivated to avoid_Mean","motivated to avoid_Std"
"9340_midj.jpg","1.0","0.0","5.2","0.4","1.0","0.0","1.0","0.0","1.0","0.0","6.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","4.4","0.64","1.0","0.0","3.88","0.33","1.0","0.0","6.0","0.0","1.3","0.46","2.42","0.5","5.92","0.57","",""
"anger_new_1.jpg","2.0","0.0","5.68","0.47","1.0","0.0","2.0","0.0","1.0","0.0","6.0","0.0","2.0","0.0","1.2","0.4","1.0","0.0","4.56","0.73","1.0","0.0","2.0","0.0","1.02","0.14","6.0","0.0","3.64","0.56","2.44","0.5","6.0","0.0","",""
"anger_new_10.jpg","1.0","0.0","6.0","0.0","1.0","0.0","1.0","0.0","2.12","0.33","6.0","0.0","4.5","0.51","7.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","2.22","0.42","1.0","0.0","7.0","0.0","1.0","0.0","5.92","0.27","1.12","0.85","7.0","0.0"
"anger_new_11.jpg","1.0","0.0","6.0","0.0","1.0","0.0","3.0","0.0","1.0","0.0","7.0","0.0","2.0","0.0","4.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","6.0","0.0","1.0","0.0","7.0","0.0","1.0","0.0","4.02","0.14","2.08","1.89","7.0","0.0"
"anger_new_11_midj_af.jpg","1.0","0.0","6.0","0.0","1.0","0.0","2.92","0.27","1.0","0.0","7.0","0.0","1.24","0.43","3.66","0.48","1.0","0.0","2.0","0.0","2.0","0.0","6.0","0.0","1.0","0.0","7.0","0.0","1.0","0.0","4.02","0.14","5.08","2.72","",""
"anger_new_11_midj_as.jpg","1.26","0.44","6.0","0.0","2.0","0.0","2.04","0.2","1.0","0.0","6.3","0.46","2.0","0.0","2.88","0.33","1.7","0.46","2.36","0.56","2.0","0.0","5.28","0.45","1.7","0.46","6.18","0.39","2.0","0.0","3.18","0.39","4.88","1.81","",""
"anger_new_11_midj_euna.jpg","1.0","0.0","6.0","0.0","1.0","0.0","3.0","0.0","1.0","0.0","7.0","0.0","2.0","0.0","4.0","0.0","1.0","0.0","2.0","0.0","2.1","0.3","6.0","0.0","1.0","0.0","7.0","0.0","1.0","0.0","4.04","0.2","2.5","2.44","7.0","0.0"
"anger_new_11_midj_sa.jpg","1.0","0.0","6.04","0.2","2.0","0.0","3.4","0.49","1.0","0.0","7.0","0.0","2.0","0.0","3.96","0.2","1.0","0.0","2.0","0.0","3.0","0.0","6.0","0.0","1.0","0.0","7.0","0.0","1.3","0.46","4.0","0.0","6.18","0.87","",""
"anger_new_13.jpg","1.0","0.0","6.64","0.48","1.0","0.0","1.0","0.0","1.0","0.0","4.6","0.78","3.18","0.52","6.94","0.24","1.0","0.0","1.04","0.2","1.0","0.0","4.98","0.62","1.0","0.0","6.82","0.39","1.0","0.0","5.88","0.33","3.68","2.94","",""
"anger_new_14.jpg","1.0","0.0","6.6","0.49","1.0","0.0","2.0","0.0","1.0","0.0","5.64","0.48","4.6","0.49","7.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","4.0","0.0","1.0","0.0","7.0","0.0","1.0","0.0","6.0","0.0","1.0","0.0","7.0","0.0"
"anger_new_14_midj_af.jpg","1.06","0.24","6.34","0.48","1.0","0.0","2.64","0.53","1.0","0.0","6.0","0.0","5.66","0.48","7.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","3.32","0.47","1.0","0.0","7.0","0.0","1.0","0.0","6.98","0.14","1.0","0.0","7.0","0.0"
"anger_new_14_midj_as.jpg","1.0","0.0","6.9","0.3","1.0","0.0","3.94","0.24","1.0","0.0","5.94","0.24","5.96","0.2","7.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","3.26","0.44","1.0","0.0","7.0","0.0","1.0","0.0","6.98","0.14","1.0","0.0","7.0","0.0"
"anger_new_14_midj_euna.jpg","1.0","0.0","6.56","0.5","1.0","0.0","2.0","0.0","1.0","0.0","5.56","0.5","4.58","0.5","7.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","4.0","0.0","1.0","0.0","7.0","0.0","1.0","0.0","6.0","0.0","1.0","0.0","7.0","0.0"
"anger_new_14_midj_sa.jpg","2.0","0.0","6.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","5.54","0.5","4.02","0.25","7.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","3.56","0.5","1.0","0.0","6.86","0.35","1.0","0.0","6.0","0.0","4.66","2.9","",""
"anger_new_15.jpg","2.0","0.0","4.8","0.4","2.0","0.0","1.0","0.0","1.0","0.0","2.8","0.4","5.0","0.0","5.0","0.64","2.0","0.0","2.0","0.0","1.1","0.3","2.0","0.0","2.0","0.0","3.98","0.62","1.0","0.0","5.84","0.37","2.72","1.55","",""
"anger_new_2.jpg","2.0","0.0","4.66","0.48","1.0","0.0","1.9","0.3","1.0","0.0","5.82","0.39","2.54","0.5","4.74","0.44","1.0","0.0","4.02","0.38","1.0","0.0","1.62","0.49","1.0","0.0","5.82","0.39","2.18","0.39","4.14","0.35","1.32","1.06","6.13","0.34"
"anger_new_3.jpg","1.0","0.0","6.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","5.0","0.0","3.02","0.14","7.0","0.0","1.0","0.0","1.0","0.0","1.92","0.27","6.0","0.0","1.0","0.0","7.0","0.0","1.0","0.0","6.0","0.0","1.12","0.85","7.0","0.0"
"anger_new_3_midj_af.jpg","1.0","0.0","6.0","0.0","1.0","0.0","3.08","0.27","1.0","0.0","4.0","0.64","3.8","0.4","7.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","5.2","0.76","1.0","0.0","7.0","0.0","1.0","0.0","6.0","0.0","1.0","0.0","7.0","0.0"
"anger_new_3_midj_as.jpg","1.0","0.0","5.22","0.42","1.0","0.0","2.52","0.5","1.0","0.0","3.42","0.54","3.82","0.39","6.16","0.37","1.0","0.0","1.1","0.3","1.0","0.0","4.2","0.45","1.0","0.0","6.16","0.37","1.0","0.0","6.0","0.0","2.06","1.08","",""
"anger_new_3_midj_euna.jpg","1.0","0.0","6.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","5.0","0.0","3.0","0.0","7.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","6.0","0.0","1.0","0.0","7.0","0.0","1.0","0.0","6.0","0.0","1.0","0.0","7.0","0.0"
"anger_new_3_midj_sa.jpg","1.0","0.0","4.38","0.49","1.62","0.49","3.8","0.4","1.0","0.0","3.34","0.48","6.0","0.0","6.0","0.0","1.38","0.49","1.04","0.2","1.0","0.0","2.94","0.31","1.56","0.5","5.62","0.49","1.0","0.0","6.98","0.14","2.16","0.65","6.14","0.35"
"anger_new_4.jpg","4.18","0.39","6.0","0.0","1.0","0.0","4.86","0.45","1.0","0.0","3.0","0.0","6.0","0.0","2.84","0.37","2.44","0.5","1.56","0.5","1.0","0.0","2.0","0.0","2.44","0.5","4.28","0.45","1.0","0.0","6.0","0.0","2.18","0.52","4.46","0.5"
"anger_new_5.jpg","1.0","0.0","6.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","7.0","0.0","2.0","0.0","2.56","0.5","1.0","0.0","3.4","1.39","1.0","0.0","4.74","0.44","1.0","0.0","6.98","0.14","1.0","0.0","3.72","0.45","1.98","2.03","7.0","0.0"
"anger_new_5_midj_af.jpg","1.0","0.0","6.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","7.0","0.0","2.0","0.0","3.0","0.0","1.0","0.0","2.02","0.14","1.0","0.0","4.9","0.3","1.0","0.0","6.36","0.48","1.12","0.33","3.08","0.27","6.4","0.49","",""
"anger_new_5_midj_as.jpg","1.0","0.0","6.0","0.0","1.0","0.0","4.0","0.0","1.0","0.0","7.0","0.0","2.0","0.0","3.16","0.37","1.0","0.0","2.06","0.24","1.0","0.0","5.16","0.37","1.0","0.0","6.66","0.48","1.72","0.45","3.94","0.24","5.84","0.79","",""
"anger_new_5_midj_euna.jpg","1.0","0.0","6.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","7.0","0.0","2.0","0.0","2.62","0.49","1.0","0.0","3.4","1.29","1.0","0.0","4.36","0.48","1.0","0.0","7.0","0.0","1.02","0.14","3.7","0.46","1.54","1.58","7.0","0.0"
"anger_new_5_midj_sa.jpg","1.0","0.0","6.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","6.0","0.0","2.0","0.0","3.0","0.0","1.0","0.0","2.04","0.2","1.0","0.0","4.0","0.0","1.0","0.0","6.0","0.0","1.7","0.46","3.42","0.5","4.56","1.94","",""
"anger_new_6.jpg","1.0","0.0","7.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","3.68","0.79","2.5","0.51","4.2","0.4","1.0","0.0","1.98","0.14","1.0","0.0","4.0","0.0","1.0","0.0","7.0","0.0","1.0","0.0","4.0","0.0","1.0","0.0","7.0","0.0"
"anger_new_8.jpg","2.0","0.0","6.14","0.35","1.0","0.0","1.0","0.0","1.0","0.0","4.98","0.14","3.98","0.14","3.6","0.49","1.0","0.0","1.68","0.47","1.0","0.0","3.96","0.2","1.0","0.0","6.14","0.35","1.0","0.0","4.98","0.14","1.54","0.5","6.14","0.35"
"garbagedump2_midj.jpg","1.0","0.0","6.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","7.0","0.0","1.0","0.0","2.64","0.48","1.0","0.0","2.76","1.51","1.0","0.0","4.72","0.45","1.0","0.0","7.0","0.0","1.0","0.0","3.42","0.54","1.12","0.85","7.0","0.0"
"garbagedump4_midj.jpg","1.0","0.0","5.28","0.45","1.0","0.0","1.0","0.0","1.0","0.0","7.0","0.0","1.0","0.0","3.0","0.0","1.0","0.0","2.28","0.5","1.0","0.0","4.72","0.45","1.0","0.0","7.0","0.0","1.0","0.0","3.24","0.43","6.2","1.8","7.0","0.0"
"h038_midj.jpg","1.0","0.0","6.0","0.0","2.0","0.0","3.42","0.5","1.0","0.0","5.6","0.49","2.0","0.0","5.0","0.0","1.0","0.0","2.0","0.0","4.0","0.0","6.0","0.0","1.0","0.0","6.5","0.51","1.0","0.0","4.0","0.0","6.0","0.0","",""
"landscapes_026_h_midj.jpg","1.0","0.0","6.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","7.0","0.0","1.0","0.0","2.6","0.49","1.0","0.0","2.04","0.28","1.0","0.0","4.0","0.0","1.0","0.0","7.0","0.0","1.0","0.0","2.98","0.14","2.5","2.44","7.0","0.0"
"landscapes_139_h_midj.jpg","1.0","0.0","5.96","0.2","1.0","0.0","1.0","0.0","1.0","0.0","7.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","3.36","1.91","1.0","0.0","3.18","0.39","1.0","0.0","7.0","0.0","1.0","0.0","3.02","0.14","1.0","0.0","7.0","0.0"
"landscapes_139_h_midj_af.jpg","1.0","0.0","6.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","7.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","2.74","1.5","1.0","0.0","4.0","0.0","1.0","0.0","6.94","0.24","1.0","0.0","2.6","0.49","2.46","2.5","",""
"landscapes_139_h_midj_as.jpg","1.0","0.0","6.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","6.02","0.14","1.0","0.0","2.0","0.0","1.0","0.0","2.6","0.99","1.0","0.0","4.0","0.0","1.0","0.0","6.02","0.14","2.0","0.0","2.52","0.5","5.82","0.9","",""
"landscapes_139_h_midj_euna.jpg","1.0","0.0","6.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","7.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","3.2","1.85","1.0","0.0","3.16","0.37","1.0","0.0","7.0","0.0","1.0","0.0","3.02","0.14","1.0","0.0","7.0","0.0"
"landscapes_139_h_midj_sa.jpg","1.0","0.0","6.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","7.0","0.0","1.0","0.0","2.3","0.46","1.0","0.0","2.78","1.11","1.0","0.0","4.04","0.2","1.0","0.0","7.0","0.0","1.0","0.0","3.1","0.61","2.32","2.51","7.0","0.0"
"people_127_h_midj.jpg","1.0","0.0","7.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","6.0","0.0","4.94","0.24","7.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","5.56","0.5","1.0","0.0","7.0","0.0","1.0","0.0","6.0","0.0","1.0","0.0","7.0","0.0"
"picture3_midj.jpg","1.0","0.0","6.72","0.45","1.0","0.0","1.0","0.0","1.0","0.0","3.06","0.24","4.0","0.0","6.78","0.42","1.0","0.0","1.0","0.0","1.0","0.0","3.6","0.49","1.0","0.0","6.86","0.35","1.0","0.0","6.0","0.0","1.0","0.0","7.0","0.0"
"2340_midj.jpg","6.32","0.47","1.0","0.0","7.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","4.0","0.0","1.0","0.0","7.0","0.0","1.16","0.37","6.78","0.42","1.0","0.0","7.0","0.0","1.0","0.0","4.84","0.37","2.96","0.2","6.72","0.45","1.0","0.0"
"2340_midj_af.jpg","4.7","0.79","1.0","0.0","7.0","0.0","2.5","0.51","1.0","0.0","1.0","0.0","3.34","0.48","1.0","0.0","7.0","0.0","1.98","0.14","7.0","0.0","1.0","0.0","7.0","0.0","1.0","0.0","5.18","0.39","2.36","0.48","5.3","1.75","1.0","0.0"
"2340_midj_as.jpg","6.68","0.47","1.0","0.0","7.0","0.0","2.24","0.43","1.0","0.0","1.0","0.0","4.1","0.3","1.0","0.0","7.0","0.0","1.0","0.0","6.88","0.33","1.0","0.0","7.0","0.0","1.0","0.0","4.08","0.57","3.04","0.4","6.7","0.91","1.0","0.0"
"2340_midj_euna.jpg","6.36","0.48","1.0","0.0","7.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","4.0","0.0","1.0","0.0","7.0","0.0","1.28","0.45","6.88","0.33","1.0","0.0","7.0","0.0","1.0","0.0","4.86","0.35","2.98","0.14","6.68","0.47","1.0","0.0"
"2340_midj_sa.jpg","7.0","0.0","1.0","0.0","7.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","5.28","0.45","1.0","0.0","7.0","0.0","1.0","0.0","6.92","0.27","1.0","0.0","7.0","0.0","1.0","0.0","4.48","0.5","4.0","0.0","6.52","1.64","1.0","0.0"
