image,predicted_emotion
p070_midj_sa.jpg,awe
p092_midj.jpg,awe
p092_midj_af.jpg,awe
p092_midj_as.jpg,awe
p092_midj_euna.jpg,awe
p092_midj_sa.jpg,awe
poshighnonsoc_14_midj.jpg,awe
poshighnonsoc_14_midj_af.jpg,awe
poshighnonsoc_14_midj_as.jpg,awe
poshighnonsoc_14_midj_euna.jpg,awe
poshighnonsoc_14_midj_sa.jpg,awe
poshighnonsoc_7_midj.jpg,awe
0147_midj.jpg,awe
0325_midj.jpg,joy
7330_midj.jpg,awe
7405_midj.jpg,awe
7405_midj_af.jpg,awe
7405_midj_as.jpg,awe
7405_midj_euna.jpg,awe
7405_midj_sa.jpg,awe
craving_new_1.jpg,craving
craving_new_10.jpg,awe
craving_new_11.jpg,awe
craving_new_12.jpg,awe
craving_new_13.jpg,craving
craving_new_14.jpg,awe
craving_new_15.jpg,craving
craving_new_16.jpg,craving
craving_new_1_midj_af.jpg,awe
craving_new_1_midj_as.jpg,awe
craving_new_1_midj_euna.jpg,craving
craving_new_1_midj_sa.jpg,awe
craving_new_2.jpg,craving
craving_new_2_midj_af.jpg,awe
craving_new_2_midj_as.jpg,awe
craving_new_2_midj_euna.jpg,awe
craving_new_2_midj_sa.jpg,awe
craving_new_3.jpg,awe
craving_new_3_midj_af.jpg,awe
craving_new_3_midj_as.jpg,awe
craving_new_3_midj_euna.jpg,awe
craving_new_3_midj_sa.jpg,awe
craving_new_4.jpg,awe
craving_new_4_midj_af.jpg,awe
craving_new_4_midj_as.jpg,awe
craving_new_4_midj_euna.jpg,awe
craving_new_4_midj_sa.jpg,awe
craving_new_5.jpg,awe
craving_new_6.jpg,awe
craving_new_7.jpg,awe
craving_new_8.jpg,awe
craving_new_9.jpg,awe
1119_bodyproducts_midj.jpg,disgust
1120_bodyproducts_midj.jpg,disgust
1139_bodyproducts_midj.jpg,disgust
1209_death_midj_af.jpg,sadness
1209_death_midj_as.jpg,sadness
1209_death_midj_euna.jpg,sadness
1209_death_midj_sa.jpg,sadness
1271_hygiene_midj.jpg,awe
a100_midj.jpg,disgust
animal_carcass_5_midj_af.jpg,sadness
animal_carcass_5_midj_as.jpg,sadness
animal_carcass_5_midj_euna.jpg,sadness
animal_carcass_5_midj_sa.jpg,sadness
animalcarcass5_midj.jpg,sadness
cockroach1_midj.jpg,awe
deadbodies3_midj.jpg,sadness
dr08.alunmcdonald_oxfam-ccbyncnd2.0_midj.jpg,sadness
dr32.padre_djacy_brasileiro-ccbyncnd2.0_midj.jpg,sadness
dr32_padre_djacy_brasileiro-ccbyncnd2_0_midj_af.jpg,sadness
dr32_padre_djacy_brasileiro-ccbyncnd2_0_midj_as.jpg,sadness
dr32_padre_djacy_brasileiro-ccbyncnd2_0_midj_euna.jpg,awe
dr32_padre_djacy_brasileiro-ccbyncnd2_0_midj_sa.jpg,sadness
dr42.oxfam_international-ccbyncnd2.0_midj.jpg,sadness
h022_midj.jpg,sadness
maps325_midj.jpg,sadness
maps325_midj_af.jpg,sadness
maps325_midj_as.jpg,sadness
maps325_midj_euna.jpg,sadness
maps325_midj_sa.jpg,sadness
maps349_midj.jpg,disgust
neghighnonsoc_7_midj.jpg,disgust
neghighnonsoc_7_midj_af.jpg,disgust
neghighnonsoc_7_midj_as.jpg,disgust
neghighnonsoc_7_midj_euna.jpg,disgust
neghighnonsoc_7_midj_sa.jpg,disgust
neghighnonsoc_8_midj.jpg,disgust
people_198_h_midj.jpg,disgust
people_218_v_mid.jpg,disgust
people_364_v_mid.jpg,sadness
test_a.jpg,disgust
8465_midj.jpg,awe
8540_midj.jpg,joy
8540_midj_af.jpg,joy
8540_midj_as.jpg,joy
8540_midj_euna.jpg,joy
8540_midj_sa.jpg,joy
excitement_new_10.jpg,awe
excitement_new_11.jpg,joy
excitement_new_12.jpg,awe
excitement_new_13_midj_af.jpg,awe
excitement_new_13_midj_as.jpg,awe
excitement_new_13_midj_euna.jpg,awe
excitement_new_13_midj_sa.jpg,awe
excitement_new_14.jpg,joy
excitement_new_15.jpg,joy
excitement_new_16.jpg,awe
excitement_new_17.jpg,joy
excitement_new_17_midj_af.jpg,joy
excitement_new_17_midj_as.jpg,joy
excitement_new_17_midj_euna.jpg,joy
excitement_new_17_midj_sa.jpg,joy
excitement_new_19.jpg,awe
excitement_new_2.jpg,awe
excitement_new_20.jpg,awe
excitement_new_21.jpg,awe
excitement_new_22.jpg,joy
excitement_new_22_midj_af.jpg,joy
excitement_new_22_midj_as.jpg,joy
excitement_new_22_midj_euna.jpg,joy
excitement_new_22_midj_sa.jpg,joy
excitement_new_4.jpg,awe
excitement_new_5.jpg,awe
excitement_new_5_midj_af.jpg,joy
excitement_new_5_midj_as.jpg,awe
excitement_new_5_midj_euna.jpg,awe
excitement_new_5_midj_sa.jpg,joy
excitement_new_6.jpg,excitement
excitement_new_7.jpg,excitement
excitement_new_8.jpg,awe
excitement_new_9.jpg,awe
1120_midj.jpg,awe
1930_midj.jpg,awe
2770_midj.jpg,awe
2811_midj.jpg,sadness
6250.1_midj.jpg,anger
6250.1_midj_af.jpg,awe
6250.1_midj_as.jpg,awe
6250.1_midj_euna.jpg,awe
6250.1_midj_sa.jpg,anger
6370_midj.jpg,sadness
6370_midj_af.jpg,awe
6370_midj_as.jpg,awe
6370_midj_euna.jpg,anger
6370_midj_sa.jpg,awe
a002_midj.jpg,awe
animals_076_v_midj.jpg,awe
animals_076_v_midj_af.jpg,awe
animals_076_v_midj_as.jpg,awe
animals_076_v_midj_euna.jpg,awe
animals_076_v_midj_sa.jpg,awe
fear_new_1.jpg,awe
fear_new_2.jpg,fear
fear_new_3.jpg,awe
fear_new_4.jpg,awe
fear_new_5.jpg,awe
fear_new_5_midj_af.jpg,sadness
fear_new_5_midj_as.jpg,sadness
fear_new_5_midj_euna.jpg,sadness
fear_new_5_midj_sa.jpg,sadness
fear_new_6.jpg,awe
fear_new_7.jpg,awe
fear_new_8.jpg,awe
fear_new_9.jpg,fear
neghighsoc_24_midj.jpg,sadness
spider_052_midj.jpg,awe
spider_069_midj.jpg,awe
spider_069_midj_af.jpg,awe
spider_069_midj_as.jpg,awe
spider_069_midj_euna.jpg,awe
spider_069_midj_sa.jpg,awe
2347_midj.jpg,joy
8461_midj.jpg,joy
amusement_new_1.jpg,joy
amusement_new_2.jpg,joy
amusement_new_2_midj_af.jpg,joy
amusement_new_2_midj_as.jpg,joy
amusement_new_2_midj_euna.jpg,joy
amusement_new_2_midj_sa.jpg,awe
amusement_new_5.jpg,joy
amusement_new_6.jpg,joy
amusement_new_7.jpg,joy
amusement_new_8.jpg,awe
joy_new_10.jpg,awe
joy_new_10_midj_af.jpg,joy
joy_new_10_midj_as.jpg,awe
joy_new_10_midj_euna.jpg,awe
joy_new_10_midj_sa.jpg,awe
joy_new_11.jpg,joy
joy_new_11_midj_af.jpg,joy
joy_new_11_midj_as.jpg,joy
joy_new_11_midj_euna.jpg,joy
joy_new_11_midj_sa.jpg,awe
joy_new_12.jpg,joy
joy_new_13.jpg,awe
joy_new_14.jpg,joy
joy_new_2_midj_af.jpg,joy
joy_new_2_midj_as.jpg,joy
joy_new_2_midj_euna.jpg,joy
joy_new_2_midj_sa.jpg,joy
joy_new_4.jpg,joy
joy_new_5.jpg,awe
joy_new_6.jpg,awe
joy_new_7.jpg,joy
joy_new_7_midj_af.jpg,joy
joy_new_7_midj_as.jpg,joy
joy_new_7_midj_euna.jpg,awe
joy_new_7_midj_sa.jpg,joy
joy_new_8.jpg,awe
joy_new_9.jpg,awe
maps152_midj.jpg,awe
2190_midj.jpg,sadness
2190_midj_af.jpg,awe
2190_midj_as.jpg,awe
2190_midj_euna.jpg,sadness
2190_midj_sa.jpg,awe
2191_midj.jpg,awe
2191_midj_af.jpg,awe
2191_midj_as.jpg,awe
2191_midj_euna.jpg,awe
2191_midj_sa.jpg,awe
2377_midj.jpg,awe
2384_midj.jpg,awe
2384_midj_af.jpg,awe
2384_midj_as.jpg,awe
2384_midj_euna.jpg,awe
2384_midj_sa.jpg,awe
5395_midj.jpg,awe
5471_midj.jpg,awe
5875_midj.jpg,awe
5875_midj_af.jpg,sadness
5875_midj_as.jpg,awe
5875_midj_euna.jpg,awe
5875_midj_sa.jpg,awe
7000_midj.jpg,awe
7001_midj.jpg,awe
7033_midj.jpg,awe
7033_midj_af.jpg,awe
7033_midj_as.jpg,awe
7033_midj_euna.jpg,awe
7033_midj_sa.jpg,awe
7036_midj.jpg,awe
7041_midj.jpg,awe
7080_midj.jpg,awe
7100_midj.jpg,awe
7140_midj.jpg,awe
7500_midj.jpg,awe
7560_midj.jpg,awe
7705_midj.jpg,awe
n041_midj.jpg,awe
n070_midj.jpg,awe
1710_midj.jpg,awe
animals_166_v_midj.jpg,awe
baby1_midj.jpg,awe
baby5_midj.jpg,awe
baby_1_midj_af.jpg,awe
baby_1_midj_as.jpg,awe
baby_1_midj_euna.jpg,awe
baby_1_midj_sa.jpg,awe
baby_5_midj_af.jpg,awe
baby_5_midj_as.jpg,awe
baby_5_midj_euna.jpg,awe
baby_5_midj_sa.jpg,awe
cat5_midj.jpg,awe
cat_5_midj_af.jpg,awe
cat_5_midj_as.jpg,awe
cat_5_midj_euna.jpg,awe
cat_5_midj_sa.jpg,awe
dog12_midj.jpg,joy
dog4_midj.jpg,awe
dog6_midj.jpg,awe
dog_6_midj_af.jpg,awe
dog_6_midj_as.jpg,awe
dog_6_midj_euna.jpg,awe
dog_6_midj_sa.jpg,awe
h001_midj.jpg,awe
h090_midj.jpg,awe
maps145_midj.jpg,awe
maps160_midj.jpg,awe
maps252_midj.jpg,awe
p030_midj.jpg,awe
p030_midj_af.jpg,joy
p030_midj_as.jpg,awe
p030_midj_euna.jpg,awe
p030_midj_sa.jpg,awe
p035_midj.jpg,joy
penguins2_midj.jpg,awe
posmidsoc_18_midj.jpg,awe
posmidsoc_23_midj.jpg,joy
posmidsoc_25_midj.jpg,awe
posmidsoc_2_midj.jpg,awe
2455_midj.jpg,sadness
2480_midj.jpg,sadness
2480_midj_af.jpg,awe
2480_midj_as.jpg,sadness
2480_midj_euna.jpg,sadness
2480_midj_sa.jpg,sadness
9470_midj.jpg,awe
9530_midj.jpg,sadness
9530_midj_af.jpg,awe
9530_midj_as.jpg,sadness
9530_midj_euna.jpg,sadness
9530_midj_sa.jpg,sadness
9561_midj.jpg,sadness
9941_midj.jpg,awe
a039_midj.jpg,sadness
a059_midj.jpg,awe
animals_077_h_midj.jpg,sadness
deadbodies2_midj.jpg,sadness
dog24_midj.jpg,sadness
dog26_midj.jpg,sadness
dog31_midj.jpg,sadness
dr11.eu_civil_protection_and_humanitarian_aid_operations-ccbyncnd2.0_midj.jpg,sadness
dr20.luca_de_vito-ccbyncnd2.0_midj.jpg,sadness
dr25.padre_djacy_brasileiro-ccbyncnd2.0_midj.jpg,sadness
faces_172_midj.jpg,sadness
faces_172_midj_af.jpg,sadness
faces_172_midj_as.jpg,sadness
faces_172_midj_euna.jpg,sadness
faces_172_midj_sa.jpg,sadness
faces_363_v_midj.jpg,sadness
maps330_midj.jpg,sadness
maps330_midj_af.jpg,sadness
maps330_midj_as.jpg,sadness
maps330_midj_euna.jpg,sadness
maps330_midj_sa.jpg,sadness
miserable_pose_3_midj_af.jpg,sadness
miserable_pose_3_midj_as.jpg,sadness
miserable_pose_3_midj_euna.jpg,awe
miserable_pose_3_midj_sa.jpg,sadness
miserablepose3_midj.jpg,awe
