"image","happiness_Mean","happiness_Std","surprise_Mean","surprise_Std","sadness_Mean","sadness_Std","anger_Mean","anger_Std","disgust_Mean","disgust_Std","fear_Mean","fear_Std","emotional valence_Mean","emotional valence_Std","arousal_Mean","arousal_Std"
"1313","4.46","0.58","6.82","0.39","2.0","0.0","2.92","0.27","3.42","0.76","5.3","0.84","4.58","0.54","5.88","0.33"
"1321","1.0","0.0","6.86","0.4","1.0","0.0","8.0","0.0","3.0","0.0","8.0","0.0","2.0","0.0","8.0","0.0"
"1340","8.16","0.37","5.82","0.46","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.16","0.37","4.82","0.39"
"1390","4.22","0.55","4.68","0.47","1.0","0.0","1.98","0.14","2.98","0.14","3.66","0.48","4.94","0.24","4.0","0.0"
"1440","8.06","0.24","2.08","0.27","1.02","0.14","1.0","0.0","1.0","0.0","1.02","0.14","8.06","0.24","3.16","0.37"
"1450","4.08","0.57","2.32","0.47","2.0","0.0","1.12","0.33","1.12","0.33","1.86","0.35","5.14","0.57","2.94","0.24"
"1460","7.72","0.45","2.28","0.45","2.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","7.96","0.2","4.0","0.0"
"1463","8.92","0.27","6.1","1.13","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.92","0.27","6.86","0.35"
"1500","5.86","0.4","2.78","0.46","2.1","0.3","1.16","0.37","1.16","0.37","1.92","0.27","6.72","0.5","3.02","0.14"
"1510","7.02","0.14","2.02","0.14","1.0","0.0","1.0","0.0","1.0","0.0","1.04","0.2","7.08","0.27","4.0","0.0"
"1540","7.0","0.0","2.14","0.35","1.02","0.14","1.0","0.0","1.0","0.0","1.0","0.0","7.12","0.33","3.04","0.2"
"1560","3.68","0.51","6.08","0.27","1.16","0.37","4.5","0.54","1.94","0.24","4.76","0.43","4.34","0.48","6.0","0.0"
"1590","5.98","0.14","2.0","0.0","2.0","0.0","1.22","0.42","1.22","0.42","1.46","0.5","6.48","0.54","3.0","0.0"
"1600","5.96","0.28","2.0","0.0","1.62","0.49","1.24","0.43","1.24","0.43","1.26","0.44","6.66","0.56","2.64","0.48"
"1601","8.02","0.14","1.94","0.24","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.02","0.14","3.5","0.51"
"1602","7.02","0.14","2.28","0.45","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","7.1","0.3","3.1","0.3"
"1603","7.02","0.14","2.32","0.47","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","7.1","0.3","3.0","0.0"
"1604","7.58","0.5","3.04","0.28","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","7.6","0.49","3.0","0.0"
"1610","7.18","0.39","4.48","0.68","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","7.48","0.5","3.38","0.49"
"1616","1.12","0.33","4.3","0.81","1.42","0.5","3.26","0.44","5.72","0.54","5.06","0.87","2.98","0.14","6.28","0.45"
"1620","5.24","0.48","2.0","0.0","2.28","0.45","1.14","0.35","1.14","0.35","2.04","0.2","5.88","0.8","3.0","0.0"
"1640","3.44","0.5","3.78","0.55","2.12","0.33","2.44","0.5","2.08","0.27","3.38","0.49","4.44","0.5","3.66","0.48"
"1650","3.02","0.32","6.02","0.14","1.96","0.2","3.9","0.3","1.96","0.2","6.94","0.24","4.08","0.27","6.0","0.0"
"1660","1.9","0.3","1.96","0.2","4.16","0.47","3.84","0.42","2.02","0.14","2.98","0.25","3.88","0.33","3.08","0.27"
"1670","5.24","0.52","1.98","0.14","1.24","0.43","1.0","0.0","1.22","0.42","1.08","0.27","5.36","0.6","2.26","0.44"
"1710","9.0","0.0","3.54","0.68","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","9.0","0.0","6.88","0.33"
"1720","3.68","0.59","3.18","0.48","1.94","0.24","3.02","0.25","1.94","0.24","3.82","0.39","5.56","0.7","4.0","0.0"
"1721","8.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","8.0","0.0","3.96","0.2"
"1722","6.98","0.14","2.1","0.3","2.02","0.14","1.76","0.43","1.4","0.49","2.2","0.4","7.02","0.14","3.8","0.4"
"1740","2.88","0.56","7.12","0.33","2.0","0.0","2.06","0.24","2.0","0.0","4.0","0.2","4.18","0.39","5.16","0.37"
"1750","8.24","0.43","2.02","0.14","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.24","0.43","3.12","0.33"
"1810","3.2","0.45","3.22","0.65","2.0","0.0","3.58","0.5","2.8","0.4","3.56","0.5","4.28","0.45","3.92","0.27"
"1811","8.72","0.45","6.92","0.4","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.72","0.45","7.72","0.45"
"1812","7.02","0.14","2.02","0.14","1.02","0.14","1.0","0.0","1.0","0.0","1.72","0.45","7.04","0.2","3.04","0.2"
"1850","4.08","0.34","2.98","0.14","3.16","0.47","1.9","0.3","1.9","0.3","1.96","0.2","4.68","0.47","3.02","0.14"
"1900","7.0","0.0","3.94","0.47","1.0","0.0","1.0","0.0","2.0","0.0","1.88","0.33","7.0","0.0","4.54","0.5"
"1910","4.12","0.39","3.3","0.54","2.0","0.0","2.0","0.0","2.0","0.0","3.02","0.14","4.94","0.24","3.98","0.14"
"1920","8.1","0.3","3.88","0.56","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.1","0.3","5.22","0.42"
"1930","1.0","0.0","7.26","0.44","1.0","0.0","2.62","0.49","2.98","0.14","8.82","0.39","1.86","0.35","8.06","0.24"
"1931","1.0","0.0","7.14","0.35","1.0","0.0","2.92","0.57","2.02","0.14","8.78","0.42","2.0","0.0","8.0","0.0"
"1942","7.0","0.0","1.98","0.14","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","7.0","0.0","2.16","0.37"
"1945","1.98","0.14","5.9","0.3","1.64","0.48","1.64","0.48","6.98","0.14","3.94","0.24","3.02","0.14","5.98","0.14"
"1999","8.88","0.33","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.88","0.33","5.3","0.65"
"2000","8.04","0.2","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.04","0.2","3.2","0.4"
"2010","8.0","0.0","1.32","0.47","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.0","0.0","3.52","0.5"
"2020","8.0","0.0","1.94","0.24","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.0","0.0","3.52","0.5"
"2030","9.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","9.0","0.0","4.0","0.0"
"2040","9.0","0.0","1.66","0.48","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","9.0","0.0","4.0","0.0"
"2050","8.86","0.35","1.02","0.14","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.86","0.35","3.56","0.5"
"2053","3.54","0.76","4.78","0.91","7.02","0.14","1.9","0.3","2.28","0.45","6.22","0.42","3.28","0.45","6.46","0.5"
"2057","8.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.0","0.0","3.0","0.0"
"2058","7.92","0.27","6.3","0.46","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.0","0.0","4.2","0.49"
"2070","7.94","0.24","7.54","0.54","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.02","0.14","6.04","0.2"
"2080","7.0","0.0","6.12","0.33","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","7.08","0.27","4.14","0.4"
"2091","9.0","0.0","2.64","0.53","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","9.0","0.0","4.66","0.59"
"2092","5.56","0.91","4.52","0.74","3.18","0.9","1.5","0.51","2.16","0.42","2.78","0.74","5.66","0.77","4.84","0.37"
"2100","1.0","0.0","5.22","0.97","2.46","0.5","8.0","0.0","5.88","0.44","6.96","0.2","2.0","0.0","7.86","0.35"
"2110","1.0","0.0","2.26","0.44","5.88","0.48","7.78","0.42","4.38","0.7","6.22","0.95","2.22","0.42","6.8","0.4"
"2120","1.0","0.0","6.86","0.4","1.0","0.0","9.0","0.0","7.56","0.5","7.96","0.2","1.68","0.47","8.02","0.14"
"2130","1.0","0.0","5.78","1.88","1.64","1.95","9.0","0.0","7.0","0.0","5.98","0.14","1.42","0.5","8.0","0.0"
"2141","1.0","0.0","2.02","0.14","9.0","0.0","2.0","0.0","2.68","0.47","4.0","0.0","1.0","0.0","7.0","0.0"
"2150","8.86","0.35","1.12","0.33","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.86","0.35","3.74","0.44"
"2160","7.98","0.14","1.9","0.3","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.0","0.0","3.0","0.0"
"2165","9.0","0.0","1.54","0.5","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","9.0","0.0","3.32","0.47"
"2170","8.0","0.0","1.06","0.24","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.0","0.0","3.02","0.14"
"2190","2.0","0.0","2.04","0.2","4.0","0.0","2.34","0.48","2.0","0.0","2.0","0.0","3.34","0.48","2.66","0.48"
"2200","2.12","0.33","2.02","0.14","4.32","0.68","2.16","0.37","2.0","0.0","2.24","0.43","3.6","0.49","3.0","0.0"
"2205","1.0","0.0","2.0","0.0","8.48","0.5","2.0","0.0","2.74","0.44","4.0","0.0","1.8","0.4","3.86","0.35"
"2206","2.02","0.14","2.1","0.3","2.28","0.45","2.0","0.0","2.0","0.0","2.68","0.47","3.78","0.46","3.08","0.27"
"2208","8.36","0.48","7.02","0.32","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.36","0.48","7.06","0.24"
"2209","8.06","0.24","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.06","0.24","3.8","0.4"
"2210","2.02","0.14","2.24","0.43","5.52","0.71","3.02","0.14","2.02","0.14","2.78","0.42","3.28","0.45","2.84","0.37"
"2214","3.74","0.44","2.0","0.0","2.94","0.24","2.1","0.3","1.96","0.2","1.96","0.2","4.76","0.48","3.0","0.0"
"2215","2.34","0.48","2.04","0.2","3.32","0.47","3.78","0.65","2.1","0.3","2.36","0.6","3.34","0.48","2.9","0.46"
"2216","8.28","0.45","3.04","0.88","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.28","0.45","6.76","0.43"
"2220","2.0","0.0","4.16","0.65","4.72","0.54","3.78","0.65","2.2","0.45","3.68","0.62","3.78","0.42","4.62","0.64"
"2221","2.0","0.0","2.02","0.14","6.0","0.0","5.02","0.14","3.4","0.49","2.62","0.49","3.0","0.0","3.78","0.42"
"2230","2.0","0.0","3.04","0.28","6.0","0.0","4.02","0.25","2.34","0.48","3.32","0.47","3.0","0.0","4.0","0.0"
"2240","2.0","0.0","3.02","0.32","3.9","0.3","2.0","0.0","1.9","0.3","2.0","0.0","3.96","0.2","2.98","0.14"
"2250","2.06","0.24","2.52","0.5","5.52","0.58","2.22","0.42","1.8","0.4","2.66","0.48","3.24","0.43","2.96","0.28"
"2260","6.48","0.5","5.0","0.57","2.0","0.0","1.0","0.0","1.0","0.0","1.56","0.5","7.0","0.0","3.86","0.35"
"2270","3.72","0.67","2.5","0.51","2.86","0.4","1.44","0.5","1.34","0.48","1.56","0.5","5.62","0.64","2.74","0.44"
"2271","1.64","0.48","3.6","0.64","7.0","0.2","3.5","0.61","2.3","0.51","6.0","0.2","2.7","0.46","5.9","0.3"
"2276","1.0","0.0","2.8","0.93","9.0","0.0","3.12","1.04","2.48","0.68","6.48","0.5","1.36","0.48","7.42","0.5"
"2280","2.06","0.24","2.04","0.2","3.94","0.24","2.0","0.0","1.98","0.14","2.12","0.33","4.0","0.0","2.96","0.2"
"2303","8.88","0.33","4.08","1.43","1.0","0.0","2.08","0.34","1.0","0.0","1.0","0.0","8.88","0.33","7.88","0.33"
"2304","8.04","0.2","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.04","0.2","3.04","0.2"
"2310","8.0","0.0","1.02","0.14","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.0","0.0","3.0","0.0"
"2311","8.14","0.35","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.14","0.35","3.0","0.0"
"2312","2.1","0.31","3.29","0.5","6.21","0.41","2.02","0.25","1.98","0.14","3.04","0.29","3.0","0.0","3.98","0.14"
"2320","6.7","0.46","2.0","0.0","2.04","0.2","1.0","0.0","1.0","0.0","1.0","0.0","6.94","0.24","2.64","0.48"
"2331","8.0","0.0","1.94","0.24","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.0","0.0","2.94","0.24"
"2340","9.0","0.0","1.98","0.14","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","9.0","0.0","4.0","0.0"
"2341","8.32","0.47","3.52","0.65","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.32","0.47","3.94","0.24"
"2344","8.74","0.44","1.64","0.48","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.74","0.44","6.7","0.46"
"2345","9.0","0.0","1.9","0.3","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","9.0","0.0","6.92","0.44"
"2351","8.04","0.2","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.04","0.2","3.38","0.49"
"2352","8.08","0.27","7.02","0.14","1.0","0.0","1.0","0.0","1.0","0.0","1.66","0.48","8.08","0.27","6.02","0.14"
"2360","8.0","0.0","1.0","0.0","1.02","0.14","1.0","0.0","1.0","0.0","1.0","0.0","8.0","0.0","2.02","0.14"
"2370","8.2","0.4","1.12","0.33","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.2","0.4","3.0","0.0"
"2372","2.0","0.0","6.98","0.14","3.0","0.0","3.88","0.33","2.62","0.49","3.7","0.46","3.32","0.47","5.78","0.42"
"2381","5.0","0.35","2.98","0.14","2.9","0.3","1.98","0.14","1.96","0.2","2.0","0.0","5.2","0.45","3.96","0.2"
"2383","2.94","0.24","3.3","0.61","4.74","0.53","2.96","0.2","2.02","0.14","2.0","0.0","4.0","0.0","3.1","0.3"
"2385","3.22","0.42","2.62","0.7","4.22","0.46","2.18","0.39","2.0","0.0","2.98","0.25","4.02","0.14","3.02","0.14"
"2389","7.58","0.5","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","7.58","0.5","6.02","0.14"
"2391","8.04","0.2","2.02","0.14","1.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","8.04","0.2","3.12","0.33"
"2410","1.92","0.27","2.94","0.37","6.02","0.14","3.92","0.27","2.0","0.0","3.08","0.27","3.0","0.0","4.94","0.24"
"2440","2.02","0.14","1.98","0.14","3.46","0.5","2.46","0.5","1.5","0.51","1.6","0.49","3.02","0.14","2.36","0.48"
"2480","2.94","0.24","2.08","0.27","5.82","0.39","1.98","0.14","1.98","0.14","2.98","0.14","3.28","0.45","2.46","0.5"
"2485","5.98","0.14","2.24","0.43","2.76","0.43","1.04","0.2","1.04","0.2","1.08","0.27","6.0","0.0","3.02","0.14"
"2487","5.98","0.25","1.96","0.2","1.02","0.14","1.02","0.14","1.02","0.14","1.02","0.14","6.84","0.47","3.06","0.24"
"2490","2.0","0.0","2.04","0.2","5.96","0.2","1.96","0.2","3.6","0.49","2.0","0.0","3.0","0.0","2.28","0.45"
"2495","3.16","0.37","2.0","0.0","3.0","0.0","2.24","0.43","1.92","0.27","1.96","0.2","4.16","0.37","2.94","0.24"
"2500","7.68","0.47","1.88","0.33","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","7.84","0.37","2.62","0.49"
"2501","8.06","0.24","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.06","0.24","4.0","0.0"
"2510","8.04","0.2","1.56","0.5","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.04","0.2","2.32","0.47"
"2514","4.92","0.49","2.84","0.37","1.22","0.42","1.0","0.0","1.0","0.0","1.42","0.5","5.46","0.54","2.5","0.51"
"2515","6.42","0.5","2.0","0.0","1.88","0.33","1.0","0.0","1.24","0.43","1.0","0.0","6.62","0.49","3.0","0.0"
"2516","7.02","0.14","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","7.2","0.4","3.0","0.0"
"2518","5.98","0.14","1.92","0.27","2.94","0.24","1.0","0.0","1.0","0.0","1.02","0.14","6.06","0.24","2.16","0.37"
"2520","2.72","0.45","2.0","0.0","5.94","0.24","1.72","0.45","1.84","0.37","1.94","0.24","3.46","0.5","2.46","0.5"
"2530","8.98","0.14","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.98","0.14","4.0","0.0"
"2540","7.96","0.2","1.02","0.14","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.0","0.0","3.0","0.0"
"2550","8.8","0.4","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.8","0.4","3.06","0.24"
"2560","7.46","0.5","1.22","0.42","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","7.52","0.5","2.56","0.5"
"2570","2.02","0.14","2.08","0.27","5.88","0.39","5.02","0.32","2.96","0.2","2.9","0.3","3.02","0.14","3.76","0.43"
"2575","3.02","0.14","2.0","0.0","3.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","4.0","0.0","3.04","0.2"
"2580","3.2","0.4","2.02","0.14","3.76","0.43","2.0","0.0","2.0","0.0","2.0","0.0","4.02","0.14","3.0","0.0"
"2590","3.02","0.14","2.0","0.0","6.0","0.0","1.02","0.14","1.72","0.45","2.0","0.0","3.4","0.49","2.4","0.49"
"2600","4.56","0.73","5.72","0.54","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","5.02","0.43","3.7","0.46"
"2616","2.74","0.44","4.16","0.47","3.22","0.42","3.2","0.4","2.28","0.45","3.28","0.45","4.0","0.0","6.16","0.37"
"2620","3.76","0.56","2.08","0.27","4.84","0.58","1.98","0.14","1.98","0.14","2.02","0.14","4.5","0.54","3.0","0.0"
"2630","3.02","0.14","2.0","0.0","3.98","0.14","2.18","0.39","1.98","0.14","2.0","0.0","4.02","0.14","3.0","0.0"
"2650","6.96","0.2","3.96","0.75","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","7.0","0.0","3.8","0.4"
"2655","8.28","0.45","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.28","0.45","3.02","0.14"
"2660","8.04","0.2","6.72","0.45","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.04","0.2","5.46","0.71"
"2661","2.26","0.44","4.9","0.71","6.7","0.46","2.98","0.14","2.72","0.45","5.78","0.55","3.28","0.45","6.82","0.39"
"2681","1.02","0.14","3.1","0.42","2.04","0.2","5.94","0.24","2.2","0.4","6.6","0.64","3.0","0.0","6.06","0.65"
"2682","1.0","0.0","2.88","0.33","4.12","0.33","6.12","0.33","3.12","0.33","5.84","0.37","3.0","0.0","5.76","0.43"
"2690","1.04","0.2","5.18","0.63","4.38","0.49","6.26","0.44","3.2","0.45","7.04","0.2","2.68","0.47","6.74","0.44"
"2691","1.0","0.0","7.0","0.0","8.0","0.0","9.0","0.0","5.98","0.14","8.0","0.0","2.0","0.0","8.76","0.43"
"2692","1.0","0.0","6.5","0.61","6.5","0.51","6.6","0.49","3.76","0.92","8.4","0.49","2.0","0.0","8.0","0.0"
"2700","1.0","0.0","2.0","0.2","9.0","0.0","2.0","0.0","2.0","0.0","2.98","0.14","1.0","0.0","7.0","0.0"
"2702","6.14","0.35","2.06","0.24","1.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","7.0","0.0","4.0","0.0"
"2710","1.0","0.0","2.08","0.27","8.02","0.14","2.84","0.42","7.0","0.0","6.0","0.0","2.0","0.0","6.92","0.27"
"2720","1.0","0.0","4.88","0.72","2.04","0.2","4.72","0.95","7.88","0.33","2.88","0.33","2.12","0.33","5.88","0.33"
"2722","1.0","0.0","2.02","0.14","7.0","0.0","5.92","0.27","3.02","0.14","4.92","0.27","2.04","0.2","3.98","0.14"
"2730","2.04","0.2","5.56","0.67","6.92","0.27","4.68","0.59","6.48","0.71","4.32","0.89","2.98","0.14","5.78","0.51"
"2749","3.0","0.0","2.0","0.0","3.68","0.47","2.8","0.64","2.0","0.0","2.0","0.0","4.0","0.0","2.82","0.39"
"2750","1.0","0.0","2.0","0.0","8.0","0.0","3.0","0.0","6.14","0.35","3.08","0.44","2.0","0.0","4.04","0.2"
"2751","1.0","0.0","2.42","0.5","7.0","0.0","8.0","0.0","7.74","0.44","8.0","0.0","2.0","0.0","7.0","0.0"
"2752","2.04","0.2","2.0","0.0","6.0","0.0","2.0","0.0","2.06","0.24","2.0","0.0","3.0","0.0","3.54","0.5"
"2753","2.0","0.0","2.26","0.44","6.68","0.47","3.36","0.48","2.92","0.7","2.78","0.42","2.24","0.43","3.9","0.3"
"2791","7.9","0.3","5.74","0.49","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","7.92","0.27","5.32","0.62"
"2800","1.0","0.0","1.78","0.42","9.0","0.0","1.96","0.2","2.78","0.42","5.6","0.93","1.0","0.0","7.92","0.27"
"2810","1.0","0.0","7.24","0.66","7.28","0.73","8.0","0.0","3.98","0.77","6.42","0.7","2.0","0.0","8.0","0.0"
"2830","1.96","0.2","4.16","0.51","7.0","0.0","3.16","0.37","2.04","0.2","6.0","0.0","3.0","0.0","6.74","0.44"
"2840","2.52","0.5","2.7","0.46","4.22","0.42","2.0","0.0","1.12","0.33","2.12","0.33","3.92","0.27","3.28","0.45"
"2850","6.82","0.39","5.24","0.74","1.08","0.27","1.04","0.2","1.04","0.2","1.04","0.2","6.98","0.14","4.1","0.3"
"2870","7.0","0.0","1.98","0.14","1.68","0.47","1.0","0.0","1.18","0.39","1.0","0.0","7.0","0.0","3.32","0.47"
"2880","7.0","0.0","3.4","0.53","1.0","0.0","1.0","0.0","1.0","0.0","1.72","0.45","7.0","0.0","3.96","0.2"
"2890","2.28","0.45","6.32","0.47","2.04","0.2","2.02","0.14","2.02","0.14","3.16","0.37","3.28","0.45","4.12","0.33"
"2900","1.0","0.0","2.04","0.2","9.0","0.0","2.04","0.2","1.54","0.5","6.96","0.2","1.0","0.0","7.98","0.14"
"3000","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED"
"3010","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED"
"3015","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED"
