image,happiness_Mean,happiness_Std,surprise_Mean,surprise_Std,sadness_Mean,sadness_Std,anger_Mean,anger_Std,disgust_Mean,disgust_Std,fear_Mean,fear_Std,emotional valence_Mean,emotional valence_Std,arousal_Mean,arousal_Std
1220,2.0,0.0,6.0,0.0,2.0,0.0,2.24,0.4314,7.0,0.0,7.0,0.0,2.9,0.303,7.0,0.0
1230,2.0,0.0,6.0,0.0,2.0,0.0,3.0,0.0,7.0,0.0,7.0,0.0,3.0,0.0,7.0,0.0
1240,2.0,0.0,4.0,0.0,2.0,0.0,2.4,0.4949,7.0,0.0,7.0,0.0,3.0,0.0,6.0,0.0
1270,1.02,0.1414,3.0,0.0,2.0,0.0,6.0,0.0,8.0,0.0,7.0,0.0,2.0,0.0,6.06,0.2399
1274,1.08,0.274,3.0,0.0,2.0,0.0,6.08,0.274,8.0,0.0,7.82,0.3881,2.0,0.0,7.0,0.0
1275,1.54,0.5035,3.22,0.4185,2.0,0.0,6.0,0.0,8.0,0.0,7.0,0.0,2.0,0.0,7.0,0.0
1280,1.36,0.4849,4.12,0.4798,7.0,0.0,3.0,0.0,8.0,0.0,7.94,0.2399,2.0,0.0,7.0,0.0
1300,1.0,0.0,3.22,0.4185,2.0,0.0,9.0,0.0,7.0,0.0,8.0,0.0,2.0,0.0,9.0,0.0
1301,2.0,0.0,3.86,0.3505,2.0,0.0,8.0,0.0,7.0,0.0,8.0,0.0,2.04,0.1979,8.0,0.0
1302,2.0,0.0,3.0,0.0,2.0,0.0,8.0,0.0,6.0,0.0,7.0,0.0,3.0,0.0,7.0,0.0
1303,7.0,0.0,7.0,0.0,3.0,0.0,3.02,0.1414,2.06,0.2399,3.0,0.0,7.0,0.0,6.0,0.0
1310,1.0,0.0,6.06,0.2399,3.94,0.2399,7.0,0.0,8.0,0.0,7.04,0.1979,2.0,0.0,8.0,0.0
1313,3.0,0.0,7.0,0.0,4.0,0.0,6.12,0.3283,6.0,0.0,7.0,0.0,4.0,0.0,7.0,0.0
1321,1.0,0.0,6.64,0.4849,2.0,0.0,9.0,0.0,7.0,0.0,8.0,0.0,2.0,0.0,9.0,0.0
1340,7.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0,2.58,0.4986,2.0,0.0,6.2,0.4041,4.0,0.0
1390,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,5.96,0.1979,4.0,0.0,4.0,0.0
1440,7.0,0.0,2.04,0.1979,3.0,0.0,1.0,0.0,1.02,0.1414,1.98,0.1414,8.0,0.0,3.0,0.0
1450,3.0,0.0,2.66,0.4785,2.04,0.1979,2.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0
1460,7.0,0.0,5.78,0.6158,3.0,0.0,1.26,0.4431,2.0,0.0,2.0,0.0,8.0,0.0,4.0,0.0
1463,8.0,0.0,6.0,0.0,2.0,0.0,1.76,0.4314,1.08,0.274,1.0,0.0,8.0,0.0,4.0,0.0
1500,4.92,0.274,2.66,0.4785,3.2,0.4041,2.0,0.0,2.0,0.0,2.0,0.0,6.46,0.5035,4.0,0.0
1510,7.0,0.0,3.0,0.0,2.58,0.4986,2.0,0.0,2.0,0.0,2.24,0.4314,7.0,0.0,4.0,0.0
1540,5.44,0.5014,2.4,0.4949,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,4.0,0.0
1560,4.0,0.0,6.0,0.0,2.02,0.1414,6.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,7.0,0.0
1590,4.0,0.0,2.66,0.4785,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,3.3,0.4629
1600,4.0,0.0,2.0,0.0,2.86,0.3505,2.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,4.0,0.0
1601,7.0,0.0,3.86,0.3505,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,4.0,0.0
1602,6.0,0.0,4.0,0.0,2.04,0.1979,1.98,0.1414,2.0,0.0,2.0,0.0,7.0,0.0,4.0,0.0
1603,6.94,0.2399,3.3,0.4629,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,4.0,0.0
1604,7.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,4.0,0.0
1610,5.98,0.1414,3.86,0.3505,3.0,0.0,1.02,0.1414,2.0,0.0,2.0,0.0,7.0,0.0,3.0,0.0
1616,2.0,0.0,4.2,0.6061,2.78,0.4185,6.0,0.0,7.0,0.0,6.0,0.0,3.4,0.4949,6.22,0.4185
1620,4.0,0.0,2.04,0.1979,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,4.0,0.0
1640,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,4.38,0.4903,4.0,0.0
1650,3.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,6.9,0.303,4.08,0.274,7.0,0.0
1660,3.0,0.0,3.0,0.0,3.66,0.4785,4.0,0.0,2.78,0.4185,4.0,0.0,4.0,0.0,6.0,0.0
1670,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0
1710,8.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,4.0,0.0
1720,4.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,6.0,0.0,6.0,0.0,6.08,0.274
1721,7.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.02,0.1414,7.0,0.0,6.0,0.0
1722,6.72,0.4536,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.12,0.3283,7.0,0.0,4.0,0.0
1740,3.4,0.4949,4.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,6.0,0.0,4.0,0.0
1750,7.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,3.98,0.1414
1810,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,4.04,0.1979,5.0,0.0,4.24,0.4314
1811,7.0,0.0,6.12,0.3283,2.0,0.0,3.08,0.274,3.0,0.0,3.0,0.0,7.0,0.0,7.0,0.0
1812,6.0,0.0,3.0,0.0,2.94,0.2399,2.0,0.0,2.0,0.0,2.86,0.3505,7.0,0.0,4.0,0.0
1850,5.0,0.0,3.0,0.0,3.18,0.3881,2.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,4.0,0.0
1900,6.36,0.4849,4.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,7.0,0.0,4.0,0.0
1910,4.0,0.0,3.0,0.0,2.04,0.1979,2.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0
1920,7.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,5.0,0.0
1930,1.02,0.1414,7.0,0.0,2.0,0.0,3.0,0.0,7.0,0.0,8.0,0.0,2.04,0.1979,8.0,0.0
1931,2.0,0.0,7.0,0.0,2.0,0.0,3.0,0.0,6.0,0.0,8.0,0.0,3.0,0.0,8.0,0.0
1942,5.08,0.274,4.0,0.0,2.0,0.0,1.98,0.1414,2.0,0.0,2.0,0.0,6.0,0.0,3.0,0.0
1945,3.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,3.0,0.0,4.0,0.0,4.98,0.1414
1999,8.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,4.0,0.0
2000,6.98,0.1414,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,4.0,0.0,4.24,0.6247
2010,7.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,3.86,0.3505
2020,7.0,0.0,2.24,0.4314,2.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,7.0,0.0,3.02,0.1414
2030,7.96,0.1979,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,4.0,0.0
2040,7.0,0.0,2.4,0.4949,2.0,0.0,1.0,0.0,2.0,0.0,1.36,0.4849,8.0,0.0,3.08,0.274
2050,7.0,0.0,2.86,0.3505,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,3.0,0.0
2053,2.0,0.0,3.0,0.0,8.0,0.0,2.9,0.303,4.0,0.0,7.0,0.0,3.0,0.0,7.0,0.0
2057,7.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.76,0.4314,8.0,0.0,3.0,0.0
2058,7.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,4.0,0.0
2070,7.0,0.0,7.0,0.0,2.02,0.1414,2.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,4.0,0.0
2080,6.0,0.0,3.2,0.4041,3.86,0.3505,2.0,0.0,3.0,0.0,2.94,0.2399,7.0,0.0,3.0,0.0
2091,7.38,0.4903,3.0,0.0,2.0,0.0,1.0,0.0,1.02,0.1414,1.96,0.1979,8.0,0.0,4.0,0.0
2092,6.0,0.0,3.98,0.1414,4.12,0.4352,2.9,0.303,3.0,0.0,4.0,0.0,5.14,0.3505,6.0,0.0
2100,2.0,0.0,3.98,0.1414,3.18,0.3881,8.0,0.0,6.0,0.0,7.9,0.303,2.9,0.303,7.0,0.0
2110,2.0,0.0,2.0,0.0,6.0,0.0,7.0,0.0,3.0,0.0,6.98,0.1414,3.0,0.0,6.08,0.274
2120,2.0,0.0,3.0,0.0,2.02,0.1414,8.02,0.1414,7.0,0.0,8.0,0.0,2.0,0.0,8.0,0.0
2130,2.0,0.0,3.0,0.0,2.04,0.1979,9.0,0.0,3.0,0.0,3.2,0.4041,2.0,0.0,8.0,0.0
2141,2.0,0.0,4.72,1.2943,8.0,0.0,3.0,0.0,7.0,0.0,7.0,0.0,2.08,0.274,7.0,0.0
2150,7.0,0.0,3.0,0.0,4.2,0.6061,2.0,0.0,6.0,0.0,6.0,0.0,6.98,0.1414,6.06,0.2399
2160,7.0,0.0,2.98,0.1414,2.86,0.3505,2.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,4.0,0.0
2165,7.0,0.0,2.12,0.3283,2.0,0.0,1.0,0.0,2.0,0.0,1.96,0.1979,8.0,0.0,4.0,0.0
2170,6.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,4.0,0.0
2190,3.0,0.0,2.86,0.3505,6.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0
2200,3.0,0.0,2.02,0.1414,6.0,0.0,3.0,0.0,2.0,0.0,5.92,0.274,4.0,0.0,4.78,0.4185
2205,2.0,0.0,2.86,0.3505,8.0,0.0,3.0,0.0,7.0,0.0,6.1,0.303,2.0,0.0,6.12,0.3283
2206,2.0,0.0,4.0,0.0,3.08,0.274,4.02,0.1414,4.0,0.0,5.0,0.0,4.0,0.0,6.0,0.0
2208,7.0,0.0,7.0,0.0,3.0,0.0,2.66,0.4785,2.0,0.0,2.0,0.0,7.0,0.0,6.0,0.0
2209,7.0,0.0,3.0,0.0,3.98,0.1414,1.0,0.0,1.0,0.0,2.0,0.0,7.0,0.0,4.0,0.0
2210,3.0,0.0,2.0,0.0,4.1,0.303,3.3,0.4629,2.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0
2214,4.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0
2215,3.0,0.0,2.0,0.0,4.0,0.0,3.3,0.4629,2.72,0.4536,3.0,0.0,4.0,0.0,4.0,0.0
2216,7.0,0.0,6.08,0.274,2.98,0.1414,2.0,0.0,2.0,0.0,3.0,0.0,7.0,0.0,6.0,0.0
2220,2.0,0.0,4.0,0.0,6.98,0.1414,6.1,0.303,3.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0
2221,2.0,0.0,2.0,0.0,6.0,0.0,5.52,0.5047,2.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0
2230,2.06,0.2399,3.98,0.1414,7.0,0.0,6.1,0.303,2.0,0.0,6.0,0.0,4.0,0.0,6.22,0.4185
2240,3.98,0.1414,2.0,0.0,3.4,0.4949,2.24,0.4314,2.0,0.0,2.0,0.0,6.0,0.0,3.0,0.0
2250,3.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0
2260,6.08,0.274,4.0,0.0,3.0,0.0,2.0,0.0,1.12,0.3283,2.0,0.0,7.0,0.0,3.0,0.0
2270,3.08,0.274,3.0,0.0,4.0,0.0,2.0,0.0,1.02,0.1414,2.0,0.0,5.0,0.0,3.0,0.0
2271,2.0,0.0,3.0,0.0,7.0,0.0,3.0,0.0,2.0,0.0,6.0,0.0,3.2,0.4041,6.0,0.0
2276,2.0,0.0,2.06,0.2399,8.0,0.0,2.0,0.0,3.94,0.2399,6.0,0.0,3.0,0.0,6.0,0.0
2280,3.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0
2303,8.0,0.0,3.2,0.4041,2.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,7.04,0.1979
2304,7.0,0.0,2.0,0.0,2.04,0.1979,1.0,0.0,1.0,0.0,1.88,0.3283,7.0,0.0,3.22,0.4185
2310,7.0,0.0,2.06,0.2399,3.0,0.0,1.0,0.0,1.0,0.0,1.96,0.1979,7.0,0.0,4.0,0.0
2311,7.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,4.0,0.0
2312,4.0,0.0,3.0,0.0,6.06,0.2399,3.02,0.1414,2.0,0.0,4.16,0.3703,4.62,0.4903,4.0,0.0
2320,4.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,5.1,0.303,3.0,0.0
2331,6.1,0.303,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,4.0,0.0
2340,8.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,4.86,0.3505
2341,7.0,0.0,3.98,0.1414,2.0,0.0,1.0,0.0,2.0,0.0,1.36,0.4849,8.0,0.0,4.0,0.0
2344,8.0,0.0,3.0,0.0,2.0,0.0,1.36,0.4849,2.0,0.0,2.0,0.0,8.0,0.0,5.0,0.0
2345,8.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,5.0,0.0
2351,4.0,0.0,3.0,0.0,4.08,0.3959,2.0,0.0,6.06,0.2399,4.0,0.0,4.0,0.0,6.0,0.0
2352,7.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,7.38,0.4903,5.08,0.5657
2360,6.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,6.0,0.0,3.98,0.1414
2370,7.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,3.0,0.0
2372,2.98,0.1414,6.0,0.0,3.68,0.4712,6.0,0.0,2.02,0.1414,3.0,0.0,4.0,0.0,4.66,0.4785
2381,4.0,0.0,3.0,0.0,4.0,0.0,2.66,0.4785,2.0,0.0,3.0,0.0,5.0,0.0,4.86,0.3505
2383,3.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0
2385,3.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,6.0,0.0,4.0,0.0,6.0,0.0
2389,7.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,6.72,0.4536
2391,7.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,2.04,0.1979,2.0,0.0,7.0,0.0,4.0,0.0
2410,3.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0
2440,3.0,0.0,2.0,0.0,5.92,0.274,4.0,0.0,1.64,0.4849,2.0,0.0,4.0,0.0,3.4,0.4949
2480,3.0,0.0,2.12,0.3283,7.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,4.0,0.0,3.98,0.1414
2485,4.62,0.4903,2.06,0.2399,5.08,0.274,2.0,0.0,2.0,0.0,2.0,0.0,5.66,0.4785,4.0,0.0
2487,4.04,0.1979,2.58,0.4986,4.0,0.0,2.04,0.1979,2.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0
2490,2.0,0.0,3.0,0.0,7.0,0.0,2.72,0.4536,6.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0
2495,3.0,0.0,2.0,0.0,4.02,0.1414,3.0,0.0,2.0,0.0,2.0,0.0,4.24,0.4314,3.94,0.2399
2500,6.0,0.0,2.08,0.274,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,3.02,0.1414
2501,7.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.76,0.4314,7.0,0.0,4.0,0.0
2510,7.2,0.4041,2.0,0.0,2.02,0.1414,1.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,3.0,0.0
2514,4.0,0.0,4.0,0.0,4.94,0.3136,2.0,0.0,2.04,0.1979,3.0,0.0,5.0,0.0,4.0,0.0
2515,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,3.78,0.4185
2516,7.0,0.0,2.0,0.0,2.9,0.303,1.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,3.18,0.3881
2518,5.14,0.3505,2.0,0.0,4.16,0.3703,2.0,0.0,2.0,0.0,2.04,0.1979,5.24,0.4314,3.0,0.0
2520,3.68,0.4712,2.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,2.9,0.303,4.0,0.0,3.0,0.0
2530,8.0,0.0,2.04,0.1979,2.0,0.0,1.0,0.0,1.0,0.0,1.82,0.3881,8.0,0.0,4.1,0.303
2540,6.08,0.274,2.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0,2.66,0.4785,6.72,0.4536,3.98,0.1414
2550,7.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,4.0,0.0
2560,5.0,0.0,2.86,0.3505,4.0,0.0,2.0,0.0,2.0,0.0,2.9,0.303,5.0,0.0,4.0,0.0
2570,3.0,0.0,2.04,0.1979,6.0,0.0,5.94,0.3136,2.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0
2575,3.2,0.4041,2.98,0.1414,3.02,0.1414,2.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0
2580,4.0,0.0,2.86,0.3505,5.38,0.4903,3.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,3.78,0.4185
2590,4.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,2.78,0.4185,2.0,0.0,5.0,0.0,3.56,0.5014
2600,4.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,2.04,0.1979,2.0,0.0,4.0,0.0,3.98,0.1414
2616,3.0,0.0,3.98,0.1414,5.96,0.1979,3.66,0.4785,3.08,0.274,5.98,0.1414,4.0,0.0,7.0,0.0
2620,4.0,0.0,2.0,0.0,5.88,0.3283,2.0,0.0,1.98,0.1414,2.0,0.0,5.0,0.0,4.0,0.0
2630,4.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.58,0.4986,5.0,0.0,5.8,0.4041
2650,4.86,0.3505,3.0,0.0,5.02,0.742,2.04,0.1979,2.0,0.0,2.86,0.3505,6.0,0.0,4.0,0.0
2655,7.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.98,0.1414,2.0,0.0,7.0,0.0,4.0,0.0
2660,7.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,3.02,0.1414
2661,3.0,0.0,5.96,0.2828,7.2,0.4041,2.0,0.0,7.0,0.0,7.0,0.0,3.0,0.0,7.0,0.0
2681,2.0,0.0,4.0,0.0,3.0,0.0,5.04,0.6047,3.0,0.0,6.06,0.2399,4.0,0.0,6.08,0.274
2682,2.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,3.02,0.1414,7.0,0.0,3.0,0.0,7.0,0.0
2690,2.0,0.0,4.0,0.0,6.0,0.0,7.0,0.0,3.02,0.1414,7.0,0.0,3.0,0.0,7.0,0.0
2691,2.0,0.0,6.06,0.2399,6.0,0.0,7.0,0.0,4.12,0.4352,7.0,0.0,3.0,0.0,8.0,0.0
2692,1.0,0.0,7.0,0.0,3.0,0.0,6.1,0.303,3.98,0.1414,8.0,0.0,2.0,0.0,9.0,0.0
2700,2.0,0.0,3.0,0.0,8.0,0.0,3.94,0.2399,2.0,0.0,6.08,0.274,2.4,0.4949,7.0,0.0
2702,5.52,0.5047,6.06,0.2399,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,4.1,0.303
2710,2.0,0.0,2.86,0.3505,7.0,0.0,3.0,0.0,7.0,0.0,4.0,0.0,3.0,0.0,6.0,0.0
2720,1.0,0.0,4.78,1.016,3.0,0.0,3.2,0.4041,8.0,0.0,4.0,0.0,2.0,0.0,7.0,0.0
2722,2.0,0.0,3.0,0.0,7.0,0.0,6.0,0.0,4.0,0.0,6.1,0.303,3.0,0.0,6.0,0.0
2730,2.0,0.0,3.22,0.4185,7.96,0.1979,2.86,0.3505,7.0,0.0,6.0,0.0,3.0,0.0,5.96,0.2828
2749,4.0,0.0,2.04,0.1979,5.0,0.0,3.0,0.0,2.0,0.0,2.04,0.1979,4.86,0.3505,4.0,0.0
2750,3.0,0.0,2.06,0.2399,7.0,0.0,3.0,0.0,5.8,0.4041,3.0,0.0,3.0,0.0,6.0,0.0
2751,2.0,0.0,3.0,0.0,4.0,0.0,3.18,0.3881,7.0,0.0,7.0,0.0,2.24,0.4314,7.0,0.0
2752,2.4,0.4949,2.0,0.0,7.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.08,0.274,5.0,0.0
2753,2.0,0.0,2.0,0.0,7.0,0.0,3.0,0.0,7.0,0.0,3.2,0.4041,3.0,0.0,6.0,0.0
2791,7.0,0.0,4.0,0.0,2.78,0.4185,2.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,4.92,0.274
2800,1.0,0.0,2.0,0.0,8.0,0.0,2.78,0.4185,3.0,0.0,6.0,0.0,2.0,0.0,6.86,0.3505
2810,2.0,0.0,7.0,0.0,7.0,0.0,8.0,0.0,5.96,0.2828,7.2,0.4041,2.86,0.3505,8.0,0.0
2830,2.86,0.3505,2.98,0.1414,7.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,4.0,0.0,5.0,0.0
2840,3.0,0.0,2.0,0.0,6.0,0.0,2.02,0.1414,2.0,0.0,3.0,0.0,4.04,0.1979,4.0,0.0
2850,4.98,0.1414,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0
2870,6.98,0.1414,3.0,0.0,2.02,0.1414,2.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,5.98,0.1414
2880,2.9,0.303,3.56,0.5014,6.0,0.0,3.0,0.0,2.02,0.1414,4.1,0.303,4.0,0.0,4.0,0.0
2890,3.0,0.0,4.0,0.0,3.4,0.4949,3.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0
2900,2.0,0.0,3.0,0.0,8.0,0.0,3.0,0.0,2.0,0.0,6.0,0.0,2.78,0.4185,7.0,0.0
3000,1.0,0.0,3.0,0.0,7.58,0.4986,7.0,0.0,9.0,0.0,8.16,0.3703,1.0,0.0,9.0,0.0
3010,1.0,0.0,3.0,0.0,8.0,0.0,7.0,0.0,9.0,0.0,8.0,0.0,1.96,0.1979,9.0,0.0
3015,1.0,0.0,7.0,0.0,9.0,0.0,8.0,0.0,9.0,0.0,9.0,0.0,1.04,0.1979,9.0,0.0
3022,3.32,0.6833,7.52,0.5047,3.0,0.0,7.0,0.0,3.0,0.0,7.0,0.0,3.0,0.0,8.0,0.0
3030,1.0,0.0,3.0,0.0,8.0,0.0,7.0,0.0,9.0,0.0,8.46,0.5035,1.98,0.1414,9.0,0.0
3051,1.0,0.0,2.9,0.303,8.0,0.0,2.94,0.2399,9.0,0.0,9.0,0.0,1.0,0.0,9.0,0.0
