"image","happiness_Mean","happiness_Std","surprise_Mean","surprise_Std","sadness_Mean","sadness_Std","anger_Mean","anger_Std","disgust_Mean","disgust_Std","fear_Mean","fear_Std","emotional valence_Mean","emotional valence_Std","arousal_Mean","arousal_Std"
"1301","7.6","0.4949","4.78","1.7413","1.28","0.4536","3.32","1.8344","5.24","2.0659","2.2","0.7559","4.16","1.9729","6.94","0.3136"
"1302","2.0","0.0","5.8","1.3401","1.88","0.3283","7.28","0.4536","6.2","1.5518","7.06","0.2399","2.22","0.4185","6.92","0.274"
"1303","7.06","0.2399","6.96","0.2828","1.92","0.274","1.96","0.1979","2.02","0.1414","2.6","0.7284","6.98","0.3188","6.24","0.5555"
"1310","1.8","0.4041","5.94","1.4344","2.24","0.7709","2.6","1.3702","7.66","0.4785","6.26","1.4401","2.04","0.1979","6.96","0.2828"
"1313","4.4","1.7613","6.74","0.7508","2.14","0.3505","2.3","0.4629","3.14","1.512","6.1","1.5286","4.08","1.6015","6.4","0.9258"
"1321","2.0","0.0","6.64","0.8751","1.76","0.4314","6.92","0.6337","6.42","1.4441","7.06","0.2399","2.0","0.0","6.96","0.1979"
"1340","7.94","0.2399","6.24","1.0984","1.2","0.4041","1.0","0.0","1.26","0.4431","1.02","0.1414","7.92","0.274","4.42","1.4441"
"1390","2.48","0.5047","2.68","0.5127","1.26","0.4431","1.24","0.4314","5.9","1.3887","2.04","0.1979","3.34","1.3342","5.02","1.6098"
"1440","7.66","0.4785","4.22","1.3445","1.86","0.3505","1.0","0.0","1.0","0.0","1.04","0.1979","7.88","0.3283","2.14","0.3505"
"1450","6.24","0.8221","2.14","0.3505","2.0","0.0","1.0","0.0","1.0","0.0","1.06","0.2399","6.8","0.4041","2.48","0.5047"
"1460","6.48","0.7351","5.06","1.5308","2.0","0.0","1.0","0.0","1.08","0.274","2.64","0.7217","6.56","0.5406","3.08","0.4882"
"1463","7.94","0.2399","6.06","1.3463","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","7.98","0.1414","2.6","0.7284"
"1500","6.96","0.1979","2.0","0.0","2.06","0.2399","1.1","0.303","1.0","0.0","1.84","0.3703","6.98","0.2466","3.04","0.3476"
"1510","7.88","0.3283","2.1","0.303","1.6","0.4949","1.24","0.4314","1.1","0.303","1.28","0.4536","7.78","0.4185","4.38","1.3231"
"1540","6.58","0.4986","3.22","0.7083","2.02","0.1414","2.0","0.0","1.0","0.0","1.84","0.3703","6.96","0.1979","3.26","0.5646"
"1560","5.74","1.4542","4.96","1.5903","2.0","0.0","2.66","0.5194","1.88","0.3283","5.94","1.5039","6.96","0.3476","6.58","0.4986"
"1590","5.84","1.2014","2.0","0.0","2.0","0.0","1.06","0.2399","1.1","0.303","1.76","0.4314","6.7","0.4629","2.18","0.3881"
"1600","6.12","0.799","2.0","0.0","2.0","0.0","1.08","0.274","1.0","0.0","1.6","0.4949","6.92","0.274","2.92","0.274"
"1601","7.94","0.2399","2.4","0.4949","1.2","0.4041","1.0","0.0","1.0","0.0","1.0","0.0","7.88","0.3283","4.0","1.1606"
"1602","6.98","0.1414","2.66","0.5194","1.92","0.274","1.0","0.0","1.0","0.0","1.0","0.0","7.06","0.2399","3.98","1.3476"
"1603","7.02","0.1414","3.1","0.5803","1.84","0.3703","1.2","0.4041","1.8","0.4041","1.48","0.5047","7.12","0.3283","3.92","1.3679"
"1604","7.24","0.4314","2.48","0.5047","1.84","0.3703","1.0","0.0","1.0","0.0","1.0","0.0","7.62","0.4903","6.04","0.6688"
"1610","6.92","0.274","3.6","1.2454","1.94","0.2399","1.0","0.0","1.04","0.1979","2.0","0.0","7.0","0.2857","2.66","0.4785"
"1616","6.06","1.4765","7.24","0.4314","2.02","0.1414","4.32","1.9213","6.54","1.3734","6.76","0.7709","3.9","1.5811","6.86","0.3505"
"1620","5.82","1.0821","2.0","0.0","2.3","0.4629","1.0","0.0","1.0","0.0","1.96","0.1979","6.32","0.5869","2.86","0.3505"
"1640","3.02","0.4281","2.86","0.3505","2.4","0.4949","1.76","0.4314","1.24","0.4314","3.28","0.7296","4.58","1.3262","3.14","0.4046"
"1650","4.5","1.6067","2.84","0.4219","2.0","0.0","2.0","0.0","1.1","0.303","6.66","0.7453","5.2","1.2617","5.58","0.7848"
"1660","2.0","0.0","2.14","0.3505","6.98","0.2466","5.2","1.6413","4.04","1.6283","2.98","0.5147","2.48","0.5047","2.6","0.4949"
"1670","5.98","0.8687","2.0","0.0","2.0","0.0","1.28","0.4536","1.72","0.4536","1.48","0.5047","6.3","0.5803","2.48","0.5047"
"1710","7.94","0.2399","2.4","0.9035","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","7.98","0.1414","2.66","0.6263"
"1720","6.34","0.6581","2.0","0.0","2.0","0.0","2.1","0.303","1.0","0.0","2.54","0.6455","6.44","0.5014","5.38","0.901"
"1721","6.98","0.2466","2.62","0.5303","2.0","0.0","1.96","0.1979","1.0","0.0","4.04","1.6777","7.0","0.2857","5.44","1.0333"
"1722","5.04","1.3395","2.02","0.1414","3.1","0.5051","1.0","0.0","1.0","0.0","2.18","0.3881","6.5","0.5051","3.46","0.8381"
"1740","4.92","1.5887","5.8","1.3702","2.0","0.0","1.0","0.0","1.0","0.0","3.36","1.1911","6.58","0.4986","3.02","0.3774"
"1750","7.66","0.4785","3.16","0.7918","1.84","0.3703","1.0","0.0","1.38","0.4903","1.0","0.0","7.74","0.4431","2.62","0.5303"
"1810","2.88","0.6893","2.52","0.5436","3.36","0.9638","2.44","0.5406","3.6","1.5779","2.22","0.4185","4.4","1.3702","3.06","0.4243"
"1811","7.0","0.2857","6.04","1.2282","1.26","0.4431","5.36","1.8709","4.88","1.7916","4.22","1.8103","2.58","1.1082","6.66","0.5928"
"1812","6.92","0.274","2.0","0.0","2.0","0.0","1.1","0.303","1.0","0.0","2.0","0.0","7.18","0.4375","2.88","0.3854"
"1850","6.8","0.4949","2.14","0.3505","3.02","0.3774","1.2","0.4041","1.08","0.274","2.0","0.0","7.0","0.2857","3.34","0.6263"
"1900","6.66","0.5928","3.68","1.3316","1.88","0.3283","1.2","0.4041","2.98","1.4356","2.0","0.0","6.98","0.3188","4.08","1.4546"
"1910","3.42","1.4581","2.3","0.4629","1.72","0.4536","1.28","0.4536","2.44","0.5406","2.18","0.3881","6.12","0.9613","3.28","0.8816"
"1920","7.98","0.1414","5.6","1.3553","1.04","0.1979","1.0","0.0","1.0","0.0","1.08","0.274","7.94","0.2399","6.12","0.6893"
"1930","1.0","0.0","7.24","0.4314","2.0","0.0","2.38","0.8053","7.88","0.3283","8.04","0.2828","2.0","0.0","7.62","0.4903"
"1931","1.86","0.3505","6.3","1.0546","1.92","0.274","3.3","1.5551","6.96","0.2828","7.92","0.274","2.6","0.4949","6.8","0.4041"
"1942","6.94","0.2399","4.3","1.3286","2.0","0.0","1.1","0.303","1.72","0.4536","1.84","0.3703","7.0","0.2857","3.22","0.5817"
"1945","1.86","0.3505","7.34","0.4785","2.02","0.1414","3.2","1.4708","7.92","0.274","7.28","0.4536","2.04","0.1979","6.2","1.0498"
"1999","8.16","0.4677","2.92","0.8533","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","7.98","0.3774","4.38","1.4126"
"2000","8.04","0.2828","2.0","0.0","1.06","0.2399","1.0","0.0","1.0","0.0","1.0","0.0","8.02","0.2466","4.34","1.6612"
"2010","7.82","0.3881","2.06","0.2399","1.38","0.4903","1.06","0.2399","1.04","0.1979","1.0","0.0","7.66","0.4785","3.42","0.7025"
"2020","7.98","0.1414","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.0","0.202","3.36","1.2415"
"2030","7.98","0.1414","2.0","0.0","1.2","0.4041","1.0","0.0","1.0","0.0","1.0","0.0","7.92","0.274","5.32","1.2196"
"2040","8.12","0.3854","2.12","0.7183","1.04","0.1979","1.0","0.0","1.0","0.0","1.0","0.0","8.04","0.2828","2.34","0.8234"
"2050","8.16","0.4219","2.12","0.7183","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.12","0.3854","2.28","0.8091"
"2053","1.92","0.274","6.34","1.3494","7.96","0.402","1.38","0.4903","5.3","2.0329","7.3","0.5051","2.0","0.0","5.78","1.6817"
"2057","7.6","0.4949","2.1","0.303","1.84","0.3703","1.0","0.0","1.0","0.0","1.0","0.0","7.94","0.2399","2.14","0.7287"
"2058","7.9","0.303","6.9","0.4165","1.22","0.4185","1.0","0.0","1.0","0.0","1.0","0.0","7.92","0.274","2.06","0.2399"
"2070","7.48","0.5047","7.98","0.3774","1.1","0.303","1.0","0.0","1.0","0.0","1.72","0.4536","7.62","0.4903","4.12","1.599"
"2080","6.9","0.4165","7.14","0.4522","2.0","0.0","1.04","0.1979","1.0","0.0","2.04","0.1979","7.0","0.2857","2.2","0.7559"
"2091","8.06","0.2399","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.04","0.2828","3.46","0.706"
"2092","7.0","0.2857","5.98","0.9366","4.36","1.663","2.02","0.1414","2.96","1.1241","1.86","0.3505","6.2","0.6701","5.8","0.7825"
"2100","2.0","0.0","4.96","1.4978","2.7","0.5803","7.86","0.3505","7.24","0.4314","6.44","1.0529","2.4","0.4949","5.94","0.9127"
"2110","2.0","0.0","3.38","1.0079","6.34","1.1886","7.78","0.4185","5.86","1.6538","6.86","0.4953","2.82","0.3881","5.16","1.0568"
"2120","1.72","0.4536","7.1","0.3642","2.14","0.3505","8.04","0.2828","7.6","0.4949","7.48","0.5047","2.0","0.0","7.0","0.2857"
"2130","1.84","0.3703","6.52","0.8389","2.0","0.0","8.16","0.4219","7.34","0.4785","5.2","1.9898","2.0","0.0","7.06","0.2399"
"2141","1.38","0.4903","3.7","1.5017","8.46","0.5425","3.08","1.6015","5.8","1.9795","6.64","1.2081","2.0","0.0","4.9","1.5811"
"2150","8.0","0.3499","2.04","0.1979","1.92","0.274","1.0","0.0","1.0","0.0","1.0","0.0","8.16","0.4219","6.28","1.1787"
"2160","7.78","0.4185","2.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.06","0.2399","7.92","0.274","4.32","1.7195"
"2165","8.04","0.2828","2.02","0.1414","1.1","0.303","1.0","0.0","1.0","0.0","1.0","0.0","8.04","0.2828","5.16","1.8883"
"2170","7.34","0.4785","2.0","0.0","3.8","1.4142","1.0","0.0","1.0","0.0","1.08","0.274","7.82","0.3881","3.66","1.0224"
"2190","3.56","0.6115","2.44","0.5406","3.28","0.6074","2.0","0.0","1.42","0.4986","2.0","0.0","4.82","0.9833","2.9","0.3642"
"2200","4.08","1.0467","2.44","0.5406","3.74","1.2257","2.0","0.0","1.38","0.4903","2.0","0.0","5.34","0.9392","2.78","0.5067"
"2205","2.0","0.0","3.04","0.533","7.92","0.274","2.0","0.0","4.34","1.6612","4.78","1.5292","2.22","0.4185","3.06","0.55"
"2206","2.82","0.8003","2.88","0.3854","2.0","0.0","1.92","0.274","2.0","0.0","1.84","0.3703","5.8","1.2936","2.88","0.4798"
"2208","8.02","0.2466","7.0","0.2857","1.38","0.4903","1.1","0.303","1.0","0.0","1.06","0.2399","7.96","0.2828","6.96","0.3476"
"2209","7.92","0.274","2.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","7.82","0.3881","3.72","1.3099"
"2210","2.8","0.5345","2.86","0.5718","4.94","1.2683","2.74","0.5997","2.0","0.0","2.92","0.5284","3.64","0.5253","3.08","0.3959"
"2214","6.6","0.4949","2.3","0.4629","2.62","0.5303","2.0","0.0","1.1","0.303","1.76","0.4314","6.44","0.5014","3.26","0.5646"
"2215","4.4","1.2454","2.22","0.4185","2.72","0.536","2.1","0.303","2.0","0.0","2.0","0.0","5.28","1.1613","2.68","0.5127"
"2216","7.94","0.2399","6.26","0.8762","1.2","0.4041","1.04","0.1979","1.08","0.274","2.02","0.1414","7.78","0.4185","6.98","0.2466"
"2220","2.0","0.0","6.96","0.3476","6.58","1.1082","7.82","0.3881","6.88","0.6273","7.0","0.2857","2.64","0.4849","6.72","0.4965"
"2221","2.02","0.1414","2.18","0.3881","5.52","1.5939","4.34","1.6489","2.06","0.2399","4.88","1.5338","3.02","0.3774","3.5","0.7071"
"2230","2.66","0.5194","4.26","1.2423","7.02","0.1414","4.32","1.3005","2.48","0.8862","4.96","1.3395","3.06","0.3731","3.42","0.6417"
"2240","3.36","0.802","3.14","0.7001","4.1","1.4463","1.48","0.5047","2.34","0.8234","2.02","0.1414","4.62","1.4693","2.0","0.0"
"2250","2.66","0.5194","3.36","1.0645","7.0","0.2857","1.48","0.5047","2.02","0.1414","2.8","0.7284","2.86","0.4522","2.0","0.0"
"2260","6.96","0.1979","6.44","0.8122","2.0","0.0","1.0","0.0","1.0","0.0","1.96","0.1979","6.96","0.2828","2.6","0.4949"
"2270","3.46","0.706","2.52","0.5436","3.26","0.5272","1.54","0.5035","1.04","0.1979","2.0","0.0","4.3","1.165","2.18","0.3881"
"2271","3.14","0.8084","4.32","1.3468","7.0","0.2857","2.86","1.0304","1.86","0.3505","2.76","0.744","3.48","0.6773","5.84","1.0947"
"2276","5.42","1.4299","5.36","1.4394","7.04","0.2828","2.2","0.7559","2.66","1.5858","2.14","0.3505","4.26","1.2586","5.86","1.2938"
"2280","3.4","0.6389","2.18","0.3881","4.84","1.4479","1.2","0.4041","1.08","0.274","1.84","0.3703","4.18","1.024","2.04","0.1979"
"2303","8.68","0.4712","4.68","1.6468","1.0","0.0","1.38","0.4903","1.0","0.0","1.0","0.0","8.8","0.4041","7.62","0.4903"
"2304","7.96","0.1979","2.0","0.0","1.2","0.4041","1.0","0.0","1.0","0.0","1.0","0.0","7.92","0.274","3.02","0.4281"
"2310","7.98","0.1414","2.0","0.0","1.26","0.4431","1.0","0.0","1.0","0.0","1.0","0.0","8.0","0.202","3.18","0.6289"
"2311","7.92","0.274","2.0","0.0","1.54","0.5035","1.0","0.0","1.0","0.0","1.0","0.0","7.92","0.274","4.88","1.5205"
"2312","6.7","0.5803","3.16","0.5481","4.92","1.4686","1.24","0.4314","1.0","0.0","2.52","0.5436","5.6","1.2289","3.56","0.6749"
"2320","6.8","0.4949","2.06","0.2399","2.52","0.5436","1.0","0.0","1.0","0.0","1.34","0.4785","6.3","0.6145","3.12","0.4798"
"2331","7.24","0.4314","7.0","0.2857","1.96","0.1979","1.0","0.0","1.28","0.4536","1.0","0.0","7.24","0.4314","2.0","0.0"
"2340","8.1","0.303","2.14","0.3505","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.18","0.3881","5.12","1.1891"
"2341","7.94","0.2399","5.12","1.599","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.0","0.202","3.74","1.0264"
"2344","8.06","0.2399","2.22","0.4185","1.04","0.1979","1.0","0.0","1.04","0.1979","1.0","0.0","8.16","0.4219","5.64","1.4675"
"2345","8.16","0.4219","2.74","1.0063","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.18","0.4375","6.56","0.5406"
"2351","7.0","0.2857","3.42","1.0708","6.4","1.2454","1.04","0.1979","2.54","1.3734","2.0","0.0","5.76","1.5851","4.98","1.5318"
"2352","8.0","0.3499","7.18","0.4375","1.06","0.2399","1.0","0.0","1.04","0.1979","1.1","0.303","7.98","0.3774","6.94","0.3136"
"2360","7.86","0.3505","2.0","0.0","2.1","0.303","1.0","0.0","1.0","0.0","1.0","0.0","7.86","0.3505","3.46","0.7343"
"2370","7.98","0.1414","2.0","0.0","1.08","0.274","1.0","0.0","1.0","0.0","1.0","0.0","7.96","0.1979","2.62","0.901"
"2372","4.58","1.0897","6.16","0.9553","3.08","0.4882","3.58","1.1265","2.02","0.1414","3.66","1.0616","5.04","1.1058","4.6","0.9897"
"2381","6.8","0.4949","5.68","1.1147","3.44","1.0529","2.02","0.1414","1.84","0.3703","2.22","0.4647","5.86","0.9037","6.48","0.7351"
"2383","5.32","0.9134","2.14","0.3505","4.58","1.4581","2.02","0.1414","1.22","0.4185","2.02","0.1414","5.28","0.8816","3.78","0.5817"
"2385","5.82","1.024","5.88","1.0029","6.84","0.4677","3.36","1.2415","2.02","0.1414","4.48","1.4032","4.58","1.0897","6.48","0.7351"
"2389","7.04","0.1979","2.02","0.1414","1.54","0.5035","1.96","0.1979","1.22","0.4185","1.22","0.4185","6.96","0.1979","6.8","0.4041"
"2391","7.98","0.1414","2.0","0.0","1.2","0.4041","1.0","0.0","1.88","0.3283","1.0","0.0","7.9","0.303","4.42","1.1968"
"2410","3.36","1.1739","2.76","0.6869","2.18","0.3881","1.8","0.4041","1.0","0.0","1.2","0.4041","3.8","1.4142","2.88","0.4798"
"2440","3.6","0.6701","2.02","0.1414","4.78","1.2171","3.2","0.6061","1.48","0.5047","2.0","0.0","3.5","0.7071","2.9","0.3642"
"2480","4.58","0.9916","2.06","0.2399","4.74","1.3219","1.04","0.1979","1.0","0.0","1.8","0.4041","4.86","1.0304","2.96","0.2828"
"2485","6.22","0.7365","2.62","0.5303","3.22","0.5817","2.0","0.0","1.0","0.0","1.76","0.4314","5.88","0.773","4.48","1.0925"
"2487","6.92","0.274","2.18","0.3881","2.18","0.3881","1.94","0.2399","1.04","0.1979","1.34","0.4785","6.44","0.5014","4.9","0.789"
"2490","3.26","0.5997","2.48","0.5047","5.38","1.2436","2.06","0.2399","3.18","1.024","2.0","0.0","3.6","0.6701","2.96","0.4499"
"2495","3.9","0.6468","2.06","0.2399","3.62","0.9666","2.14","0.3505","1.22","0.4185","2.0","0.0","4.7","0.953","2.9","0.3642"
"2500","7.98","0.1414","2.02","0.1414","1.48","0.5047","1.0","0.0","1.0","0.0","1.0","0.0","7.9","0.303","2.22","0.4185"
"2501","8.0","0.202","2.0","0.0","1.04","0.1979","1.0","0.0","1.0","0.0","1.0","0.0","7.94","0.2399","5.7","0.9949"
"2510","7.98","0.1414","2.0","0.0","1.1","0.303","1.0","0.0","1.0","0.0","1.0","0.0","7.98","0.1414","2.18","0.3881"
"2514","4.94","1.3763","4.74","1.1572","2.48","0.5436","2.0","0.0","2.26","0.7775","3.6","1.2778","5.56","1.0134","3.08","0.4882"
"2515","6.92","0.274","2.04","0.1979","2.18","0.3881","1.54","0.5035","1.72","0.4536","1.8","0.4041","6.3","0.6145","3.1","0.6145"
"2516","7.98","0.1414","2.0","0.0","1.38","0.4903","1.0","0.0","1.0","0.0","1.0","0.0","7.92","0.274","2.9","0.4165"
"2518","5.96","0.832","2.18","0.3881","3.68","1.019","1.2","0.4041","1.2","0.4041","2.0","0.0","4.86","0.8084","2.96","0.402"
"2520","3.52","0.6141","2.14","0.3505","6.86","0.3505","1.42","0.4986","1.26","0.4431","2.36","0.5253","3.22","0.5067","2.3","0.4629"
"2530","8.06","0.2399","2.0","0.0","1.06","0.2399","1.0","0.0","1.0","0.0","1.0","0.0","7.98","0.1414","5.08","1.1036"
"2540","7.48","0.5047","1.88","0.3283","4.2","1.7261","1.0","0.0","1.0","0.0","1.0","0.0","7.34","0.4785","2.18","0.4375"
"2550","7.98","0.1414","2.0","0.0","1.72","0.4536","1.0","0.0","1.0","0.0","1.0","0.0","8.04","0.2828","2.84","0.6181"
"2560","7.04","0.1979","2.0","0.0","2.0","0.0","1.72","0.4536","1.26","0.4431","1.22","0.4185","6.98","0.2466","3.5","0.7071"
"2570","2.92","0.6007","3.12","0.5938","4.52","1.4879","6.38","0.9666","2.64","1.1386","2.06","0.2399","3.28","0.536","3.62","0.7253"
"2575","3.02","0.6543","2.74","0.487","3.24","0.6247","6.74","0.5272","2.1","0.303","2.7","0.6145","3.36","0.598","4.26","1.2257"
"2580","5.4","1.0498","2.0","0.0","3.54","0.8621","1.6","0.4949","1.0","0.0","1.44","0.5014","4.9","0.8864","3.06","0.3731"
"2590","7.0","0.2857","2.0","0.0","3.58","1.2631","1.08","0.274","1.28","0.4536","1.28","0.4536","6.8","0.4949","3.28","0.536"
"2600","5.16","0.9765","2.94","0.7117","2.0","0.0","2.0","0.0","1.92","0.274","1.48","0.5047","5.28","0.9906","3.46","0.6764"
"2616","3.76","0.9381","7.06","0.2399","4.56","1.5539","6.46","1.073","4.3","1.8323","6.96","0.2828","3.86","0.9037","7.06","0.2399"
"2620","6.3","0.8391","2.02","0.1414","3.58","0.9916","1.54","0.5035","1.0","0.0","1.3","0.4629","6.44","0.644","3.68","0.6528"
"2630","5.56","0.9293","2.62","0.5303","2.78","0.5067","2.0","0.0","1.08","0.274","2.0","0.0","6.28","0.6074","3.54","0.6131"
"2650","6.4","0.7284","4.7","1.4743","3.94","1.5308","1.1","0.303","3.1","1.5286","2.02","0.1414","5.94","0.9982","3.48","1.1292"
"2655","7.78","0.4185","3.16","0.6809","1.42","0.4986","1.0","0.0","1.1","0.303","1.42","0.4986","7.74","0.4431","3.6","0.8571"
"2660","7.92","0.274","6.44","0.7329","1.2","0.4041","1.0","0.0","2.56","1.3726","1.34","0.4785","7.06","0.3731","3.46","1.8429"
"2661","2.0","0.0","4.74","1.8605","5.02","2.1805","2.06","0.7669","6.18","1.7106","4.48","2.0528","2.14","0.3505","6.04","1.6777"
"2681","2.18","0.3881","4.9","1.1995","2.72","0.536","4.74","1.5754","2.0","0.0","7.02","0.1414","3.8","0.7825","6.06","0.7669"
"2682","2.0","0.0","3.36","0.6928","2.62","0.5303","4.62","1.5104","2.18","0.3881","6.96","0.1979","3.04","0.402","5.74","0.8992"
"2690","1.88","0.3283","5.88","1.0029","4.64","1.5748","6.88","0.4798","5.3","1.669","7.82","0.3881","2.6","0.4949","7.0","0.0"
"2691","2.0","0.0","7.0","0.2857","3.42","1.1796","7.82","0.3881","4.04","1.6532","7.18","0.4375","2.18","0.3881","7.2","0.4041"
"2692","2.74","0.5646","4.04","1.1058","2.66","0.5194","2.02","0.1414","3.96","1.4978","3.68","0.9781","4.04","1.049","4.48","1.3589"
"2700","2.34","0.5928","6.16","0.9553","7.6","0.4949","6.94","0.4243","5.5","1.8654","5.66","1.2875","2.4","0.4949","5.64","1.1739"
"2702","6.98","0.2466","2.14","0.3505","1.42","0.4986","1.06","0.2399","1.86","0.3505","1.0","0.0","6.76","0.4314","5.46","0.9733"
"2710","2.0","0.0","3.08","0.4882","7.48","0.5047","2.0","0.0","3.88","1.3037","2.58","0.5379","2.18","0.3881","2.78","0.5067"
"2720","2.1","0.303","5.92","1.5232","3.64","1.2415","2.56","0.8369","6.96","0.402","3.12","1.0622","2.9","0.4165","3.86","1.3852"
"2722","1.6","0.4949","2.96","0.402","7.62","0.4903","4.74","1.7239","3.88","1.6117","7.0","0.2857","2.0","0.0","5.64","1.1739"
"2730","3.4","1.4428","2.04","0.1979","3.66","1.423","1.84","0.3703","4.64","1.9975","2.14","0.3505","3.06","0.8901","5.4","1.6162"
"2749","4.14","0.7001","3.06","0.5115","3.96","1.1421","3.94","1.4201","1.88","0.3283","2.0","0.0","3.98","0.6224","3.6","0.5714"
"2750","2.0","0.0","4.64","1.4535","7.12","0.3283","2.0","0.0","5.96","1.4978","4.36","1.5221","2.48","0.5047","4.86","1.2779"
"2751","4.94","1.731","7.34","0.4785","2.02","0.1414","1.96","0.1979","6.52","1.3886","2.02","0.1414","2.46","0.5789","5.06","1.544"
"2752","5.7","0.9742","3.42","0.7584","3.16","0.6503","2.0","0.0","3.84","1.4896","1.84","0.3703","5.26","1.2257","4.5","1.1995"
"2753","4.34","1.1713","2.06","0.2399","4.94","1.544","2.0","0.0","5.0","1.6537","2.0","0.0","3.7","0.8391","4.26","1.2747"
