image,happiness_Mean,happiness_Std,surprise_Mean,surprise_Std,sadness_Mean,sadness_Std,anger_Mean,anger_Std,disgust_Mean,disgust_Std,fear_Mean,fear_Std,emotional valence_Mean,emotional valence_Std,arousal_Mean,arousal_Std
1300,1.0,0.0,3.42,1.401,1.0,0.0,8.06,0.2399,7.0,0.2857,7.94,0.2399,1.04,0.1979,7.98,0.1414
1301,1.22,0.4185,3.02,1.2856,1.48,0.5047,7.98,0.1414,6.02,0.8204,7.2,0.4949,1.6,0.4949,7.96,0.1979
1302,1.0,0.0,2.12,0.4798,1.26,0.4431,7.98,0.1414,4.88,1.0428,7.24,0.4764,1.72,0.4536,7.92,0.274
1303,4.34,1.6856,6.86,0.4953,1.6,0.4949,5.4,1.666,2.44,0.5406,5.34,1.1886,4.86,1.0882,6.98,0.3188
1310,1.0,0.0,2.44,0.7329,3.02,1.0971,4.76,1.8357,7.88,0.3283,7.24,0.4764,1.38,0.4903,7.92,0.274
1313,2.14,0.3505,7.74,0.4431,2.16,0.5841,3.44,1.473,5.52,0.9089,6.44,0.7329,4.38,0.6024,6.62,0.5675
1321,1.0,0.0,4.72,1.7501,1.0,0.0,8.06,0.2399,5.4,1.1249,8.0,0.0,1.42,0.4986,8.0,0.0
1340,7.06,0.2399,2.14,0.3505,1.8,0.4041,1.08,0.274,1.84,0.3703,1.82,0.3881,7.2,0.4041,4.84,0.6809
1390,3.06,0.7117,2.3,0.4629,1.28,0.4536,2.14,0.3505,4.02,0.5529,4.36,0.598,4.88,0.3854,3.84,0.6503
1440,7.0,0.2857,2.3,0.4629,2.32,0.5127,1.0,0.0,1.0,0.0,1.88,0.3283,8.04,0.1979,3.1,0.5051
1450,3.48,0.7351,1.94,0.4243,2.28,0.4536,1.1,0.303,1.04,0.1979,1.9,0.303,5.34,0.5928,2.72,0.4536
1460,6.96,0.3476,3.24,0.8935,2.18,0.3881,1.26,0.4431,1.0,0.0,2.6,0.6389,7.98,0.1414,4.22,0.5817
1463,8.0,0.0,2.44,0.5406,1.12,0.3283,1.04,0.1979,1.0,0.0,1.1,0.303,8.06,0.2399,5.38,0.8545
1500,3.86,0.6704,1.84,0.3703,3.88,0.8953,1.72,0.4536,1.0,0.0,1.96,0.1979,6.3,0.6145,3.22,0.5067
1510,6.78,0.4647,1.96,0.2828,1.9,0.4165,1.94,0.3731,1.28,0.4536,2.04,0.1979,6.86,0.3505,4.48,0.6465
1540,5.62,0.8781,2.04,0.4499,2.18,0.3881,1.74,0.4431,1.0,0.0,1.94,0.2399,7.04,0.1979,3.72,0.6713
1560,2.14,0.4522,6.2,1.2122,1.22,0.4185,4.44,1.728,1.8,0.4041,6.88,0.3854,5.66,0.8947,7.62,0.4903
1590,3.74,0.7775,1.84,0.3703,2.72,0.757,1.86,0.3505,1.92,0.274,2.0,0.0,5.16,0.4219,2.64,0.4849
1600,5.28,0.701,1.24,0.4314,2.02,0.1414,1.56,0.5014,1.0,0.0,1.86,0.3505,6.92,0.274,2.72,0.4536
1601,7.1,0.303,2.02,0.1414,1.04,0.1979,1.0,0.0,1.04,0.1979,1.34,0.4785,7.94,0.2399,3.96,0.4499
1602,7.92,0.274,3.38,0.753,1.34,0.4785,1.0,0.0,1.0,0.0,1.08,0.274,7.98,0.1414,5.34,0.6581
1603,7.94,0.2399,2.66,0.5194,1.06,0.2399,1.0,0.0,1.0,0.0,1.18,0.3881,7.98,0.1414,5.42,0.6417
1604,7.88,0.3283,3.08,0.5284,1.86,0.3505,1.0,0.0,1.0,0.0,1.04,0.1979,7.98,0.1414,4.9,0.5051
1610,6.58,0.4986,3.34,1.0616,2.06,0.2399,1.0,0.0,1.04,0.1979,2.24,0.4314,7.1,0.303,3.08,0.3959
1616,1.12,0.3283,7.94,0.4243,1.26,0.4431,7.9,0.4629,7.6,0.4949,7.62,0.4903,1.96,0.6047,7.9,0.303
1620,4.42,0.6417,1.54,0.5035,2.02,0.1414,1.0,0.0,1.04,0.1979,2.18,0.3881,6.06,0.6518,2.86,0.3505
1640,2.14,0.3505,2.18,0.3881,2.14,0.3505,2.14,0.3505,2.0,0.0,4.0,0.5345,4.98,0.1414,4.5,0.544
1650,3.32,0.7126,4.06,1.1502,1.54,0.5035,2.1,0.303,1.0,0.0,6.32,0.6833,6.08,0.8291,6.02,0.6848
1660,1.86,0.3505,2.0,0.4518,3.18,0.919,5.94,1.2357,3.02,0.6543,6.64,0.5628,4.6,0.5345,4.38,0.8053
1670,4.36,0.6312,1.94,0.3136,2.18,0.3881,1.96,0.1979,2.02,0.1414,2.0,0.0,5.0,0.0,2.64,0.4849
1710,7.98,0.1414,2.28,0.4965,1.86,0.3505,1.0,0.0,1.0,0.0,1.2,0.4041,8.26,0.4431,6.0,0.7559
1720,4.28,1.0887,1.88,0.3283,2.4,0.5714,2.18,0.3881,1.3,0.4629,4.98,1.1692,6.76,0.4314,4.2,0.6061
1721,6.72,0.4965,2.38,0.4903,1.88,0.3283,2.02,0.1414,1.0,0.0,3.9,0.8864,7.06,0.2399,4.56,0.7602
1722,5.9,1.0351,1.96,0.3476,2.46,0.5789,1.48,0.5047,1.0,0.0,2.06,0.2399,7.86,0.3505,3.48,0.6773
1740,3.58,0.7584,6.82,0.5602,2.34,0.5194,1.48,0.5047,1.8,0.4041,2.18,0.3881,6.06,0.7669,4.38,0.6024
1750,7.08,0.274,2.14,0.3505,1.26,0.4431,1.0,0.0,1.1,0.303,1.1,0.303,7.96,0.1979,3.14,0.4522
1810,4.8,0.8081,2.48,0.5436,2.16,0.4219,2.14,0.3505,3.18,0.5956,3.24,0.6565,5.06,0.2399,3.06,0.3731
1811,7.58,0.5379,4.78,1.6073,1.0,0.0,3.26,1.4401,3.88,0.8953,3.36,1.1739,6.82,0.6908,7.66,0.4785
1812,6.92,0.274,2.02,0.1414,2.0,0.0,1.54,0.5035,1.3,0.4629,2.0,0.0,7.24,0.4314,3.36,0.4849
1850,5.68,0.7407,2.66,0.5194,2.52,0.5436,1.04,0.1979,1.0,0.0,1.8,0.4041,7.62,0.4903,3.74,0.5997
1900,7.28,0.4536,2.96,0.7548,1.24,0.4314,1.0,0.0,1.6,0.4949,1.94,0.2399,7.94,0.2399,4.68,0.7407
1910,5.24,0.9161,2.44,0.5406,1.26,0.4431,1.84,0.3703,2.02,0.1414,2.28,0.4536,6.1,0.7354,4.16,0.5481
1920,7.94,0.2399,3.24,0.6565,1.04,0.1979,1.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,6.3,0.5803
1930,1.0,0.0,7.74,0.4431,1.0,0.0,7.74,0.4431,6.26,0.6642,7.98,0.1414,1.42,0.4986,7.94,0.2399
1931,1.0,0.0,6.72,0.8581,1.04,0.1979,5.56,2.032,4.62,0.8781,7.96,0.1979,1.96,0.4499,7.82,0.3881
1942,6.92,0.274,2.62,0.5303,1.8,0.4041,1.0,0.0,1.6,0.4949,1.8,0.4041,7.06,0.2399,2.98,0.3774
1945,2.22,0.4647,5.5,1.6194,1.88,0.3854,1.98,0.4734,6.02,0.6224,2.6,0.5345,4.02,0.6848,3.62,0.7253
1999,8.06,0.2399,1.94,0.4243,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.36,0.4849,6.44,0.7329
2000,7.98,0.1414,1.54,0.5035,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,4.88,0.7461
2010,7.04,0.1979,1.2,0.4041,1.08,0.274,1.0,0.0,1.08,0.274,1.0,0.0,7.6,0.4949,3.42,0.6091
2020,7.98,0.1414,1.18,0.3881,1.0,0.0,1.0,0.0,1.42,0.4986,1.0,0.0,8.0,0.0,4.76,0.8221
2030,8.0,0.0,1.28,0.4536,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,4.84,0.6809
2040,7.98,0.1414,1.9,0.3642,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,4.72,0.6713
2050,7.86,0.3505,1.76,0.4314,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.98,0.1414,4.56,0.7602
2053,1.86,0.3505,3.06,0.8901,7.78,0.4185,1.72,0.4536,2.44,0.5406,5.1,1.2495,3.28,0.6713,7.16,0.5095
2057,6.76,0.5175,2.04,0.402,1.86,0.3505,1.0,0.0,1.0,0.0,1.6,0.4949,7.94,0.2399,2.84,0.4219
2058,6.28,0.6402,4.76,1.4507,1.56,0.5014,1.0,0.0,1.0,0.0,1.54,0.5035,7.98,0.1414,3.56,0.6749
2070,7.82,0.3881,7.28,0.4965,1.0,0.0,1.0,0.0,1.0,0.0,1.34,0.4785,7.98,0.1414,6.76,0.5175
2080,5.52,0.8628,3.76,0.9381,1.9,0.303,1.48,0.5047,1.0,0.0,1.82,0.3881,7.74,0.4431,3.46,0.6764
2091,8.0,0.0,2.06,0.2399,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.08,0.274,4.78,0.5817
2092,7.16,0.5841,3.04,0.9026,2.0,0.4949,1.6,0.4949,2.86,0.7001,3.38,0.7253,7.02,0.5147,7.14,0.4522
2100,1.22,0.4185,2.12,0.4798,2.12,0.4798,6.96,0.3476,5.56,1.5539,4.4,1.7843,2.14,0.3505,7.0,0.2857
2110,1.28,0.4536,1.84,0.3703,4.52,1.313,6.88,0.4352,3.12,0.8722,4.86,1.5651,2.64,0.4849,5.78,0.91
2120,1.0,0.0,5.68,1.9213,1.76,0.4314,7.92,0.274,7.22,0.4647,7.86,0.3505,1.26,0.4431,7.96,0.1979
2130,1.1,0.303,3.86,1.6538,1.62,0.4903,7.96,0.1979,7.06,1.6832,7.76,0.7709,1.42,0.4986,8.02,0.1414
2141,1.0,0.0,2.7,1.0926,8.06,0.2399,2.24,0.8704,7.62,0.5303,7.6,0.5714,1.2,0.4041,7.82,0.3881
2150,7.96,0.1979,1.82,0.3881,1.6,0.4949,1.0,0.0,1.08,0.274,1.04,0.1979,8.02,0.1414,2.62,0.5303
2160,7.0,0.2857,1.88,0.3283,1.94,0.2399,1.0,0.0,1.0,0.0,1.22,0.4185,7.96,0.1979,3.22,0.5067
2165,7.98,0.1414,2.08,0.4445,1.0,0.0,1.0,0.0,1.06,0.2399,1.0,0.0,8.0,0.0,4.26,0.8033
2170,7.66,0.4785,1.0,0.0,2.14,0.3505,1.0,0.0,1.0,0.0,1.08,0.274,7.98,0.1414,2.44,0.5014
2190,2.02,0.1414,1.3,0.4629,5.54,0.6131,2.52,0.5436,1.84,0.3703,2.1,0.303,4.4,0.5345,3.06,0.3731
2200,2.04,0.1979,1.38,0.4903,6.22,0.6481,1.88,0.3283,1.48,0.5047,2.02,0.1414,4.4,0.5345,2.9,0.4165
2205,2.0,0.0,1.8,0.4041,7.0,0.2857,1.96,0.1979,2.52,0.5436,2.18,0.3881,2.72,0.4536,2.64,0.4849
2206,1.6,0.4949,1.88,0.3283,1.72,0.4536,1.96,0.1979,2.04,0.1979,2.1,0.303,4.98,0.1414,2.88,0.3854
2208,7.98,0.1414,5.02,1.5971,1.0,0.0,1.42,0.4986,1.28,0.4536,1.24,0.4314,7.86,0.3505,6.98,0.3188
2209,7.06,0.2399,1.76,0.4314,1.92,0.274,1.0,0.0,1.0,0.0,1.0,0.0,7.94,0.2399,3.08,0.3959
2210,2.56,0.5014,1.2,0.4041,4.88,0.7183,2.18,0.3881,1.92,0.274,1.96,0.1979,5.0,0.0,3.02,0.3774
2214,4.5,0.544,1.42,0.4986,2.22,0.4185,1.7,0.4629,1.2,0.4041,1.2,0.4041,5.06,0.2399,3.24,0.5175
2215,3.32,0.5511,1.54,0.5035,2.82,0.7743,2.32,0.5127,2.08,0.5284,1.96,0.1979,5.0,0.0,3.28,0.536
2216,7.98,0.1414,5.72,1.1959,1.0,0.0,1.8,0.4041,1.1,0.303,2.02,0.1414,7.98,0.1414,6.58,0.4986
2220,1.6,0.4949,2.74,1.1572,4.9,1.6194,3.82,1.7343,2.44,1.0721,3.34,1.2056,4.2,0.8081,4.14,1.1068
2221,2.0,0.0,1.1,0.303,4.2,1.088,4.82,1.2887,1.94,0.3136,5.18,0.8965,4.38,0.5675,3.48,0.6773
2230,1.94,0.2399,5.56,1.5539,6.14,0.7827,2.68,0.7677,1.94,0.3136,4.96,1.5774,3.52,0.6141,4.78,1.1119
2240,3.22,0.5067,3.1,0.8864,3.4,0.7559,1.9,0.303,1.06,0.2399,2.14,0.3505,5.14,0.4046,3.22,0.5067
2250,2.92,0.3959,2.1,0.4165,4.48,0.7624,1.94,0.3136,1.22,0.4185,2.18,0.3881,5.04,0.2828,3.22,0.5067
2260,5.7,1.0152,4.42,1.2469,3.34,0.8478,1.84,0.3703,1.22,0.4185,2.06,0.2399,7.06,0.2399,3.98,0.5887
2270,3.24,0.5175,2.0,0.3499,4.54,0.7879,2.02,0.2466,1.1,0.303,2.18,0.3881,5.0,0.0,3.22,0.5067
2271,1.94,0.2399,2.4,0.5714,6.48,0.7624,2.18,0.3881,1.9,0.3642,4.96,1.4136,3.66,0.5573,4.96,1.0872
2276,3.16,0.7384,1.92,0.3959,6.06,0.8668,1.84,0.3703,1.54,0.5035,2.34,0.5194,4.82,0.7197,3.66,0.7174
2280,2.14,0.3505,1.6,0.4949,4.86,0.8809,2.1,0.4165,1.84,0.3703,2.18,0.3881,4.86,0.3505,3.04,0.402
2303,8.0,0.0,2.36,0.5628,1.0,0.0,1.38,0.4903,1.0,0.0,1.0,0.0,8.06,0.2399,7.98,0.1414
2304,7.92,0.274,1.42,0.4986,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.98,0.1414,4.1,0.5803
2310,7.08,0.274,1.36,0.4849,1.84,0.3703,1.0,0.0,1.0,0.0,1.0,0.0,7.98,0.1414,2.9,0.4165
2311,7.82,0.3881,1.24,0.4314,1.42,0.4986,1.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,2.96,0.4499
2312,3.56,0.6115,4.88,1.272,5.34,0.7722,1.8,0.4041,1.26,0.4431,3.88,0.8953,5.64,0.7494,3.72,0.6074
2320,4.38,0.6024,1.26,0.4431,3.26,0.8992,1.24,0.4314,1.1,0.303,1.88,0.3283,5.16,0.4219,2.64,0.4849
2331,7.0,0.2857,2.18,0.3881,1.2,0.4041,1.0,0.0,1.0,0.0,1.42,0.4986,7.92,0.274,3.48,0.5436
2340,8.0,0.0,2.06,0.2399,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.02,0.1414,5.88,0.6893
2341,7.74,0.4431,4.04,0.9681,1.0,0.0,1.0,0.0,1.0,0.0,1.04,0.1979,7.98,0.1414,6.28,0.6074
2344,8.0,0.0,2.02,0.3188,1.0,0.0,1.0,0.0,1.26,0.4431,1.0,0.0,8.06,0.2399,7.0,0.2857
2345,8.0,0.0,2.18,0.3881,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.02,0.1414,6.5,0.5051
2351,6.96,0.3476,1.28,0.4536,1.9,0.3642,1.0,0.0,1.98,0.1414,1.1,0.303,7.88,0.3283,2.52,0.5436
2352,8.0,0.0,7.14,0.4953,1.0,0.0,1.0,0.0,1.0,0.0,1.1,0.303,8.06,0.2399,6.26,0.6642
2360,6.96,0.2828,1.1,0.303,3.48,1.1648,1.0,0.0,1.0,0.0,1.08,0.274,7.28,0.4536,2.66,0.4785
2370,7.88,0.3283,1.72,0.4536,1.04,0.1979,1.0,0.0,1.0,0.0,1.0,0.0,7.94,0.2399,4.2,0.6061
2372,2.0,0.0,6.46,0.8381,3.52,0.8142,4.32,1.3005,2.08,0.4445,3.12,1.0622,4.02,0.4734,4.5,0.7626
2381,3.68,0.7126,2.0,0.3499,3.42,0.7848,2.1,0.303,1.96,0.1979,2.14,0.3505,4.8,0.4518,4.42,0.6417
2383,3.3,0.7354,1.84,0.3703,5.92,1.0467,2.02,0.4281,1.38,0.4903,1.94,0.2399,4.38,0.6024,3.72,0.6713
2385,2.76,0.6247,1.42,0.4986,6.48,0.7624,1.84,0.3703,1.6,0.4949,2.22,0.4185,5.06,0.7398,4.92,1.0069
2389,7.06,0.2399,1.94,0.3136,1.2,0.4041,1.86,0.3505,1.88,0.3283,1.38,0.4903,7.6,0.4949,6.88,0.3854
2391,7.94,0.2399,2.24,0.4314,1.0,0.0,1.0,0.0,1.74,0.4431,1.24,0.4314,7.98,0.1414,4.76,0.5175
2410,2.02,0.1414,1.88,0.3854,3.86,0.7562,2.0,0.0,1.0,0.0,2.02,0.1414,3.36,0.4849,3.74,0.6328
2440,2.88,0.3854,1.08,0.274,4.46,0.5789,3.48,0.6773,1.36,0.4849,2.0,0.0,4.98,0.1414,3.24,0.4764
2480,3.14,0.4522,1.94,0.2399,5.08,0.3959,1.72,0.4536,1.1,0.303,2.1,0.303,4.7,0.4629,2.86,0.3505
2485,3.78,0.5817,2.02,0.1414,4.06,0.6518,2.0,0.0,1.6,0.4949,2.0,0.0,5.1,0.3642,4.36,0.598
2487,4.76,0.6869,1.84,0.3703,3.2,0.6061,2.0,0.0,1.98,0.1414,1.42,0.4986,5.06,0.2399,3.96,0.4499
2490,2.02,0.1414,1.94,0.2399,5.86,0.4953,2.02,0.1414,3.72,0.7296,2.02,0.1414,3.1,0.303,2.86,0.3505
2495,3.62,0.5303,1.2,0.4041,4.38,0.6024,2.74,0.5646,1.72,0.4536,1.96,0.1979,4.92,0.274,3.06,0.3731
2500,6.98,0.2466,1.84,0.3703,1.76,0.4314,1.0,0.0,1.28,0.4536,1.2,0.4041,7.28,0.4536,2.74,0.487
2501,7.98,0.1414,1.96,0.1979,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,5.4,0.6061
2510,7.06,0.2399,1.38,0.4903,1.24,0.4314,1.0,0.0,1.04,0.1979,1.0,0.0,7.82,0.3881,3.42,0.6091
2514,4.02,0.6224,2.44,0.5014,2.4,0.4949,1.84,0.3703,2.4,0.4949,2.02,0.1414,5.0,0.0,3.08,0.3405
2515,5.38,0.7253,1.96,0.1979,2.0,0.0,1.72,0.4536,1.82,0.3881,1.22,0.4185,6.44,0.5014,3.78,0.5817
2516,6.7,0.4629,1.2,0.4041,1.86,0.3505,1.0,0.0,1.36,0.4849,1.04,0.1979,6.96,0.2828,3.42,0.6091
2518,4.96,0.6047,1.84,0.3703,3.36,0.6312,1.38,0.4903,1.84,0.3703,1.9,0.303,5.2,0.4518,2.6,0.4949
2520,2.64,0.4849,1.36,0.4849,6.24,0.5555,1.92,0.274,1.96,0.1979,2.06,0.2399,3.54,0.5035,2.24,0.4314
2530,8.0,0.0,1.84,0.3703,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.04,0.1979,4.5,0.544
2540,5.92,1.2262,1.0,0.0,5.68,1.2526,1.0,0.0,1.0,0.0,1.38,0.4903,7.82,0.3881,2.7,0.5803
2550,7.98,0.1414,1.34,0.4785,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8.18,0.3881,3.38,0.7796
2560,6.12,0.4798,1.96,0.1979,2.22,0.4185,1.82,0.3881,1.36,0.4849,1.74,0.4431,6.44,0.5014,4.02,0.4734
2570,2.0,0.0,1.26,0.4431,4.86,1.0692,5.32,1.1683,2.18,0.3881,2.44,0.5406,4.02,0.4734,3.66,0.5928
2575,2.56,0.5014,1.88,0.3283,3.34,0.8478,2.06,0.3731,1.82,0.3881,1.9,0.303,4.68,0.5127,4.1,0.5803
2580,3.66,0.5194,1.76,0.4314,3.86,0.6704,1.94,0.2399,1.26,0.4431,1.76,0.4314,4.98,0.1414,3.06,0.3731
2590,4.14,0.4953,1.72,0.4536,4.54,0.7879,1.28,0.4536,1.94,0.2399,1.84,0.3703,5.16,0.4219,2.96,0.1979
2600,5.78,0.6158,2.18,0.3881,2.04,0.1979,2.0,0.0,1.94,0.2399,1.38,0.4903,5.74,0.5997,3.62,0.5303
2616,2.14,0.3505,3.94,1.4057,3.5,1.1824,3.78,1.4609,2.24,0.5555,5.4,1.1952,4.36,0.6312,7.62,0.4903
2620,3.98,0.5887,1.96,0.2828,3.62,0.753,1.86,0.3505,1.04,0.1979,2.0,0.0,6.08,0.7239,4.14,0.6392
2630,3.92,0.5657,1.42,0.4986,2.48,0.5436,1.86,0.3505,1.0,0.0,1.24,0.4314,5.6,0.6701,4.38,0.6024
2650,5.62,1.0079,3.18,0.9409,2.66,0.7453,1.88,0.3854,1.56,0.5014,1.88,0.3283,7.0,0.2857,4.36,0.598
2655,7.78,0.4185,2.18,0.3881,1.26,0.4431,1.0,0.0,1.04,0.1979,1.72,0.4536,7.98,0.1414,3.54,0.5035
2660,7.98,0.1414,7.14,0.4953,1.0,0.0,1.0,0.0,1.04,0.1979,1.04,0.1979,7.98,0.1414,5.82,0.8254
2661,1.34,0.4785,6.56,1.8088,5.3,1.6568,2.3,0.9313,5.8,1.0498,3.9,1.488,3.38,0.7796,7.66,0.4785
2681,1.08,0.274,2.88,0.799,1.42,0.4986,5.02,1.1516,1.24,0.4314,6.84,0.3703,3.94,0.5859,7.0,0.2857
2682,1.06,0.2399,1.84,0.4219,1.56,0.5014,4.8,0.9476,1.96,0.1979,6.44,0.5014,3.06,0.3731,5.56,0.8369
2690,1.0,0.0,2.72,0.6074,3.34,0.8478,6.44,0.7602,3.66,0.7174,7.06,0.2399,1.84,0.3703,7.0,0.2857
2691,1.04,0.1979,3.82,1.3045,3.4,0.7825,7.94,0.2399,3.4,0.7825,6.98,0.3188,1.84,0.3703,7.98,0.1414
2692,1.0,0.0,7.78,0.4185,1.84,0.3703,3.68,1.5178,1.94,0.3136,7.98,0.1414,1.22,0.4185,7.98,0.1414
2700,4.16,0.9116,2.98,0.8687,2.6,0.6701,4.18,1.3952,2.08,0.5284,2.26,0.487,4.66,0.7174,6.04,0.7548
2702,4.1,0.5803,1.88,0.3283,1.96,0.2828,1.38,0.4903,2.12,0.4798,1.04,0.1979,5.36,0.6312,3.88,0.6273
2710,3.38,0.6354,1.2,0.4041,5.16,0.9765,1.84,0.3703,2.22,0.6481,1.86,0.3505,4.66,0.5194,2.66,0.5194
2720,1.22,0.4185,2.3,0.9949,3.3,0.9313,2.78,1.2171,6.8,0.4949,2.22,0.4185,2.08,0.5284,3.78,1.4609
2722,1.04,0.1979,1.72,0.4536,7.04,0.1979,4.84,0.7656,2.8,0.5345,5.72,0.8091,2.0,0.0,3.82,0.6908
2730,2.14,0.6064,1.32,0.4712,7.6,0.5714,1.42,0.4986,2.08,0.5284,2.0,0.4518,3.48,1.8097,2.98,0.8919
2749,2.14,0.3505,2.6,0.6701,5.8,0.6389,3.46,0.8134,2.18,0.3881,2.24,0.4314,3.6,0.4949,3.22,0.5067
2750,2.0,0.0,1.2,0.4041,7.1,0.303,2.18,0.3881,6.24,0.6247,2.0,0.0,2.02,0.1414,3.08,0.5284
2751,1.92,0.274,1.94,0.4243,4.0,0.9258,3.06,0.7931,6.26,0.6642,7.04,0.402,1.6,0.4949,3.36,0.802
2752,2.0,0.0,1.3,0.4629,6.76,0.4314,2.18,0.3881,2.48,0.5436,2.0,0.0,2.18,0.3881,3.18,0.6289
2753,2.66,0.5194,1.2,0.4041,3.82,0.9409,1.74,0.4431,2.82,0.8965,1.74,0.4431,4.44,0.6115,3.16,0.6503
2791,7.86,0.3505,4.9,0.953,1.26,0.4431,1.04,0.1979,1.0,0.0,1.42,0.4986,7.92,0.274,6.58,0.4986
2800,1.0,0.0,1.94,0.3136,8.06,0.2399,1.94,0.4243,3.84,1.4896,4.2,1.1952,1.74,0.4431,7.44,0.5406
2810,1.28,0.4536,3.66,1.7683,2.58,1.4859,7.82,0.3881,2.9,1.488,6.44,1.8969,1.36,0.4849,7.98,0.1414
