"image","happiness_Mean","happiness_Std","surprise_Mean","surprise_Std","sadness_Mean","sadness_Std","anger_Mean","anger_Std","disgust_Mean","disgust_Std","fear_Mean","fear_Std","emotional valence_Mean","emotional valence_Std","arousal_Mean","arousal_Std"
"1274","1.0","0.0","1.56","0.7045","1.34","0.5573","1.38","0.6354","6.88","0.5206","4.38","1.6523","1.8","0.7825","3.24","1.2707"
"1275","1.0","0.0","2.34","1.1537","1.58","0.6728","1.46","0.6455","7.2","0.6389","5.5","1.6444","1.56","0.7045","4.42","1.6424"
"1280","1.0","0.0","3.4","1.5518","2.02","0.5529","2.9","1.5419","6.92","0.4445","6.92","0.4445","2.74","1.3674","6.76","0.6247"
"1300","1.0","0.0","2.9","1.5152","1.08","0.274","8.2","0.5714","5.2","1.8844","7.96","0.402","1.22","0.4647","8.08","0.5284"
"1301","1.0","0.0","2.98","1.5318","1.06","0.2399","7.86","0.4953","2.58","1.1796","2.32","1.3316","2.52","1.2816","7.74","0.5646"
"1302","1.0","0.0","2.0","0.6061","1.1","0.303","7.78","0.5067","2.8","1.2936","2.26","1.1572","2.18","1.1192","7.6","0.4949"
"1303","2.1","0.544","6.24","1.2048","1.46","0.5425","5.26","1.8273","3.64","1.5354","5.02","1.5971","5.4","1.3997","7.18","0.4819"
"1310","1.0","0.0","1.86","0.7827","1.66","0.6581","5.4","1.7728","7.52","0.6465","3.62","1.7366","2.58","1.2469","7.36","0.6627"
"1313","2.02","0.5529","5.64","1.5487","2.48","0.9528","3.36","1.7233","3.5","1.5811","4.74","1.7821","5.1","1.2817","6.56","0.7602"
"1321","1.0","0.0","3.42","1.7034","1.04","0.1979","8.06","0.5859","3.3","1.5682","7.74","0.6328","2.24","1.1704","8.14","0.6064"
"1340","7.86","0.3505","2.4","0.8571","1.2","0.4041","1.04","0.1979","1.46","0.6131","1.04","0.1979","7.3","0.5051","6.48","0.7624"
"1390","3.1","0.953","1.86","0.7827","1.42","0.5746","1.1","0.303","2.46","0.9304","1.72","0.6402","5.92","0.8999","5.18","1.3354"
"1440","7.92","0.3405","2.36","1.1386","1.84","0.5841","1.0","0.0","1.26","0.4431","1.22","0.4185","8.16","0.4219","4.6","1.5779"
"1450","4.18","1.5739","1.62","0.753","2.1","0.544","1.04","0.1979","1.46","0.6455","1.72","0.701","6.44","0.7329","4.66","1.2554"
"1460","4.54","1.7049","2.52","0.9528","2.08","0.5284","1.04","0.1979","1.22","0.4185","2.1","0.544","7.82","0.3881","5.14","1.3095"
"1463","8.16","0.4219","2.58","1.1265","1.2","0.4041","1.04","0.1979","1.2","0.4041","1.04","0.1979","8.58","0.5379","7.02","0.6224"
"1500","3.02","0.8919","1.52","0.6141","4.12","1.2061","1.26","0.4431","1.92","0.6337","2.1","0.544","6.06","0.5859","4.64","1.1205"
"1510","6.1","0.8391","2.3","0.7626","1.96","0.4932","1.9","0.5803","1.72","0.701","1.54","0.5789","6.58","0.5379","5.96","0.8562"
"1540","3.24","1.135","2.48","1.0736","2.1","0.544","1.06","0.2399","1.08","0.274","1.48","0.5799","6.98","0.3188","5.5","1.1294"
"1560","1.2","0.4041","4.4","1.6782","1.28","0.4536","2.92","1.5232","1.28","0.536","4.64","1.7233","6.96","0.3476","7.44","0.5406"
"1590","3.1","0.953","1.64","0.7217","2.58","0.7584","1.36","0.5628","2.04","0.6688","1.66","0.6884","6.12","0.6893","4.32","1.0388"
"1600","4.7","1.3887","1.2","0.4041","2.0","0.5345","1.08","0.274","1.2","0.4041","1.2","0.4041","6.58","0.4986","4.5","1.0738"
"1601","7.66","0.4785","1.54","0.6455","1.18","0.3881","1.0","0.0","1.2","0.4041","1.04","0.1979","7.48","0.5047","5.02","0.9792"
"1602","7.48","0.5047","1.8","0.6999","1.18","0.3881","1.0","0.0","1.0","0.0","1.0","0.0","7.74","0.4431","6.76","0.5555"
"1603","7.74","0.4431","1.2","0.4041","1.22","0.4185","1.0","0.0","1.0","0.0","1.0","0.0","7.88","0.4352","6.44","0.7602"
"1604","7.82","0.3881","1.18","0.3881","1.46","0.5425","1.0","0.0","1.0","0.0","1.0","0.0","7.86","0.3505","6.18","0.7197"
"1610","7.66","0.4785","2.6","1.1249","1.62","0.5303","1.0","0.0","1.2","0.4041","1.24","0.4314","7.74","0.4431","4.72","1.2296"
"1616","1.44","0.5771","6.9","0.789","1.72","0.6402","6.16","1.4758","6.14","1.4709","6.04","1.4563","5.9","1.4321","7.66","0.5573"
"1620","3.94","1.2843","1.1","0.303","1.88","0.5584","1.0","0.0","1.22","0.4185","1.2","0.4041","6.62","0.5675","4.02","1.0398"
"1640","1.26","0.4431","2.42","0.9495","2.32","0.5511","1.7","0.7071","1.32","0.5511","3.46","1.2811","5.46","0.9304","6.06","0.7669"
"1650","1.94","0.55","2.64","1.1205","1.86","0.5349","1.44","0.5771","1.52","0.6773","4.16","1.4758","6.28","0.6402","6.08","0.7239"
"1660","1.08","0.274","1.36","0.598","3.6","1.1429","4.06","1.4201","2.64","0.8514","3.02","1.0398","4.38","0.9875","4.14","1.0882"
"1670","4.44","1.5005","1.72","0.7296","1.84","0.5841","1.1","0.303","1.92","0.6337","1.24","0.4314","6.2","0.6701","4.44","1.0721"
"1710","8.0","0.3499","1.82","0.7197","1.38","0.4903","1.0","0.0","1.06","0.2399","1.08","0.274","8.44","0.5406","6.56","0.7602"
"1720","2.44","0.5406","1.36","0.5628","2.34","0.5194","2.02","0.5529","1.52","0.6141","2.04","0.533","6.22","0.6481","4.36","1.0254"
"1721","5.22","1.5945","2.0","0.9476","1.98","0.5147","1.44","0.5771","1.2","0.4041","1.94","0.55","7.34","0.4785","5.64","1.2415"
"1722","3.1","0.953","1.94","0.8184","2.68","0.8192","1.24","0.4314","1.66","0.6884","2.02","0.5529","6.78","0.5817","3.84","1.1493"
"1740","2.4","0.5714","3.14","1.143","2.52","0.6773","1.08","0.274","1.5","0.6468","2.42","0.7025","5.92","0.7783","4.36","1.0254"
"1750","7.82","0.3881","1.2","0.4041","1.42","0.4986","1.0","0.0","1.26","0.4431","1.0","0.0","7.82","0.3881","4.56","1.1634"
"1810","2.1","0.544","1.94","0.8184","2.04","0.533","2.36","1.1386","2.76","1.0984","2.22","0.6481","5.72","0.8816","4.72","1.1613"
"1811","1.08","0.274","5.34","1.6612","1.08","0.274","7.14","0.4953","2.6","1.1952","3.9","1.6568","4.38","1.4831","7.7","0.544"
"1812","6.48","0.7068","1.42","0.5746","2.12","0.4798","1.08","0.274","1.2","0.4041","1.46","0.5425","7.48","0.5047","4.72","1.1613"
"1850","3.38","0.8545","1.6","0.6999","3.3","1.0152","1.1","0.303","1.38","0.6354","1.44","0.5771","6.36","0.6312","4.52","1.0925"
"1900","7.14","0.4522","2.02","0.9581","1.42","0.5379","1.0","0.0","2.04","0.57","1.48","0.5799","7.22","0.4647","5.92","1.0467"
"1910","3.24","1.0012","2.16","0.8418","1.64","0.6312","1.2","0.4041","1.98","0.714","2.28","0.757","6.34","0.6581","6.02","0.8449"
"1920","7.82","0.3881","2.98","1.4637","1.2","0.4041","1.0","0.0","1.08","0.274","1.04","0.1979","7.84","0.4219","6.5","0.7626"
"1930","1.0","0.0","5.98","1.7899","1.08","0.274","4.5","2.261","6.16","1.4758","8.18","0.5602","1.14","0.4046","8.12","0.6273"
"1931","1.0","0.0","4.28","1.6787","1.28","0.4536","2.84","1.5566","4.16","1.6826","7.7","0.544","2.8","1.178","7.06","0.4243"
"1942","5.8","1.3851","1.5","0.6776","1.42","0.5379","1.0","0.0","1.24","0.4314","1.1","0.303","6.76","0.5555","4.24","1.1704"
"1945","1.92","0.6337","4.06","1.6587","1.72","0.6402","1.7","1.0351","5.66","1.4086","2.34","0.9607","4.58","1.1968","5.34","1.3793"
"1999","8.08","0.3405","2.76","1.0984","1.1","0.303","1.04","0.1979","1.04","0.1979","1.0","0.0","8.18","0.5602","6.9","0.6145"
"2000","7.92","0.274","1.72","0.701","1.08","0.274","1.0","0.0","1.0","0.0","1.0","0.0","7.82","0.3881","6.52","0.7351"
"2010","7.28","0.4536","1.28","0.4536","1.28","0.4536","1.04","0.1979","1.06","0.2399","1.0","0.0","7.0","0.2857","5.62","0.8303"
"2020","7.86","0.3505","1.2","0.4041","1.08","0.274","1.04","0.1979","1.0","0.0","1.0","0.0","7.66","0.4785","6.22","0.7365"
"2030","8.08","0.3405","1.5","0.6468","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.06","0.4243","6.96","0.3476"
"2040","7.98","0.2466","1.78","0.7365","1.04","0.1979","1.0","0.0","1.04","0.1979","1.0","0.0","7.98","0.3774","6.56","0.7602"
"2050","7.96","0.2828","1.6","0.6999","1.2","0.4041","1.0","0.0","1.0","0.0","1.0","0.0","7.98","0.3774","6.08","1.0069"
"2053","1.28","0.4536","2.24","0.9161","6.56","0.7602","1.08","0.274","4.64","1.6507","4.3","1.594","3.38","0.9875","4.96","1.293"
"2057","7.0","0.4041","2.24","0.6869","1.98","0.5147","1.0","0.0","1.06","0.2399","1.04","0.1979","7.94","0.4243","3.96","1.049"
"2058","7.92","0.274","3.5","1.4743","1.36","0.4849","1.0","0.0","1.04","0.1979","1.04","0.1979","8.1","0.4629","5.14","1.3554"
"2070","7.94","0.3136","6.2","1.1952","1.2","0.4041","1.06","0.2399","1.2","0.4041","1.1","0.303","8.06","0.4699","6.74","0.6328"
"2080","6.74","0.5646","4.46","1.5281","2.0","0.4949","1.2","0.4041","1.52","0.6141","1.54","0.5789","7.3","0.5051","5.74","0.9858"
"2091","7.98","0.1414","2.2","0.6701","1.04","0.1979","1.0","0.0","1.08","0.274","1.0","0.0","7.98","0.3774","6.44","0.7329"
"2092","5.78","1.5158","4.84","1.6826","1.48","0.5799","1.1","0.303","1.92","0.6337","1.42","0.5746","6.36","0.9424","6.78","0.5817"
"2100","1.04","0.1979","3.3","1.3887","2.14","0.4953","7.22","0.4647","6.32","1.1856","4.4","1.6782","2.84","1.2182","6.96","0.3476"
"2110","1.1","0.303","2.5","0.8144","4.52","1.313","6.46","0.7343","4.18","1.5739","4.98","1.4776","3.98","1.2204","6.18","0.7743"
"2120","1.0","0.0","6.26","1.3524","2.04","0.533","7.62","0.4903","7.3","0.5803","7.3","0.5051","1.38","0.9666","7.74","0.5646"
"2130","1.0","0.0","4.88","2.0468","1.18","0.3881","8.2","0.5714","3.48","1.729","7.66","0.9817","1.58","1.2137","8.28","0.6402"
"2141","1.0","0.0","2.48","1.2329","7.62","0.4903","1.94","1.1502","7.08","0.7516","5.94","1.4344","1.96","1.049","5.04","1.5113"
"2150","7.92","0.3405","1.38","0.6354","1.26","0.4431","1.0","0.0","1.1","0.303","1.0","0.0","8.1","0.5051","4.18","1.5477"
"2160","5.94","1.2022","1.2","0.4041","2.0","0.4949","1.04","0.1979","1.04","0.1979","1.0","0.0","7.08","0.3959","3.62","1.0079"
"2165","7.86","0.3505","2.08","0.6652","1.2","0.4041","1.0","0.0","1.04","0.1979","1.0","0.0","7.98","0.3774","6.44","0.8122"
"2170","6.5","0.7626","1.0","0.0","2.22","0.4185","1.0","0.0","1.04","0.1979","1.0","0.0","7.62","0.4903","3.3","1.0152"
"2190","1.58","0.5379","1.52","0.6141","4.66","1.239","2.38","0.5675","2.22","0.6481","2.32","0.5511","4.66","0.7453","3.94","0.8668"
"2200","1.64","0.5628","2.08","0.6652","5.38","1.0859","2.14","0.4953","2.78","0.8401","2.78","0.8401","3.98","0.8919","3.74","0.9435"
"2205","1.22","0.4185","1.44","0.6115","6.96","0.3476","1.72","0.7296","3.58","1.3864","2.6","0.8571","3.48","0.9089","3.62","1.0669"
"2206","1.1","0.303","1.6","0.6999","2.08","0.5284","1.92","0.6337","2.1","0.7071","2.64","0.7217","4.1","0.9742","3.84","0.9337"
"2208","7.82","0.3881","6.32","1.1856","1.08","0.274","1.6","0.6999","1.72","0.701","1.46","0.6455","7.7","0.544","7.6","0.4949"
"2209","7.18","0.4375","2.04","0.57","2.32","0.5127","1.06","0.2399","1.18","0.3881","1.1","0.303","6.98","0.3188","4.96","1.2115"
"2210","2.2","0.4518","1.7","0.7071","3.96","1.049","2.1","0.544","2.4","0.8571","2.16","0.5095","5.14","0.6704","4.22","0.9322"
"2214","4.72","1.1256","1.66","0.6884","2.44","0.5406","1.62","0.6024","1.98","0.5887","1.26","0.4431","6.1","0.6145","4.82","0.9409"
"2215","3.36","0.8981","1.8","0.6999","2.86","0.8332","2.02","0.5529","2.38","0.8781","2.02","0.5529","5.64","0.802","4.38","0.9875"
"2216","7.92","0.274","4.82","1.7807","1.04","0.1979","1.08","0.274","1.08","0.274","1.2","0.4041","7.74","0.4431","7.18","0.4375"
"2220","1.2","0.4041","3.08","1.4824","6.96","0.3476","3.58","1.5919","4.4","1.6782","4.56","1.5928","4.26","1.4115","5.38","1.3686"
"2221","1.58","0.5379","1.42","0.5746","2.88","0.8241","2.28","0.6713","1.8","0.6999","2.22","0.6481","4.48","0.9528","3.9","0.9313"
"2230","1.88","0.5206","4.12","1.599","5.18","1.3506","3.56","1.248","3.16","1.1493","3.04","0.9681","5.02","0.9792","5.44","1.1278"
"2240","2.8","0.6701","3.04","0.9467","3.48","0.9089","1.92","0.5657","2.46","0.6764","2.36","0.598","5.0","0.9476","3.84","0.9116"
"2250","2.14","0.4522","2.16","0.6809","5.98","0.9581","2.38","0.5675","2.68","0.8192","2.82","0.8003","4.44","1.0134","3.82","0.919"
"2260","5.02","1.2856","3.28","1.1959","4.54","1.2651","1.22","0.4185","2.02","0.5529","2.38","0.5675","6.42","0.6728","5.06","1.0184"
"2270","3.04","0.7814","2.48","0.8389","3.44","0.8843","1.64","0.6312","2.04","0.57","2.48","0.5436","5.46","0.8134","3.94","0.8668"
"2271","1.08","0.274","4.46","1.5546","6.7","0.6468","4.36","1.6383","4.96","1.5774","6.78","0.5817","4.32","1.3619","6.2","0.9897"
"2276","2.92","0.8769","3.44","1.3874","5.96","1.0872","1.8","0.6999","2.66","1.2554","2.9","1.0926","5.88","0.8953","5.48","1.1292"
"2280","1.52","0.5436","1.78","0.7365","4.58","1.2469","2.02","0.5529","2.34","0.7722","2.6","0.7284","4.6","0.8081","3.78","0.91"
"2303","7.44","0.5406","3.96","1.6777","1.04","0.1979","3.36","1.6132","1.0","0.0","1.42","0.5746","8.1","0.5051","7.94","0.4243"
"2304","7.74","0.4431","2.1","0.544","1.48","0.5047","1.04","0.1979","1.04","0.1979","1.04","0.1979","7.6","0.4949","5.88","0.8953"
"2310","7.0","0.2857","1.64","0.6312","2.0","0.4949","1.04","0.1979","1.04","0.1979","1.04","0.1979","7.34","0.4785","4.78","1.148"
"2311","7.6","0.4949","1.28","0.4536","1.98","0.4734","1.04","0.1979","1.0","0.0","1.04","0.1979","7.82","0.3881","4.72","1.1613"
"2312","3.46","0.8621","2.44","0.8609","4.22","1.148","1.2","0.4041","1.2","0.4041","2.06","0.55","6.36","0.6312","4.42","0.9916"
"2320","4.42","1.2137","1.06","0.2399","2.64","0.7217","1.04","0.1979","1.06","0.2399","1.04","0.1979","6.12","0.6893","3.48","0.9089"
"2331","7.34","0.4785","1.92","0.6337","1.52","0.5436","1.04","0.1979","1.26","0.4431","1.0","0.0","7.04","0.3476","4.48","1.0925"
"2340","8.04","0.2828","2.0","0.6999","1.08","0.274","1.0","0.0","1.04","0.1979","1.0","0.0","7.98","0.3774","7.06","0.4243"
"2341","7.92","0.274","2.98","0.8919","1.2","0.4041","1.04","0.1979","1.08","0.274","1.08","0.274","7.98","0.3774","6.52","0.7351"
"2344","8.0","0.202","2.32","0.7677","1.0","0.0","1.06","0.2399","1.2","0.4041","1.0","0.0","8.06","0.4243","7.3","0.5051"
"2345","8.16","0.4219","2.24","0.9596","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","8.58","0.5379","7.64","0.5253"
"2351","4.76","1.5194","1.38","0.6354","2.4","0.7284","1.1","0.303","2.02","0.6848","1.2","0.4041","7.18","0.4819","5.1","1.4033"
"2352","7.86","0.3505","6.84","0.5841","1.2","0.4041","1.1","0.303","1.28","0.4536","1.84","0.5841","7.66","0.4785","7.0","0.3499"
"2360","6.8","0.4949","1.22","0.4185","3.6","1.1429","1.08","0.274","1.1","0.303","1.04","0.1979","7.0","0.2857","4.3","1.2817"
"2370","7.88","0.3283","1.62","0.6354","1.04","0.1979","1.04","0.1979","1.0","0.0","1.0","0.0","7.66","0.4785","6.46","0.7343"
"2372","2.08","0.5284","5.32","1.4205","2.8","0.8571","4.4","1.5119","3.1","1.1824","3.44","1.198","5.18","1.3045","5.86","0.9037"
"2381","2.26","0.5272","3.52","1.3738","3.08","1.0069","2.72","1.0309","2.1","0.8144","2.68","0.7939","5.56","0.9071","6.44","0.7329"
"2383","1.88","0.5206","2.16","0.7384","4.98","1.2534","2.04","0.6688","2.18","0.8254","2.48","0.8389","5.02","0.9792","4.86","0.926"
"2385","2.08","0.5284","2.4","0.8571","5.92","0.8999","2.04","0.57","2.34","0.8478","3.08","1.1753","5.96","0.8562","5.94","0.9127"
"2389","7.12","0.4352","2.06","0.6824","1.22","0.4185","1.54","0.6455","1.34","0.5573","1.1","0.303","7.24","0.4764","7.3","0.5051"
"2391","7.92","0.274","1.6","0.6999","1.04","0.1979","1.0","0.0","1.2","0.4041","1.0","0.0","7.82","0.3881","6.76","0.5555"
"2410","2.48","0.5436","1.2","0.4041","1.72","0.6402","1.1","0.303","1.0","0.0","1.04","0.1979","4.7","0.8144","3.82","0.919"
"2440","2.24","0.4314","1.4","0.6389","3.78","0.91","2.48","0.5436","1.8","0.6999","1.96","0.6047","4.74","0.8033","3.92","0.8999"
"2480","2.4","0.4949","1.64","0.6627","5.54","0.9082","1.1","0.303","1.52","0.6141","1.42","0.5379","5.08","0.9655","3.98","0.8919"
"2485","2.74","0.6642","1.46","0.6455","4.2","1.1606","1.36","0.5628","1.4","0.6389","1.08","0.274","5.38","0.8781","4.62","1.0476"
"2487","5.54","0.8855","1.4","0.6389","2.52","0.5436","1.26","0.4431","1.2","0.4041","1.04","0.1979","6.08","0.5657","4.86","0.926"
"2490","1.28","0.4536","1.52","0.6773","6.44","0.7602","1.94","0.6518","3.82","1.4384","1.76","0.6869","3.78","0.9538","3.78","0.9538"
"2495","2.18","0.3881","1.2","0.4041","3.8","0.9035","2.16","0.5841","1.8","0.6999","1.28","0.4536","4.7","0.8144","3.84","0.9116"
"2500","6.74","0.5646","1.42","0.5746","2.14","0.4522","1.08","0.274","1.52","0.6773","1.04","0.1979","6.96","0.3476","4.02","1.0784"
"2501","8.04","0.2828","1.52","0.6773","1.04","0.1979","1.0","0.0","1.0","0.0","1.0","0.0","7.98","0.3774","6.96","0.3476"
"2510","7.0","0.2857","1.48","0.5799","1.86","0.4046","1.04","0.1979","1.1","0.303","1.04","0.1979","7.0","0.2857","5.12","1.0812"
"2514","4.86","1.3403","2.2","0.6701","2.14","0.4522","1.62","0.6354","2.16","0.6809","1.72","0.6402","6.08","0.7239","5.02","0.9792"
"2515","5.88","0.8953","2.02","0.6848","2.44","0.5406","1.46","0.6455","2.48","1.0736","1.2","0.4041","6.12","0.6273","5.02","0.9792"
"2516","6.62","0.5675","1.42","0.5746","2.0","0.4949","1.1","0.303","1.22","0.4185","1.04","0.1979","6.8","0.4949","5.02","0.9792"
"2518","3.96","1.049","1.1","0.303","3.46","0.8621","1.06","0.2399","1.46","0.6455","1.04","0.1979","5.82","0.7197","3.56","0.951"
"2520","1.92","0.5657","1.1","0.303","5.88","0.9179","1.26","0.4431","1.98","0.6224","1.9","0.6145","4.22","0.9322","3.48","0.9089"
"2530","8.04","0.2828","1.22","0.4185","1.04","0.1979","1.0","0.0","1.0","0.0","1.0","0.0","7.98","0.3774","6.46","0.7343"
"2540","3.36","1.0835","1.24","0.4314","6.26","0.9858","1.08","0.274","1.46","0.6455","1.44","0.5771","6.44","0.7602","3.56","1.248"
"2550","7.92","0.274","1.74","0.6642","1.74","0.487","1.04","0.1979","1.08","0.274","1.04","0.1979","7.88","0.3283","5.24","1.3334"
"2560","6.28","0.6074","2.38","0.7796","2.74","0.7775","1.54","0.5789","2.0","0.6061","1.2","0.4041","6.28","0.6074","5.0","0.9476"
"2570","1.18","0.3881","1.22","0.4185","4.66","1.2554","2.28","0.6713","2.08","0.6337","2.0","0.6061","4.44","1.0721","3.9","0.9313"
"2575","2.04","0.533","1.4","0.6389","2.54","0.6455","1.78","0.7365","1.72","0.7296","1.6","0.6999","5.44","1.1278","5.14","1.3095"
"2580","2.4","0.4949","1.52","0.6141","3.7","0.8864","1.42","0.5746","1.2","0.4041","1.12","0.3283","5.2","0.8806","3.84","0.9116"
"2590","4.64","1.2739","1.34","0.5573","4.3","1.2495","1.18","0.3881","1.92","0.6337","1.06","0.2399","6.48","0.7068","3.78","0.91"
"2600","4.96","1.2115","2.42","0.7584","1.98","0.5147","1.52","0.6141","1.52","0.6773","1.04","0.1979","6.12","0.6273","5.02","0.9792"
"2616","1.28","0.4536","5.72","1.6908","4.74","1.7239","6.5","1.0546","5.6","1.7957","6.04","1.4563","6.5","0.9091","7.82","0.5226"
"2620","2.24","0.4314","1.56","0.7045","2.92","0.8769","1.1","0.303","1.18","0.3881","1.64","0.6312","6.26","0.6642","5.7","1.1294"
"2630","3.42","0.8352","2.18","0.5956","2.42","0.5379","1.68","0.6207","1.68","0.6833","1.58","0.6091","5.96","0.6688","4.9","0.9949"
"2650","3.08","0.9223","2.88","1.2061","2.8","0.8571","1.82","0.7197","2.26","0.8762","1.96","0.6047","5.96","0.8562","5.18","1.3045"
"2655","7.82","0.3881","1.86","0.7827","1.36","0.4849","1.0","0.0","1.2","0.4041","1.1","0.303","7.6","0.4949","5.46","0.8855"
"2660","7.88","0.3283","4.56","1.5407","1.1","0.303","1.0","0.0","1.2","0.4041","1.1","0.303","7.34","0.4785","5.98","0.8687"
"2661","1.04","0.1979","3.06","1.5832","1.64","0.6312","1.84","1.1493","5.72","1.5784","2.94","1.5572","2.78","1.1657","7.04","1.0294"
"2681","1.04","0.1979","2.4","0.8571","1.28","0.4536","5.02","1.5971","1.2","0.4041","5.5","1.4178","5.86","0.9037","7.18","0.4819"
"2682","1.0","0.0","1.6","0.6999","1.48","0.5799","5.66","1.4086","1.52","0.6773","5.04","1.4422","4.68","1.0962","6.42","0.7584"
"2690","1.0","0.0","2.36","0.8751","4.54","1.5935","5.94","1.4344","3.94","1.634","7.3","0.5051","3.58","1.6793","7.3","0.5803"
"2691","1.0","0.0","5.8","1.3997","1.94","0.55","7.82","0.4819","3.08","1.2095","6.36","0.9424","3.44","1.3577","7.9","0.4629"
"2692","1.0","0.0","2.9","1.4178","1.48","0.5799","6.5","1.5419","6.48","1.5939","8.18","0.5602","1.2","0.4041","7.94","0.7669"
"2700","2.24","0.5175","4.7","1.5551","3.08","1.0069","5.64","1.2415","2.76","1.0984","3.48","1.2816","5.12","1.2558","6.52","0.7351"
"2702","2.54","0.6455","1.82","0.7197","1.84","0.5841","1.46","0.6455","2.18","1.0437","1.0","0.0","6.02","0.8449","5.98","0.8687"
"2710","1.0","0.0","1.38","0.6354","6.56","0.7602","1.24","0.4314","5.0","1.5518","2.18","0.8254","2.84","0.8889","2.8","1.178"
"2720","1.04","0.1979","2.24","1.2867","2.52","0.9528","3.58","1.9388","7.94","0.7931","2.8","1.3093","2.08","1.066","5.68","1.4348"
"2722","1.0","0.0","1.08","0.274","6.8","0.5345","3.06","0.9982","1.98","0.5887","4.84","1.3903","2.58","0.9916","4.62","1.0476"
"2730","1.76","0.6869","1.58","0.7309","6.42","1.0897","1.08","0.274","3.24","1.6606","1.72","0.7296","4.2","1.5253","4.66","1.4514"
"2749","2.02","0.5147","2.38","0.7796","5.14","1.0304","2.68","0.7939","2.48","0.7887","2.02","0.5529","4.74","0.8033","4.6","0.8081"
"2750","1.0","0.0","1.3","0.544","5.28","1.4291","1.36","0.5628","4.38","1.6769","1.5","0.6468","2.86","0.8332","4.4","1.2936"
"2751","1.2","0.4041","1.44","0.5771","2.08","0.5284","1.8","0.6999","5.0","1.8516","1.66","0.6884","2.76","0.8935","4.72","1.0698"
