"image","happiness_Mean","happiness_Std","surprise_Mean","surprise_Std","sadness_Mean","sadness_Std","anger_Mean","anger_Std","disgust_Mean","disgust_Std","fear_Mean","fear_Std","emotional valence_Mean","emotional valence_Std","arousal_Mean","arousal_Std"
"People_002_v","1.0","0.0","6.04","0.2","7.0","0.0","5.0","0.0","6.96","0.2","6.84","0.37","1.0","0.0","7.0","0.0"
"Faces_273_h","1.8","0.4","4.0","0.0","2.0","0.0","2.0","0.0","2.02","0.14","4.06","0.24","2.0","0.0","4.02","0.14"
"People_204_v","1.0","0.0","3.58","0.5","4.62","0.49","2.06","0.24","7.0","0.0","3.18","0.44","1.1","0.3","4.44","0.54"
"Animals_061_h","2.96","0.2","2.0","0.0","1.0","0.0","2.06","0.24","2.0","0.0","2.0","0.0","2.96","0.2","5.02","0.14"
"People_198_h","1.0","0.0","4.54","0.5","6.62","0.49","2.94","0.24","7.0","0.0","5.82","0.39","1.0","0.0","6.0","0.0"
"Animals_144_h","1.96","0.2","4.14","0.35","1.0","0.0","1.0","0.0","2.0","0.0","5.6","0.49","2.0","0.0","4.6","0.49"
"Objects_126_h","1.0","0.0","2.0","0.0","3.0","0.0","1.82","0.39","6.0","0.0","2.0","0.0","2.0","0.0","2.66","0.48"
"Animals_022_h","1.0","0.0","4.0","0.0","1.0","0.0","1.0","0.0","4.66","0.48","6.0","0.0","2.0","0.0","5.62","0.49"
"Objects_285_h","1.0","0.0","6.0","0.0","6.48","0.5","4.08","0.34","3.1","0.3","5.98","0.14","1.0","0.0","6.0","0.0"
"People_140_h","1.0","0.0","3.8","0.4","7.0","0.0","2.96","0.2","6.0","0.0","6.0","0.0","1.0","0.0","6.0","0.0"
"Animals_055_h","1.04","0.2","4.2","0.4","1.0","0.0","1.0","0.0","2.0","0.0","6.0","0.0","2.0","0.0","5.42","0.5"
"People_217_h","1.0","0.0","4.12","0.33","3.98","0.14","2.0","0.0","7.0","0.0","6.0","0.0","1.04","0.2","6.0","0.0"
"Animals_037_h","1.0","0.0","4.16","0.37","1.12","0.33","2.0","0.0","7.0","0.0","5.92","0.27","1.0","0.0","5.4","0.64"
"People_225_h","1.0","0.0","6.0","0.0","7.0","0.0","5.0","0.0","7.0","0.0","6.22","0.42","1.0","0.0","6.9","0.3"
"People_201_v","1.0","0.0","6.0","0.0","7.0","0.0","5.0","0.0","6.82","0.39","7.0","0.0","1.0","0.0","7.0","0.0"
"People_084_h","1.0","0.0","2.12","0.33","2.56","0.5","3.0","0.0","2.0","0.0","6.0","0.0","2.0","0.0","6.0","0.0"
"Objects_148_h","1.0","0.0","5.42","0.5","3.24","0.43","3.76","0.62","3.8","0.49","5.94","0.24","2.0","0.0","5.86","0.35"
"Faces_368_h","2.0","0.0","5.0","0.0","5.0","0.0","1.76","0.43","4.02","0.14","3.06","0.24","2.0","0.0","4.0","0.0"
"Animals_111_h","1.0","0.0","4.0","0.0","1.0","0.0","1.0","0.0","5.22","0.42","5.16","0.37","2.0","0.0","4.28","0.45"
"People_228_h","1.0","0.0","4.72","0.45","4.04","0.2","2.0","0.0","7.0","0.0","6.0","0.0","1.0","0.0","7.0","0.0"
"People_139_h","1.2","0.4","5.92","0.27","4.46","0.5","1.76","0.43","1.84","0.37","7.0","0.0","2.0","0.0","7.0","0.0"
"People_039_v","1.0","0.0","2.0","0.0","7.0","0.0","3.32","0.47","4.18","0.39","4.64","0.56","1.0","0.0","3.88","0.8"
"People_240_h","1.0","0.0","5.46","0.54","7.0","0.0","4.14","0.53","7.0","0.0","6.0","0.0","1.0","0.0","6.56","0.5"
"Faces_174_h","1.0","0.0","3.78","0.42","6.0","0.0","5.0","0.0","6.0","0.0","5.0","0.0","1.0","0.0","5.7","0.46"
"People_036_h","2.0","0.0","3.64","0.48","5.06","0.24","1.0","0.0","1.02","0.14","4.06","0.24","2.06","0.24","3.82","0.39"
"Landscapes_005_h","1.0","0.0","6.0","0.0","6.0","0.0","4.1","0.3","4.04","0.2","6.0","0.0","1.0","0.0","6.1","0.3"
"People_075_v","1.0","0.0","4.68","0.47","6.0","0.0","7.0","0.0","7.0","0.0","6.26","0.44","1.0","0.0","5.96","0.2"
"Faces_034_h","1.0","0.0","3.46","0.5","7.0","0.0","4.68","0.47","5.4","0.49","6.0","0.0","1.0","0.0","6.0","0.0"
"People_239_h","1.0","0.0","3.0","0.0","4.7","0.46","2.14","0.35","7.0","0.0","3.9","0.3","1.0","0.0","4.88","0.33"
"Faces_271_h","1.0","0.0","3.9","0.3","2.6","0.49","3.56","0.5","2.04","0.2","6.0","0.0","2.0","0.0","6.02","0.14"
"People_074_v","1.0","0.0","3.02","0.14","2.0","0.0","2.94","0.24","2.0","0.0","6.0","0.0","2.0","0.0","6.0","0.0"
"People_147_h","1.0","0.0","2.0","0.0","6.3","0.46","2.06","0.24","5.1","0.3","4.0","0.0","1.7","0.46","3.94","0.24"
"Faces_283_h","1.0","0.0","4.82","0.39","7.0","0.0","6.0","0.0","4.0","0.0","6.9","0.3","1.0","0.0","6.9","0.3"
"Faces_021_h","1.0","0.0","3.18","0.39","6.42","0.5","3.34","0.48","2.44","0.5","5.48","0.5","1.52","0.5","6.06","0.24"
"Objects_145_h","1.0","0.0","2.0","0.0","7.0","0.0","1.02","0.14","2.1","0.3","2.92","0.49","1.0","0.0","2.0","0.0"
"Faces_270_h","2.84","0.37","3.32","0.47","1.0","0.0","2.0","0.0","2.0","0.0","4.02","0.14","2.0","0.0","4.36","0.48"
"Animals_087_h","2.0","0.0","4.02","0.14","1.0","0.0","1.0","0.0","4.0","0.0","4.86","0.35","2.0","0.0","4.74","0.44"
"Animals_002_v","1.0","0.0","4.18","0.39","1.0","0.0","6.0","0.0","2.02","0.14","6.98","0.14","2.0","0.0","7.0","0.0"
"Faces_011_h","2.0","0.0","1.04","0.2","6.82","0.39","1.0","0.0","1.02","0.14","2.74","0.44","2.0","0.0","2.0","0.0"
"Faces_041_h","1.0","0.0","2.0","0.0","6.68","0.47","3.0","0.0","3.48","0.5","4.4","0.49","1.96","0.2","4.6","0.7"
"Faces_363_v","1.0","0.0","2.0","0.0","7.0","0.0","3.0","0.0","3.5","0.51","5.44","0.5","1.0","0.0","5.56","0.5"
"Animals_008_v","1.0","0.0","5.28","0.45","6.0","0.0","6.0","0.0","6.92","0.27","5.92","0.27","1.0","0.0","6.92","0.27"
"Animals_077_h","1.0","0.0","3.56","0.5","7.0","0.0","6.04","0.2","7.0","0.0","6.0","0.0","1.0","0.0","6.0","0.0"
"Faces_028_h","1.0","0.0","2.0","0.0","7.0","0.0","4.94","0.24","3.62","0.49","5.98","0.14","1.0","0.0","5.56","0.5"
"Faces_302_h","1.0","0.0","2.0","0.0","6.92","0.27","3.0","0.0","5.92","0.27","3.28","0.45","1.08","0.27","3.44","0.5"
"People_223_h","1.0","0.0","4.2","0.4","3.8","0.4","2.0","0.0","7.0","0.0","5.92","0.27","2.0","0.0","6.0","0.0"
"Faces_294_h","1.0","0.0","2.5","0.51","6.04","0.2","3.78","0.42","3.76","0.43","4.58","0.5","2.0","0.0","4.66","0.48"
"Objects_154_h","1.0","0.0","4.06","0.24","4.0","0.0","2.02","0.14","7.0","0.0","4.14","0.35","1.42","0.5","4.92","0.27"
"Animals_003_h","1.0","0.0","4.0","0.0","1.0","0.0","1.0","0.0","4.14","0.35","6.0","0.0","2.0","0.0","5.08","0.27"
"Faces_152_h","1.0","0.0","1.06","0.24","7.0","0.0","3.0","0.0","2.9","0.3","4.54","0.5","1.0","0.0","4.14","0.67"
"Faces_031_v","1.0","0.0","2.0","0.0","7.0","0.0","3.0","0.0","2.28","0.45","4.22","0.42","1.0","0.0","4.86","0.5"
"People_122_h","1.0","0.0","1.0","0.0","6.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0"
"People_128_h","2.0","0.0","2.4","0.49","6.8","0.4","1.86","0.35","2.1","0.3","4.96","0.35","2.0","0.0","4.94","0.47"
"People_034_h","1.52","0.5","4.1","0.3","6.8","0.4","1.96","0.2","2.0","0.0","6.0","0.0","2.0","0.0","6.0","0.0"
"Objects_202_h","1.0","0.0","3.04","0.2","5.0","0.0","3.32","0.47","3.12","0.33","4.18","0.39","2.0","0.0","4.12","0.33"
"Objects_121_v","1.0","0.0","5.42","0.5","4.14","0.35","3.12","0.33","7.0","0.0","4.48","0.5","1.0","0.0","5.5","0.51"
"Animals_043_h","1.0","0.0","4.0","0.0","1.0","0.0","2.0","0.0","7.0","0.0","5.04","0.2","1.8","0.4","5.34","0.48"
"People_019_v","1.0","0.0","3.9","0.3","6.0","0.0","2.62","0.49","7.0","0.0","5.24","0.59","1.0","0.0","5.66","0.48"
"Animals_062_h","1.0","0.0","4.8","0.4","4.46","0.5","3.0","0.0","7.0","0.0","4.0","0.0","1.0","0.0","5.98","0.14"
"Animals_060_h","1.0","0.0","5.0","0.0","7.0","0.0","4.2","0.4","6.0","0.0","6.0","0.0","1.0","0.0","6.0","0.0"
"Animals_078_h","1.0","0.0","4.38","0.49","5.42","0.5","2.64","0.48","7.0","0.0","4.0","0.0","1.0","0.0","5.54","0.5"
"Faces_032_h","1.6","0.49","2.0","0.0","4.34","0.48","2.0","0.0","5.76","0.43","2.0","0.0","2.0","0.0","2.0","0.0"
"People_212_h","1.0","0.0","5.98","0.14","7.0","0.0","5.08","0.27","7.0","0.0","7.0","0.0","1.0","0.0","6.86","0.35"
"Animals_009_v","2.44","0.5","4.16","0.37","1.52","0.5","2.0","0.0","1.18","0.39","3.52","0.5","3.4","0.49","4.2","0.4"
"Faces_279_h","1.0","0.0","2.0","0.0","7.0","0.0","2.06","0.24","1.86","0.35","3.36","0.48","1.82","0.39","5.08","0.27"
"Faces_158_h","1.0","0.0","1.64","0.48","7.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.34","0.48","3.38","0.49"
"Objects_022_h","2.0","0.0","6.0","0.0","1.0","0.0","1.0","0.0","7.0","0.0","2.0","0.0","2.0","0.0","4.76","0.43"
"Faces_007_h","2.0","0.0","2.0","0.0","6.0","0.0","2.0","0.0","2.68","0.47","3.16","0.37","2.0","0.0","3.12","0.33"
"People_133_h","1.0","0.0","4.66","0.48","6.0","0.0","3.16","0.37","3.0","0.0","4.32","0.47","2.0","0.0","4.12","0.33"
"People_001_h","1.0","0.0","4.98","0.43","7.0","0.0","4.56","0.5","3.92","0.27","6.0","0.0","1.0","0.0","6.0","0.0"
"People_231_h","1.0","0.0","5.68","0.47","4.86","0.35","1.94","0.24","5.5","0.51","5.3","0.65","1.72","0.45","5.2","0.57"
"Animals_221_h","2.0","0.0","4.0","0.0","1.0","0.0","1.0","0.0","6.0","0.0","2.82","0.39","2.0","0.0","3.8","0.4"
"Faces_019_h","2.0","0.0","2.36","0.48","6.0","0.0","1.18","0.39","2.0","0.0","2.74","0.44","2.0","0.0","3.0","0.0"
"People_213_v","1.0","0.0","3.0","0.0","5.4","0.49","2.4","0.49","7.0","0.0","3.86","0.35","1.08","0.27","4.36","0.48"
"People_233_h","1.0","0.0","4.32","0.47","4.08","0.27","2.82","0.39","7.0","0.0","2.9","0.3","1.0","0.0","5.7","0.46"
"Animals_025_h","1.0","0.0","3.98","0.14","7.0","0.0","6.0","0.0","7.0","0.0","6.0","0.0","1.0","0.0","5.96","0.2"
"Animals_045_h","1.0","0.0","4.3","0.46","7.0","0.0","3.0","0.0","7.0","0.0","4.42","0.5","1.0","0.0","5.88","0.33"
"Animals_047_h","1.0","0.0","3.06","0.24","1.18","0.39","1.16","0.37","7.0","0.0","2.94","0.55","1.94","0.24","5.54","0.5"
"Objects_006_h","1.0","0.0","5.0","0.0","3.2","0.4","2.04","0.2","7.0","0.0","3.78","0.42","1.0","0.0","5.58","0.5"
"Landscapes_026_h","1.0","0.0","2.04","0.2","5.04","0.2","5.04","0.2","6.44","0.5","2.0","0.0","1.08","0.27","3.06","0.24"
"People_033_h","1.0","0.0","2.0","0.0","7.0","0.0","4.2","0.4","4.52","0.54","4.56","0.5","1.0","0.0","4.62","0.67"
"Animals_067_h","1.0","0.0","4.62","0.49","6.0","0.0","2.36","0.48","5.18","0.39","6.0","0.0","2.0","0.0","5.9","0.3"
"Objects_021_v","1.0","0.0","4.08","0.27","4.0","0.0","2.2","0.4","7.0","0.0","3.18","0.39","1.0","0.0","4.7","0.46"
"Faces_369_v","2.0","0.0","1.08","0.27","3.74","0.44","1.0","0.0","2.0","0.0","1.74","0.44","2.46","0.5","1.84","0.37"
"Faces_151_v","2.1","0.3","1.0","0.0","5.0","0.0","1.22","0.42","1.9","0.3","2.0","0.0","2.08","0.27","2.0","0.0"
"Animals_027_h","1.0","0.0","4.0","0.0","6.0","0.0","3.0","0.0","7.0","0.0","4.0","0.0","1.0","0.0","5.12","0.33"
"People_210_h","1.0","0.0","3.14","0.35","6.0","0.0","2.1","0.3","2.68","0.47","4.0","0.0","2.0","0.0","3.06","0.24"
"Objects_013_h","1.0","0.0","4.0","0.0","5.0","0.0","3.4","0.49","7.0","0.0","4.0","0.0","1.0","0.0","5.04","0.2"
"Objects_125_h","1.0","0.0","4.1","0.3","3.0","0.0","2.2","0.4","7.0","0.0","2.1","0.3","1.0","0.0","5.2","0.4"
"Animals_001_h","1.0","0.0","4.76","0.43","7.0","0.0","5.52","0.5","7.0","0.0","5.02","0.62","1.0","0.0","5.96","0.2"
"Faces_036_h","1.0","0.0","1.0","0.0","7.0","0.0","2.12","0.33","2.0","0.0","3.42","0.5","1.08","0.27","3.32","0.47"
"Faces_157_h","1.0","0.0","2.0","0.0","7.0","0.0","2.0","0.0","1.88","0.33","2.8","0.4","1.5","0.51","3.08","0.27"
"Animals_032_h","1.0","0.0","4.0","0.0","6.0","0.0","2.98","0.14","7.0","0.0","4.86","0.35","1.0","0.0","5.52","0.5"
"Landscapes_070_h","1.5","0.51","2.0","0.0","4.0","0.0","2.0","0.0","3.98","0.14","2.0","0.0","2.0","0.0","2.0","0.0"
"People_236_v","1.0","0.0","5.5","0.51","5.26","0.44","2.14","0.35","6.0","0.0","4.76","0.43","1.92","0.27","5.38","0.49"
"Animals_029_v","1.0","0.0","4.72","0.45","7.0","0.0","6.0","0.0","7.0","0.0","5.34","0.48","1.0","0.0","6.0","0.0"
"Faces_288_h","1.0","0.0","4.0","0.0","6.0","0.0","2.0","0.0","3.0","0.0","4.0","0.0","2.0","0.0","4.14","0.35"
"People_247_v","1.0","0.0","4.0","0.0","2.0","0.0","2.16","0.37","6.0","0.0","4.5","0.51","2.0","0.0","4.86","0.4"
"Animals_154_h","4.0","0.0","2.0","0.0","1.92","0.27","1.0","0.0","2.0","0.0","1.0","0.0","5.0","0.0","2.0","0.0"
"People_015_h","1.0","0.0","4.98","0.14","6.0","0.0","3.02","0.14","3.64","0.48","5.24","0.43","2.0","0.0","5.42","0.5"
"Animals_065_h","1.0","0.0","4.0","0.0","1.96","0.2","1.06","0.24","7.0","0.0","3.4","0.53","1.94","0.24","4.08","0.34"
"Faces_301_h","1.0","0.0","2.0","0.0","7.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.5","0.51","3.46","0.54"
"Faces_176_h","1.98","0.14","2.0","0.0","6.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0"
"Objects_264_v","6.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.64","0.48","7.0","0.0","5.0","0.0"
"Landscapes_008_h","5.92","0.27","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.18","0.39","6.0","0.0","3.0","0.0"
"Faces_175_v","1.0","0.0","3.46","0.5","6.06","0.24","2.0","0.0","1.0","0.0","4.04","0.2","2.0","0.0","4.24","0.48"
"People_180_h","6.0","0.0","3.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","6.22","0.42","6.0","0.0"
"Faces_050_h","6.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","6.0","0.0","4.16","0.37"
"Animals_010_h","1.0","0.0","2.0","0.0","7.0","0.0","2.2","0.4","2.28","0.45","4.96","0.28","1.92","0.27","4.88","0.63"
"Animals_038_h","1.0","0.0","4.44","0.5","6.0","0.0","3.98","0.25","7.0","0.0","5.04","0.2","1.0","0.0","5.74","0.44"
"Objects_122_h","1.0","0.0","2.2","0.4","4.0","0.0","2.0","0.0","6.0","0.0","2.0","0.0","2.0","0.0","3.0","0.0"
"People_058_h","1.0","0.0","4.18","0.39","3.0","0.0","2.0","0.0","6.76","0.43","2.78","0.42","2.0","0.0","4.84","0.37"
"Objects_128_h","1.0","0.0","2.0","0.0","3.88","0.33","2.0","0.0","3.96","0.2","2.16","0.37","2.0","0.0","2.0","0.0"
"Faces_164_h","1.0","0.0","2.0","0.0","7.0","0.0","3.0","0.0","2.0","0.0","3.06","0.24","1.0","0.0","4.26","0.44"
"People_249_h","3.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.42","0.5","4.0","0.0","2.0","0.0"
"Faces_017_h","2.26","0.44","1.22","0.42","5.4","0.49","1.02","0.14","2.0","0.0","1.02","0.14","2.0","0.0","2.0","0.0"
"Faces_171_v","2.0","0.0","2.0","0.0","4.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","3.0","0.0","2.2","0.4"
"People_087_h","2.0","0.0","1.0","0.0","2.84","0.37","1.0","0.0","4.0","0.0","1.2","0.4","2.0","0.0","2.0","0.0"
"Objects_023_v","1.0","0.0","4.76","0.43","2.0","0.0","1.8","0.4","7.0","0.0","3.18","0.44","1.0","0.0","4.9","0.42"
"Objects_053_h","2.0","0.0","6.0","0.0","1.0","0.0","1.0","0.0","6.84","0.37","2.6","0.49","2.0","0.0","5.06","0.42"
"Animals_018_h","1.0","0.0","4.0","0.0","6.0","0.0","2.22","0.42","7.0","0.0","4.0","0.0","1.0","0.0","4.54","0.5"
"People_188_h","6.0","0.0","4.38","0.49","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","6.96","0.2","5.2","0.45"
"People_183_h","6.0","0.0","4.7","0.46","1.0","0.0","1.0","0.0","1.0","0.0","3.26","0.44","7.0","0.0","6.0","0.0"
"Objects_244_h","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","3.18","0.39","1.66","0.48"
"Objects_110_v","1.0","0.0","2.6","0.49","2.0","0.0","1.6","0.49","6.0","0.0","1.7","0.46","2.0","0.0","2.0","0.0"
"Animals_013_h","1.0","0.0","4.0","0.0","7.0","0.0","3.62","0.49","6.0","0.0","4.14","0.35","1.0","0.0","4.06","0.24"
"Objects_088_h","1.0","0.0","2.0","0.0","3.58","0.5","2.0","0.0","6.68","0.47","2.0","0.0","2.0","0.0","2.12","0.33"
"People_059_v","1.56","0.5","2.7","0.46","2.42","0.5","2.0","0.0","6.0","0.0","2.24","0.43","2.0","0.0","3.98","0.32"
"Animals_019_h","1.0","0.0","3.56","0.5","7.0","0.0","4.18","0.6","5.98","0.14","4.14","0.35","1.0","0.0","3.98","0.38"
"Animals_033_h","1.0","0.0","4.22","0.42","6.72","0.45","3.44","0.54","7.0","0.0","3.94","0.24","1.0","0.0","4.98","0.43"
"Faces_006_h","1.26","0.44","2.0","0.0","6.0","0.0","2.0","0.0","2.0","0.0","3.98","0.14","2.0","0.0","3.0","0.0"
"Objects_011_h","2.0","0.0","3.12","0.33","2.0","0.0","1.0","0.0","6.2","0.4","1.66","0.48","2.0","0.0","2.02","0.14"
"Objects_179_h","2.0","0.0","2.0","0.0","1.12","0.33","1.0","0.0","2.0","0.0","1.0","0.0","3.0","0.0","2.0","0.0"
"People_024_v","1.0","0.0","3.5","0.51","4.0","0.0","2.96","0.2","6.46","0.5","2.52","0.5","2.0","0.0","4.3","0.54"
"Faces_033_h","1.0","0.0","1.94","0.24","7.0","0.0","3.08","0.27","2.1","0.3","3.66","0.48","1.52","0.5","3.78","0.65"
"People_025_v","1.0","0.0","3.0","0.0","5.36","0.48","4.18","0.39","7.0","0.0","4.06","0.24","1.0","0.0","5.14","0.35"
"Faces_296_h","1.0","0.0","1.0","0.0","3.88","0.33","4.26","0.44","2.3","0.46","1.38","0.49","2.0","0.0","2.12","0.33"
"Landscapes_007_h","1.0","0.0","3.14","0.35","5.0","0.0","3.94","0.24","7.0","0.0","2.36","0.48","1.0","0.0","3.0","0.0"
"Landscapes_060_h","1.16","0.37","1.38","0.49","3.2","0.4","2.12","0.33","3.96","0.2","2.0","0.0","2.0","0.0","2.0","0.0"
"Animals_135_v","2.8","0.4","3.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","3.96","0.2","2.56","0.5"
"Animals_182_h","6.0","0.0","3.16","0.37","1.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","6.76","0.43","3.54","0.5"
"People_230_h","1.0","0.0","5.08","0.27","3.02","0.14","1.02","0.14","7.0","0.0","4.04","0.2","1.32","0.47","5.34","0.48"
"People_121_h","1.0","0.0","1.0","0.0","6.98","0.14","2.0","0.0","2.0","0.0","2.78","0.42","1.42","0.5","2.0","0.0"
"People_062_v","1.0","0.0","3.08","0.27","3.5","0.51","2.0","0.0","6.86","0.35","2.92","0.4","2.0","0.0","4.16","0.37"
"Objects_109_h","1.0","0.0","3.16","0.37","2.0","0.0","2.16","0.37","7.0","0.0","2.0","0.0","1.0","0.0","3.0","0.0"
"Objects_007_h","1.0","0.0","5.8","0.4","2.78","0.42","1.98","0.14","7.0","0.0","2.84","0.42","2.0","0.0","4.66","0.48"
"Animals_171_h","3.0","0.0","2.38","0.67","1.0","0.0","1.0","0.0","2.0","0.0","1.02","0.14","4.02","0.14","2.1","0.3"
"People_143_h","1.0","0.0","2.0","0.0","7.0","0.0","4.3","0.46","3.0","0.0","3.88","0.33","1.04","0.2","2.34","0.48"
"Animals_179_h","6.0","0.0","3.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.5","0.51","6.92","0.27","5.96","0.2"
"Objects_156_v","1.0","0.0","2.0","0.0","4.88","0.33","2.1","0.3","6.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0"
