"image","happiness_Mean","happiness_Std","surprise_Mean","surprise_Std","sadness_Mean","sadness_Std","anger_Mean","anger_Std","disgust_Mean","disgust_Std","fear_Mean","fear_Std","emotional valence_Mean","emotional valence_Std","arousal_Mean","arousal_Std"
"Landscapes_002_h","1.0","0.0","2.0","0.0","7.0","0.0","6.0","0.0","5.08","0.27","6.1","0.3","1.0","0.0","4.86","0.35"
"Animals_085_h","1.0","0.0","5.04","0.64","1.0","0.0","6.0","0.0","2.0","0.0","6.0","0.0","2.0","0.0","6.42","0.5"
"Animals_058_h","1.22","0.42","2.96","0.35","1.2","0.4","1.98","0.25","3.28","0.45","3.2","0.4","3.7","0.46","3.98","0.14"
"Animals_074_h","1.0","0.0","2.9","0.3","7.0","0.0","6.0","0.0","6.0","0.0","5.0","0.0","1.0","0.0","6.0","0.0"
"People_209_v","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED"
"People_214_h","1.0","0.0","5.02","0.43","5.8","0.45","2.0","0.0","6.9","0.3","5.92","0.27","1.1","0.3","5.9","0.3"
"People_127_h","1.0","0.0","5.68","0.51","6.66","0.52","7.0","0.0","6.68","0.47","6.62","0.49","1.0","0.0","7.0","0.0"
"People_077_v","1.0","0.0","4.08","0.4","5.86","0.35","5.14","0.7","6.46","0.5","5.96","0.4","1.9","0.3","6.38","0.49"
"Animals_039_h","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED"
"People_202_h","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED"
"Faces_172_h","1.0","0.0","1.22","0.42","7.0","0.0","2.26","0.49","4.46","0.54","3.58","0.54","1.0","0.0","4.64","0.6"
"People_016_h","1.0","0.0","5.0","0.29","6.04","0.2","4.56","0.58","3.56","0.58","5.7","0.46","1.96","0.2","6.14","0.35"
"People_002_v","1.0","0.0","5.7","0.46","7.0","0.0","5.24","0.56","5.94","0.24","6.0","0.0","1.0","0.0","7.0","0.0"
"Faces_273_h","1.98","0.14","3.68","0.47","3.3","0.46","3.7","0.46","2.9","0.3","4.52","0.5","3.02","0.14","4.56","0.5"
"People_204_v","1.0","0.0","3.34","0.48","4.98","0.14","3.98","0.14","6.62","0.49","5.48","0.54","2.0","0.0","6.02","0.25"
"Animals_061_h","5.36","0.66","2.04","0.2","1.0","0.0","4.54","0.5","2.0","0.0","3.04","0.2","4.36","0.72","6.0","0.0"
"People_198_h","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED"
"Animals_144_h","2.0","0.0","3.64","0.48","2.0","0.0","3.0","0.0","3.0","0.0","4.74","0.44","3.4","0.49","4.04","0.2"
"Objects_126_h","1.0","0.0","2.84","0.37","4.18","0.39","3.02","0.14","6.0","0.0","4.0","0.0","2.0","0.0","4.94","0.24"
"Animals_022_h","1.0","0.0","2.98","0.32","1.76","0.43","2.78","0.42","3.74","0.44","5.74","0.49","3.0","0.0","4.98","0.25"
"Objects_285_h","1.0","0.0","3.78","0.42","6.0","0.0","4.74","0.49","4.34","0.48","4.66","0.48","2.0","0.0","5.18","0.39"
"People_140_h","1.0","0.0","2.34","0.52","7.0","0.0","2.7","0.46","5.56","0.5","6.0","0.0","1.0","0.0","6.64","0.48"
"Animals_055_h","2.0","0.0","3.3","0.46","1.02","0.14","2.1","0.3","1.32","0.47","5.0","0.2","3.02","0.14","4.98","0.14"
"People_217_h","1.0","0.0","2.88","0.33","4.74","0.44","3.62","0.49","5.68","0.47","5.3","0.86","2.5","0.51","5.62","0.49"
"Animals_037_h","1.0","0.0","3.82","0.44","1.0","0.0","3.1","0.3","6.54","0.5","5.44","0.5","1.96","0.2","5.5","0.51"
"People_225_h","1.0","0.0","5.42","0.5","7.0","0.0","6.0","0.0","6.0","0.0","5.96","0.2","1.0","0.0","7.0","0.0"
"People_201_v","1.0","0.0","5.0","0.64","7.0","0.0","5.62","0.53","6.24","0.43","6.0","0.0","1.0","0.0","7.0","0.0"
"People_084_h","1.0","0.0","2.08","0.27","2.0","0.0","4.0","0.0","2.0","0.0","4.08","0.27","3.0","0.0","4.1","0.3"
"Objects_148_h","1.0","0.0","3.7","0.46","5.0","0.0","5.92","0.27","3.58","0.5","6.0","0.0","2.0","0.0","6.02","0.14"
"Faces_368_h","2.92","0.27","2.08","0.27","5.28","0.45","1.06","0.24","3.02","0.25","2.1","0.42","3.5","0.51","4.0","0.0"
"Animals_111_h","1.44","0.5","3.96","0.2","2.0","0.0","2.0","0.0","4.0","0.0","3.9","0.3","3.0","0.0","4.0","0.0"
"People_228_h","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED"
"People_139_h","1.22","0.42","3.06","0.37","4.92","0.34","2.08","0.27","1.84","0.37","5.82","0.39","2.98","0.14","5.24","0.43"
"People_039_v","1.0","0.0","2.0","0.0","6.74","0.44","3.0","0.0","2.9","0.3","3.88","0.33","1.38","0.49","3.68","0.47"
"People_240_h","1.0","0.0","3.48","0.81","7.0","0.0","6.0","0.0","7.0","0.0","6.98","0.14","1.0","0.0","7.0","0.0"
"Faces_174_h","1.0","0.0","2.12","0.33","6.0","0.0","5.94","0.24","7.0","0.0","5.14","0.35","1.0","0.0","7.0","0.0"
"People_036_h","3.92","0.4","2.84","0.37","3.78","0.42","1.12","0.33","1.12","0.33","2.78","0.42","5.02","0.25","3.14","0.35"
"Landscapes_005_h","1.0","0.0","5.82","0.39","6.0","0.0","4.94","0.24","3.94","0.24","5.58","0.5","2.0","0.0","5.98","0.14"
"People_075_v","1.0","0.0","3.34","0.48","6.0","0.0","7.0","0.0","7.0","0.0","6.0","0.0","1.0","0.0","6.82","0.39"
"Faces_034_h","1.0","0.0","3.14","0.35","7.0","0.0","5.14","0.35","5.8","0.4","5.36","0.53","1.0","0.0","6.04","0.2"
"People_239_h","1.0","0.0","2.92","0.34","4.94","0.24","3.88","0.39","6.88","0.33","5.08","0.44","1.52","0.5","5.94","0.24"
"Faces_271_h","1.0","0.0","3.02","0.25","5.0","0.0","6.0","0.0","3.02","0.14","6.0","0.0","2.0","0.0","6.14","0.35"
"People_074_v","1.32","0.47","2.56","0.5","1.68","0.47","3.54","0.5","1.68","0.47","4.54","0.5","3.0","0.0","4.54","0.5"
"People_147_h","1.0","0.0","2.0","0.0","6.0","0.0","2.0","0.0","3.0","0.0","4.0","0.0","2.0","0.0","4.0","0.0"
"Faces_283_h","1.0","0.0","2.46","0.55","7.0","0.0","6.0","0.0","4.11","0.31","5.96","0.21","1.0","0.0","6.96","0.21"
"Faces_021_h","1.0","0.0","2.16","0.37","6.98","0.14","3.84","0.37","2.1","0.3","4.94","0.37","1.72","0.45","6.0","0.0"
"Objects_145_h","1.0","0.0","2.04","0.2","6.96","0.2","1.04","0.2","2.02","0.14","4.94","0.24","1.04","0.2","3.0","0.0"
"Faces_270_h","6.0","0.0","2.08","0.27","1.0","0.0","1.0","0.0","1.0","0.0","1.9","0.3","6.98","0.14","4.54","0.5"
"Animals_087_h","1.04","0.2","4.0","0.35","1.74","0.44","3.0","0.2","4.02","0.14","4.02","0.14","3.0","0.0","4.12","0.33"
"Animals_002_v","1.0","0.0","3.4","0.61","1.0","0.0","6.58","0.5","2.0","0.0","5.7","0.46","2.3","0.46","6.32","0.47"
"Faces_011_h","1.58","0.5","2.0","0.0","6.0","0.0","1.0","0.0","1.14","0.35","2.44","0.5","2.0","0.0","2.84","0.37"
"Faces_041_h","1.0","0.0","2.08","0.27","6.0","0.0","3.0","0.0","2.0","0.0","3.96","0.2","2.0","0.0","4.36","0.48"
"Faces_363_v","1.0","0.0","2.02","0.14","7.0","0.0","5.02","0.14","6.0","0.0","6.0","0.0","1.0","0.0","7.0","0.0"
"Animals_008_v","1.0","0.0","5.24","0.48","6.0","0.0","5.92","0.27","5.98","0.25","4.96","0.2","2.0","0.0","6.98","0.14"
"Animals_077_h","1.0","0.0","2.08","0.27","7.0","0.0","6.18","0.39","6.48","0.5","5.3","0.46","1.0","0.0","6.32","0.47"
"Faces_028_h","1.0","0.0","2.0","0.0","7.0","0.0","6.0","0.0","5.04","0.2","5.98","0.14","1.0","0.0","6.0","0.0"
"Faces_302_h","1.0","0.0","2.0","0.0","7.0","0.0","4.0","0.0","6.0","0.0","5.0","0.0","1.0","0.0","5.02","0.14"
"People_223_h","1.0","0.0","3.22","0.42","5.0","0.0","3.28","0.61","6.12","0.33","5.98","0.14","2.0","0.0","6.34","0.48"
"Faces_294_h","1.0","0.0","2.08","0.27","6.04","0.2","5.04","0.2","4.04","0.2","4.04","0.2","2.0","0.0","5.02","0.14"
"Objects_154_h","1.0","0.0","3.04","0.28","4.08","0.27","3.06","0.24","6.0","0.0","4.92","0.27","2.0","0.0","5.14","0.35"
"Animals_003_h","1.0","0.0","2.9","0.3","1.0","0.0","2.0","0.0","3.52","0.5","4.96","0.2","3.0","0.0","4.1","0.3"
"Faces_152_h","1.0","0.0","1.94","0.24","6.98","0.14","3.04","0.2","3.96","0.29","3.43","0.5","1.98","0.14","5.06","0.24"
"Faces_031_v","1.0","0.0","2.0","0.0","7.0","0.0","5.0","0.0","3.0","0.0","4.0","0.0","1.0","0.0","6.0","0.0"
"People_122_h","1.62","0.49","1.24","0.43","5.74","0.44","1.0","0.0","1.0","0.0","2.0","0.0","2.28","0.45","2.0","0.0"
"People_128_h","1.92","0.27","2.12","0.33","6.0","0.0","1.0","0.0","2.2","0.4","3.12","0.33","2.0","0.0","4.96","0.2"
"People_034_h","1.88","0.33","2.42","0.5","6.0","0.0","1.0","0.0","1.02","0.14","4.96","0.2","2.2","0.4","4.36","0.48"
"Objects_202_h","1.0","0.0","2.68","0.47","5.66","0.48","5.36","0.53","3.22","0.71","4.72","0.67","2.02","0.14","4.72","0.45"
"Objects_121_v","1.0","0.0","5.66","0.48","5.62","0.49","5.02","0.38","7.0","0.0","6.14","0.35","1.0","0.0","6.64","0.48"
"Animals_043_h","1.74","0.44","3.92","0.27","1.06","0.24","2.06","0.24","4.76","0.43","3.4","0.49","3.0","0.0","4.02","0.14"
"People_019_v","1.0","0.0","4.92","0.34","6.0","0.0","3.98","0.14","7.0","0.0","6.0","0.0","1.0","0.0","6.42","0.5"
"Animals_062_h","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED"
"Animals_060_h","1.0","0.0","3.9","0.46","6.16","0.37","2.84","0.37","5.22","0.42","4.44","0.58","2.0","0.0","6.0","0.0"
"Animals_078_h","1.0","0.0","3.0","0.4","4.26","0.44","3.1","0.3","6.82","0.39","4.12","0.33","1.2","0.4","5.8","0.4"
"Faces_032_h","1.0","0.0","2.0","0.0","6.0","0.0","3.8","0.4","4.96","0.2","3.48","0.5","2.0","0.0","4.0","0.0"
"People_212_h","1.0","0.0","4.64","0.53","7.0","0.0","6.0","0.0","6.96","0.2","6.36","0.48","1.0","0.0","6.62","0.49"
"Animals_009_v","1.0","0.0","3.08","0.4","1.0","0.0","6.0","0.0","2.0","0.0","5.0","0.0","3.0","0.0","6.0","0.0"
"Faces_279_h","1.0","0.0","2.0","0.0","6.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","4.1","0.3"
"Faces_158_h","1.0","0.0","1.4","0.49","6.0","0.0","2.0","0.0","1.78","0.42","2.78","0.42","2.0","0.0","3.9","0.3"
"Objects_022_h","1.0","0.0","4.88","0.33","1.0","0.0","1.0","0.0","6.0","0.0","2.0","0.0","2.48","0.5","5.0","0.0"
"Faces_007_h","2.0","0.0","2.06","0.24","5.94","0.24","1.0","0.0","2.0","0.0","2.78","0.42","2.36","0.48","3.92","0.27"
"People_133_h","1.06","0.24","2.88","0.52","6.0","0.0","4.54","0.5","3.54","0.5","4.04","0.35","2.0","0.0","4.8","0.4"
"People_001_h","1.0","0.0","2.08","0.27","7.0","0.0","5.54","0.5","4.68","0.51","5.96","0.2","1.02","0.14","6.94","0.24"
"People_231_h","1.0","0.0","4.4","0.49","5.58","0.5","2.58","0.5","4.62","0.49","5.04","0.9","2.0","0.0","4.32","0.47"
"Animals_221_h","2.0","0.0","3.46","0.5","1.0","0.0","1.0","0.0","5.68","0.47","2.96","0.2","2.86","0.35","4.68","0.47"
"Faces_019_h","2.0","0.0","3.7","0.46","5.62","0.49","1.0","0.0","1.98","0.14","2.64","0.48","2.96","0.2","3.96","0.2"
"People_213_v","1.0","0.0","2.94","0.24","5.2","0.4","4.16","0.37","6.26","0.44","5.16","0.37","1.84","0.37","5.6","0.53"
"People_233_h","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED"
"Animals_025_h","1.0","0.0","4.48","0.5","7.0","0.0","6.0","0.0","6.16","0.37","5.06","0.24","1.0","0.0","6.0","0.0"
"Animals_045_h","1.0","0.0","3.02","0.14","6.0","0.0","2.64","0.48","6.96","0.2","4.02","0.14","1.08","0.27","5.02","0.14"
"Animals_047_h","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED","BLOCKED"
"Objects_006_h","1.0","0.0","4.98","0.38","3.94","0.31","2.98","0.25","6.64","0.48","4.66","0.63","2.0","0.0","6.0","0.0"
"Landscapes_026_h","1.0","0.0","2.04","0.2","5.88","0.33","6.2","0.45","6.94","0.24","2.0","0.0","2.0","0.0","5.04","0.4"
"People_033_h","1.0","0.0","2.0","0.0","7.0","0.0","5.0","0.0","4.14","0.35","5.14","0.35","1.22","0.42","5.58","0.5"
"Animals_067_h","1.0","0.0","3.52","0.5","6.0","0.0","2.52","0.5","6.52","0.5","4.54","0.5","2.0","0.0","5.48","0.5"
"Objects_021_v","1.0","0.0","4.16","0.42","4.58","0.5","3.38","0.49","6.08","0.27","3.8","0.45","2.0","0.0","5.42","0.5"
"Faces_369_v","1.98","0.14","1.98","0.14","4.02","0.14","2.0","0.0","2.46","0.5","2.0","0.0","3.1","0.3","3.24","0.43"
"Faces_151_v","3.68","0.51","1.26","0.44","3.64","0.53","1.36","0.53","2.18","0.39","1.36","0.53","4.68","0.51","3.04","0.2"
"Animals_027_h","1.0","0.0","3.0","0.35","6.0","0.0","3.12","0.39","6.98","0.14","4.14","0.35","1.34","0.48","5.1","0.3"
"People_210_h","1.4","0.49","2.14","0.35","4.94","0.24","2.92","0.27","2.02","0.14","2.96","0.2","3.0","0.0","3.24","0.56"
"Objects_013_h","1.0","0.0","2.34","0.48","5.0","0.0","5.02","0.14","6.24","0.43","4.14","0.35","2.0","0.0","5.32","0.47"
"Objects_125_h","1.0","0.0","4.9","0.65","3.56","0.5","5.42","0.73","7.0","0.0","3.3","0.46","1.0","0.0","6.62","0.49"
"Animals_001_h","1.0","0.0","3.16","0.47","7.0","0.0","6.0","0.0","6.96","0.2","5.04","0.2","1.0","0.0","6.1","0.3"
"Faces_036_h","1.0","0.0","1.74","0.44","6.04","0.2","2.04","0.2","2.0","0.0","3.04","0.2","2.0","0.0","3.04","0.2"
"Faces_157_h","1.2","0.4","2.0","0.0","4.9","0.3","3.0","0.0","2.0","0.0","3.0","0.0","3.0","0.0","2.96","0.2"
"Animals_032_h","1.0","0.0","4.04","0.2","6.0","0.0","3.04","0.2","7.0","0.0","4.96","0.2","1.0","0.0","5.92","0.27"
"Landscapes_070_h","1.58","0.5","2.04","0.2","5.0","0.0","4.0","0.0","4.0","0.0","3.0","0.0","3.0","0.0","3.68","0.47"
"People_236_v","1.0","0.0","2.86","0.38","6.43","0.53","4.43","0.53","6.43","0.53","5.43","0.53","1.57","0.53","5.57","0.53"
"Animals_029_v","1.0","0.0","4.32","0.51","6.44","0.5","6.22","0.42","6.24","0.43","5.3","0.46","1.58","0.5","6.1","0.3"
"Faces_288_h","1.0","0.0","3.26","0.44","6.98","0.14","2.24","0.43","3.94","0.24","3.98","0.14","1.88","0.33","4.34","0.52"
"People_247_v","1.46","0.5","2.76","0.59","1.92","0.27","1.8","0.4","2.8","0.4","2.26","0.49","4.0","0.0","3.46","0.54"
"Animals_154_h","3.88","0.33","2.0","0.0","2.06","0.24","2.0","0.0","2.0","0.0","2.0","0.0","5.06","0.24","3.0","0.0"
"People_015_h","1.06","0.24","2.2","0.4","5.9","0.3","3.76","0.43","2.8","0.4","3.72","0.45","2.1","0.3","4.46","0.5"
"Animals_065_h","1.0","0.0","2.34","0.48","1.0","0.0","1.36","0.48","6.0","0.0","3.02","0.14","2.0","0.0","5.0","0.0"
"Faces_301_h","1.0","0.0","2.0","0.0","6.0","0.0","1.98","0.14","1.96","0.2","2.96","0.2","2.02","0.14","3.94","0.24"
"Faces_176_h","1.0","0.0","2.0","0.0","6.0","0.0","4.0","0.0","3.0","0.0","2.98","0.14","2.0","0.0","4.0","0.0"
"Objects_264_v","6.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.96","0.2","7.0","0.0","4.9","0.3"
"Landscapes_008_h","5.48","0.5","2.0","0.0","1.42","0.5","1.0","0.0","1.0","0.0","2.0","0.0","7.0","0.0","3.0","0.0"
"Faces_175_v","1.0","0.0","2.0","0.0","7.0","0.0","1.96","0.2","1.96","0.2","3.0","0.0","2.0","0.0","6.0","0.0"
"People_180_h","6.0","0.0","3.18","0.39","1.0","0.0","1.0","0.0","1.0","0.0","2.12","0.33","7.0","0.0","6.0","0.0"
"Faces_050_h","6.0","0.0","2.04","0.2","1.0","0.0","1.0","0.0","1.0","0.0","1.52","0.5","7.0","0.0","4.0","0.0"
"Animals_010_h","2.04","0.2","2.12","0.33","5.88","0.33","1.0","0.0","2.0","0.0","2.88","0.33","2.12","0.33","4.0","0.0"
"Animals_038_h","1.0","0.0","3.64","0.48","7.0","0.0","6.0","0.0","7.0","0.0","5.22","0.42","1.0","0.0","6.3","0.46"
"Objects_122_h","1.0","0.0","2.7","0.46","5.72","0.45","4.22","0.42","6.72","0.45","4.68","0.47","2.0","0.0","4.88","0.33"
"People_058_h","1.0","0.0","2.82","0.39","4.18","0.39","3.0","0.0","6.18","0.39","2.96","0.2","2.08","0.27","5.7","0.46"
"Objects_128_h","1.0","0.0","2.36","0.48","4.74","0.44","3.92","0.27","4.66","0.48","3.58","0.5","2.34","0.48","3.3","0.46"
"Faces_164_h","1.0","0.0","1.78","0.42","7.0","0.0","2.78","0.42","2.0","0.0","4.0","0.0","1.0","0.0","5.0","0.0"
"People_249_h","3.04","0.2","2.0","0.0","1.98","0.14","1.0","0.0","1.0","0.0","2.0","0.0","5.0","0.0","3.0","0.0"
"Faces_017_h","1.74","0.44","1.64","0.48","5.96","0.2","1.62","0.49","2.52","0.5","1.94","0.24","2.2","0.4","3.0","0.0"
"Faces_171_v","2.0","0.0","2.42","0.5","3.98","0.14","2.98","0.14","1.98","0.14","2.0","0.0","3.58","0.5","2.98","0.14"
"People_087_h","2.0","0.0","2.0","0.0","3.0","0.0","2.2","0.4","3.12","0.33","2.9","0.3","3.94","0.24","3.26","0.44"
"Objects_023_v","1.0","0.0","3.32","0.51","3.64","0.48","2.84","0.42","6.0","0.0","3.7","0.46","2.06","0.24","5.0","0.0"
"Objects_053_h","1.82","0.39","5.52","0.5","1.08","0.27","1.08","0.27","6.12","0.33","3.18","0.39","2.18","0.39","5.18","0.39"
"Animals_018_h","1.0","0.0","2.9","0.3","5.5","0.51","3.02","0.91","6.9","0.3","4.42","0.5","1.84","0.37","5.42","0.5"
"People_188_h","6.0","0.0","4.12","0.33","1.0","0.0","1.0","0.0","1.0","0.0","2.3","0.46","7.0","0.0","5.02","0.25"
"People_183_h","6.02","0.14","3.02","0.14","1.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0","7.0","0.0","6.0","0.0"
"Objects_244_h","1.0","0.0","1.16","0.37","1.0","0.0","1.38","0.49","2.58","0.5","1.16","0.37","3.5","0.68","1.8","0.4"
"Objects_110_v","1.0","0.0","2.24","0.43","2.0","0.0","2.94","0.24","6.0","0.0","3.0","0.0","2.0","0.0","4.0","0.0"
"Animals_013_h","1.0","0.0","3.3","0.46","6.4","0.49","4.12","0.33","5.14","0.35","3.98","0.14","1.8","0.4","4.64","0.48"
"Objects_088_h","1.0","0.0","1.9","0.3","2.96","0.2","1.98","0.14","5.72","0.45","1.98","0.14","3.0","0.0","4.04","0.28"
"People_059_v","1.1","0.3","2.1","0.3","3.18","0.39","2.06","0.24","5.96","0.2","3.0","0.0","3.0","0.0","5.0","0.0"
"Animals_019_h","1.0","0.0","2.42","0.5","6.24","0.43","4.24","0.43","5.22","0.46","3.22","0.42","2.0","0.0","4.92","0.27"
"Animals_033_h","1.0","0.0","3.22","0.42","6.02","0.14","4.8","0.4","6.76","0.43","4.4","0.49","1.2","0.4","5.66","0.48"
"Faces_006_h","2.0","0.0","2.0","0.0","5.88","0.33","2.0","0.0","2.02","0.14","3.04","0.2","2.76","0.43","3.0","0.0"
"Objects_011_h","1.0","0.0","2.62","0.6","2.96","0.2","3.98","0.14","7.0","0.0","2.04","0.2","1.84","0.37","5.0","0.2"
"Objects_179_h","2.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.08","0.27","1.98","0.14","3.72","0.45","2.42","0.5"
"People_024_v","1.0","0.0","2.6","0.49","4.98","0.14","4.4","0.49","6.26","0.44","4.08","0.27","2.0","0.0","6.0","0.0"
"Faces_033_h","1.0","0.0","2.0","0.0","6.0","0.0","3.0","0.0","2.1","0.3","2.88","0.33","2.0","0.0","3.9","0.3"
"People_025_v","1.0","0.0","2.16","0.37","5.6","0.49","5.16","0.37","6.76","0.43","5.04","0.28","1.96","0.2","5.88","0.33"
"Faces_296_h","1.0","0.0","2.0","0.0","5.0","0.0","6.0","0.0","3.1","0.3","2.1","0.3","2.0","0.0","4.0","0.0"
"Landscapes_007_h","1.0","0.0","2.76","0.43","6.0","0.0","6.0","0.0","7.0","0.0","4.04","0.2","1.0","0.0","5.04","0.2"
"Landscapes_060_h","1.0","0.0","2.0","0.0","3.82","0.39","3.32","0.65","2.9","0.3","2.0","0.0","3.0","0.0","2.6","0.49"
"Animals_135_v","3.06","0.24","2.02","0.14","1.02","0.14","1.0","0.0","1.98","0.14","1.06","0.24","5.06","0.24","2.84","0.37"
