"image","predicted_emotion"
"4608","happiness"
"4609","happiness"
"4610","happiness"
"4611","happiness"
"4613","disgust"
"4614","happiness"
"4617","happiness"
"4621","happiness"
"4631","happiness"
"4635","disgust"
"4640","happiness"
"4641","happiness"
"4650","happiness"
"4651","happiness"
"4652","happiness"
"4653","happiness"
"4656","happiness"
"4658","happiness"
"4659","happiness"
"4660","happiness"
"4664","disgust"
"4666","happiness"
"4669","happiness"
"4670","happiness"
"4672","happiness"
"4680","happiness"
"4681","happiness"
"4683","happiness"
"4687","happiness"
"4689","happiness"
"4690","disgust"
"4700","happiness"
"4750","sadness"
"4770","happiness"
"4800","disgust"
"4810","happiness"
"5000","happiness"
"5001","happiness"
"5010","happiness"
"5020","happiness"
"5030","happiness"
"5120","disgust"
"5130","disgust"
"5200","happiness"
"5201","happiness"
"5220","surprise"
"5250","fear"
"5260","happiness"
"5270","fear"
"5300","wonder"
"5390","happiness"
"5395","sadness"
"5410","happiness"
"5450","surprise"
"5455","fear"
"5460","surprise"
"5470","surprise"
"5480","happiness"
"5500","fear"
"5510","fear"
"5520","happiness"
"5530","happiness"
"5531","disgust"
"5532","fear"
"5533","happiness"
"5534","fear"
"5535","happiness"
"5593","fear"
"5594","fear"
"5600","happiness"
"5621","happiness"
"5622","fear"
"5623","fear"
"5626","surprise"
"5628","fear"
"5629","fear"
"5660","awe"
"5700","fear"
"5720","happiness"
"5731","happiness"
"5740","sadness"
"5750","happiness"
"5760","happiness"
"5779","happiness"
"5780","happiness"
"5800","happiness"
"5820","happiness"
"5830","happiness"
"5831","happiness"
"5849","happiness"
"5870","happiness"
"5875","happiness"
"5890","happiness"
"5891","happiness"
"5900","sadness"
"5910","happiness"
"5920","fear"
"5940","fear"
"5950","fear"
"5970","fear"
"5971","fear"
"5972","fear"
"5982","happiness"
"5990","fear"
"5991","happiness"
"5994","happiness"
"6000","fear"
"6010","fear"
"6020","fear"
"6150","surprise"
"6190","fear"
"6200","fear"
"6210","fear"
"6211","fear"
"6212","fear"
"6213","fear"
"6230","fear"
"6241","fear"
"6242","fear"
"6243","fear"
"6244","fear"
"6250","fear"
"6260","fear"
"6300","fear"
"6312","fear"
"6313","fear"
"6314","anger"
"6350","fear"
"6360","fear"
"6370","fear"
"6410","fear"
"6510","fear"
"6530","sadness"
"6540","fear"
"6550","fear"
"6560","fear"
"6561","happiness"
"6570","fear"
"6571","fear"
"6610","fear"
"6800","fear"
"6821","fear"
"6830","fear"
"6831","fear"
"6834","fear"
"6836","fear"
"6838","fear"
"6840","fear"
"6900","fear"
"6910","fear"
"6930","fear"
"6940","fear"
"7000","happiness"
"7002","happiness"
"7004","happiness"
"7006","sadness"
"7009","happiness"
"7010","happiness"
"7020","surprise"
"7025","happiness"
"7030","surprise"
"7031","sadness"
"7034","fear"
"7035","happiness"
"7040","sadness"
"7050","nostalgia"
"7060","disgust"
"7080","sadness"
"7090","sadness"
"7095","happiness"
"7096","happiness"
"7100","happiness"
"7110","fear"
"7130","happiness"
"7140","happiness"
"7150","sadness"
"7160","fear"
"7170","happiness"
"7175","happiness"
"7180","fear"
"7182","surprise"
"7183","happiness"
"7184","fear"
"7185","surprise"
"7186","happiness"
"7187","surprise"
"7190","happiness"
"7195","disgust"
"7200","happiness"
"7205","happiness"
"7207","happiness"
"7211","surprise"
"7217","sadness"
"7220","happiness"
"7224","fear"
"7230","happiness"
"7233","happiness"
"7234","sadness"
"7235","happiness"
"7237","happiness"
"7238","happiness"
"7260","happiness"
"7270","happiness"
"7280","happiness"
"7281","happiness"
"7282","happiness"
"7283","happiness"
"7284","happiness"
"7285","happiness"
"7286","happiness"
"7289","happiness"
"7320","happiness"
"7325","happiness"
"7330","happiness"
"7340","happiness"
"7350","happiness"
"7351","happiness"
"7352","happiness"
"7360","disgust"
"7361","disgust"
"7380","disgust"
"7390","happiness"
"7400","happiness"
"7402","happiness"
"7410","happiness"
"7430","happiness"
"7450","happiness"
"7460","happiness"
"7470","happiness"
"7475","happiness"
"7480","happiness"
"7481","happiness"
"7490","sadness"
"7491","sadness"
"7495","happiness"
"7496","happiness"
"7500","fear"
"7501","happiness"
"7502","happiness"
"7503","fear"
"7510","happiness"
"7545","happiness"
"7550","happiness"
"7560","surprise"
"7570","sadness"
"7580","happiness"
"7590","fear"
"7595","happiness"
"7600","fear"
"7620","happiness"
"7640","fear"
"7700","sadness"
"7705","happiness"
"7710","sadness"
"7820","happiness"
"7830","surprise"
"7900","happiness"
"7920","disgust"
"7950","happiness"
"8010","sadness"
"8021","happiness"
"8030","happiness"
"8031","happiness"
"8032","happiness"
"8033","happiness"
"8034","happiness"
"8040","fear"
"8041","happiness"
"8050","happiness"
"8060","anger"
"8080","fear"
"8090","happiness"
"8116","anger"
"8117","happiness"
"8120","happiness"
"8130","happiness"
"8160","fear"
"8161","fear"
"8162","happiness"
"8170","fear"
"8180","happiness"
"8185","surprise"
"8190","fear"
"8200","happiness"
"8210","happiness"
"8220","happiness"
"8230","fear"
"8231","fear"
"8232","fear"
"8250","excitement"
"8260","happiness"
"8280","happiness"
"8300","happiness"
"8311","happiness"
"8320","happiness"
"8330","happiness"
"8340","happiness"
"8350","happiness"
"8370","happiness"
"8380","happiness"
"8400","fear"
"8420","happiness"
"8460","happiness"
"8461","happiness"
"8465","happiness"
"8470","happiness"
"8480","fear"
"8490","happiness"
"8496","happiness"
"8497","happiness"
"8500","happiness"
"8501","happiness"
"8502","happiness"
"8503","happiness"
"8510","surprise"
"8531","happiness"
"8540","happiness"
"8600","happiness"
"9000","sadness"
"9001","sadness"
"9005","fear"
"9006","fear"
"9007","fear"
"9008","disgust"
"9010","fear"
"9040","sadness"
"9041","sadness"
"9042","surprise"
"9045","sadness"
"9046","sadness"
"9050","fear"
"9070","sadness"
"9080","fear"
"9090","surprise"
"9101","fear"
"9102","fear"
"9110","disgust"
"9120","fear"
"9140","disgust"
"9156","surprise"
"9160","fear"
"9180","sadness"
"9181","sadness"
"9182","sadness"
"9190","sadness"
"9210","sadness"
"9220","sadness"
"9230","fear"
"9250","fear"
"9252","fear"
"9253","fear"
"9265","sadness"
"9270","fear"
"9280","fear"
"9290","disgust"
"9300","disgust"
"9320","disgust"
"9330","disgust"
"9331","sadness"
"9340","disgust"
"9360","sadness"
"9373","disgust"
"9390","disgust"
"9400","fear"
"9401","surprise"
"9402","fear"
"9404","fear"
"9405","fear"
"9410","fear"
"9411","fear"
"9415","sadness"
"9417","fear"
"9420","fear"
"9421","sadness"
"9430","fear"
"9432","happiness"
"9433","fear"
"9440","fear"
"9452","fear"
"9470","sadness"
"9480","fear"
"9490","fear"
"9500","disgust"
"9520","sadness"
"9530","sadness"
"9560","sadness"
"9561","sadness"
"9570","disgust"
"9571","sadness"
"9582","fear"
"9584","fear"
"9592","fear"
"9594","fear"
"9600","fear"
"9611","fear"
"9620","fear"
"9621","fear"
"9622","fear"
"9630","fear"
"9700","fear"
"9800","fear"
"9810","fear"
"9830","disgust"
"9910","fear"
"9911","fear"
"9912","fear"
"9920","fear"
"9921","fear"
